"Protein","Nominal_pvalue","Inactive_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change","Absolute_nominal_pvalue_and_fold_change"
"GUAA_18184.28",6.0023395059917e-10,6936.34397144444,15532.4741574444,-1.1630403056524,-10.7251848786334,10.7251848786334
"C3b_4480.59",0.000513140619385749,21853.6387662593,2305.13059675185,3.24495312368412,10.6751286892498,10.6751286892498
"VAV_5275.28",1.33336510669584e-07,3893.32792180741,11389.2426339259,-1.54859604514052,-10.6466766559752,10.6466766559752
"KPCT_3817.18",3.22332425460576e-08,1647.65454733333,4384.09557614815,-1.41186545629268,-10.5772667968916,10.5772667968916
"HGS_13644.30",7.39882320786217e-08,4067.74993837037,11270.960123963,-1.47030751912084,-10.4845237731269,10.4845237731269
"RNF31_23183.6",4.7906627589781e-09,1467.15450617037,3456.2040947037,-1.23616760424808,-10.2844254399787,10.2844254399787
"AGAP2_14291.53",1.53090433889134e-07,456.45141977037,1289.8835186,-1.49870756354008,-10.2137698974911,10.2137698974911
"LYNB_3381.24",2.2636695254299e-08,21236.555926,53551.2193411111,-1.33436961134312,-10.2015051735262,10.2015051735262
"ARL8A_23281.29",1.63872700492297e-07,14521.3990741704,40366.8079418519,-1.47498905085616,-10.0085284540235,10.0085284540235
"LYN_3453.87",1.68361140961675e-07,6668.09751,18413.8984365556,-1.465447987709,-9.92659023513363,9.92659023513363
"p60.Src_15433.4",1.16848169369613e-07,5064.25271605185,13625.5241152963,-1.42789042026734,-9.89867626038276,9.89867626038276
"M2.PK_4240.31",6.81348968512379e-08,18516.4879425296,48073.1511937037,-1.37642088936014,-9.8642997850552,9.8642997850552
"PRAF3_13503.19",4.33407487087763e-08,9900.89469172963,25013.8646917037,-1.33709716903356,-9.84518496621305,9.84518496621305
"DCTD_17756.69",1.31080857030683e-08,2665.57510277407,6176.25777777778,-1.21228613676461,-9.55579786388331,9.55579786388331
"AMPD2_18403.25",1.07181372578073e-06,1184.11172838889,3548.57020583333,-1.5834326345356,-9.45290390190606,9.45290390190606
"SYMC_24425.8",5.59956448671151e-08,10511.6046918926,25767.9638675185,-1.29359561624274,-9.38095587120749,9.38095587120749
"ERAB_4217.49",4.2198328178615e-07,4671.02942418889,12896.9564191111,-1.46521820282482,-9.34033344416003,9.34033344416003
"TTC9A_24474.12",4.85297583841413e-07,926.066069940741,2572.94751031852,-1.47423499455357,-9.30830777141932,9.30830777141932
"PKC.B.II_5475.10",7.75878178653396e-09,36440.2269132222,80244.3054296296,-1.13886707158928,-9.23644708377839,9.23644708377839
"Alpha.1.syntrophin_19274.80",1.08351496835557e-07,6186.72440307037,15256.1887245556,-1.30214692205318,-9.06966827661648,9.06966827661648
"AMPK.a2b2g1_5245.40",4.24049024719107e-07,2931.53742791111,7858.21835377778,-1.42254477983686,-9.0652860055407,9.0652860055407
"FTMT_8048.9",3.10030151966058e-07,10240.3388471852,3903.62981481481,1.3913753018517,9.05589981710915,9.05589981710915
"UBP4_21763.46",2.89912019800161e-07,1987.61401237778,5185.213889,-1.38336588331979,-9.04407786319799,9.04407786319799
"HSP.40_3852.19",5.64313825214756e-08,931.12792177037,2207.82193418148,-1.24557253094804,-9.02850671936932,9.02850671936932
"Histone.H2A.type.1_22468.54",4.61034176647745e-05,39701.9016663704,9392.14370318519,2.07968172464352,9.0180549814198,9.0180549814198
"FAF2_9738.7",4.04226131526124e-07,5473.41534985185,14475.8409467778,-1.40313391665276,-8.97076216673781,8.97076216673781
"FER_4220.39",2.97591679064436e-06,767.062160544815,2356.83366259259,-1.61943454211056,-8.9496093955605,8.9496093955605
"GSH0_18214.2",8.22019825973453e-09,2337.52098755926,4993.98146096296,-1.09521114721975,-8.85491104011767,8.85491104011767
"iC3b_2683.1",9.37149502451473e-05,33450.8205344815,7299.95646103704,2.19608183550203,8.84623735087741,8.84623735087741
"METAP1_3210.1",1.75922338210996e-06,1549.32294237778,4407.33713987778,-1.50826936777052,-8.67960607414669,8.67960607414669
"H2B2E_14143.8",0.000189463422088518,22459.097365963,4556.886173,2.30117970792937,8.56608306511435,8.56608306511435
"S100A6_13090.17",8.30023218647402e-11,1396.14086425556,2515.21141974074,-0.849235162698785,-8.56106303909922,8.56106303909922
"STAT3_10346.5",1.52611081207022e-08,15886.0049802963,33765.7648144444,-1.08780487507663,-8.50273317952217,8.50273317952217
"RAGP1_25036.10",2.66375093436553e-08,1158.93092591111,2494.66374481481,-1.10605078608081,-8.37778874123697,8.37778874123697
"FGL1_5581.28",4.4226691134545e-08,82945.1304066667,37803.0294237037,1.1336554326258,8.33725977832027,8.33725977832027
"SYDC_12675.14",3.52340256313986e-08,37227.3450614815,80474.5324274074,-1.11216955805739,-8.2890416828799,8.2890416828799
"ACADV_19262.219",6.53140800334954e-07,7238.25956767778,18292.0473250741,-1.33750180726389,-8.27243956409234,8.27243956409234
"GAPDH..liver_3848.14",1.60229736285771e-06,3587.9869136037,9635.92530833333,-1.42524858239739,-8.25968165583392,8.25968165583392
"C1TC_12575.30",1.74903206868674e-09,9141.83814781481,17287.7322225926,-0.919192448929549,-8.04955416137123,8.04955416137123
"CHKB_13117.232",2.65947275898765e-06,6448.49751018519,2391.88672837037,1.43081398398901,7.97708049610107,7.97708049610107
"TR.ECD_8795.48",1.87104635158884e-05,11977.0969962222,3722.00098766667,1.68612792733285,7.97187028430418,7.97187028430418
"CSNK1G2_17436.193",8.50468206531193e-07,703.195884818518,1731.34954737778,-1.2998984913559,-7.89082830017096,7.89082830017096
"VPS25_18189.12",9.36525384526598e-08,1531.41434157407,3333.09337451852,-1.12199706099999,-7.88593440435242,7.88593440435242
"MPIP1_11548.84",0.0398860702046506,9662.8928804,198.489979425926,5.60531708703607,7.84284055893188,7.84284055893188
"ODPX_18319.7",6.77901052114433e-07,1715.12732511852,4134.76493825926,-1.26948963332922,-7.8312704217988,7.8312704217988
"C3_2754.50",9.16601296289653e-07,72560.1981481481,29614.9888692593,1.29285085169987,7.80600012551513,7.80600012551513
"KC1G1_20130.144",2.94852841499712e-06,2550.19154318889,6777.19341562963,-1.41008233437391,-7.79831184400149,7.79831184400149
"TACO1_9257.14",1.33486589974426e-06,1739.81868318519,4360.50777785185,-1.32555918342879,-7.7870800865277,7.7870800865277
"UN45A_13082.9",1.11859465768727e-06,4541.45092568148,11216.9134976667,-1.30445055555867,-7.76321214951781,7.76321214951781
"HN1_19335.2",6.67759369457769e-06,5182.2527162963,1833.165638,1.49924222299636,7.7591482304376,7.7591482304376
"ZADH2_17345.12",1.2724210001212e-06,4016.33851865185,9997.3445887037,-1.31566407661851,-7.75632543784721,7.75632543784721
"EHD3_25232.4",1.68811704921021e-07,19547.7453078889,42864.5305762963,-1.13278213144251,-7.67187736793544,7.67187736793544
"RCD1_8975.26",3.64710027829848e-06,1718.97604938889,4552.13176955185,-1.40499287583618,-7.6404247335224,7.6404247335224
"RABE1_24417.22",2.38066879453399e-07,2718.93703705926,6047.53069955556,-1.15330344490329,-7.63867588378828,7.63867588378828
"HMHA1_13544.9",3.67831514186399e-07,22035.1812345556,50147.9940740741,-1.18638323149672,-7.63360620915353,7.63360620915353
"DOK2_19578.19",3.17416893340532e-07,22397.9929624815,50451.3792588889,-1.17152424963787,-7.61299799506341,7.61299799506341
"H2A3_14144.3",0.00247428064484957,12200.6911931481,1620.10543209259,2.91280327363406,7.59237040843198,7.59237040843198
"KS6B1_15608.5",6.0726136815269e-09,658.319876540741,1247.12539097037,-0.921745864210607,-7.57363950897124,7.57363950897124
"RFIP3_25500.6",1.00549366653227e-05,1212.88452665556,3451.93061710741,-1.50896126260508,-7.54121598207105,7.54121598207105
"DUS28_9940.35",1.07954435033398e-06,1598.97668725556,3839.31275722222,-1.26369918468641,-7.54018912937045,7.54018912937045
"SHLB2_18222.34",3.3713134507632e-08,4364.51662555556,8774.52691337037,-1.00749946046518,-7.52823834168704,7.52823834168704
"DOK2_14246.50",2.09177518505533e-06,1912.64518523333,4791.49753092593,-1.32490736104847,-7.52479147470427,7.52479147470427
"HDHD2_13472.35",1.80266149527272e-07,3020.63111116667,6530.99164607407,-1.11245205443415,-7.5024721231458,7.5024721231458
"UB2Q1_21727.15",4.02775114061273e-07,2144.28709880741,4828.79913585185,-1.17116637148974,-7.48953559633491,7.48953559633491
"Kininostatin_19631.13",0.000148214066969485,18384.640617,4738.8367902963,1.95589609575696,7.4893424250224,7.4893424250224
"LANC1_13986.6",1.25019278554003e-07,1232.70903292593,2604.5188682963,-1.07918458063363,-7.44963599387737,7.44963599387737
"ARH_18183.3",5.75682044746797e-07,21458.5250209259,48951.664197037,-1.18980699357246,-7.42417828092365,7.42417828092365
"GCNL2_19797.4",2.38597126175692e-07,1336.42565848148,2904.05862148148,-1.11969098911209,-7.4149685930034,7.4149685930034
"RT4I1_18180.58",4.51388308706174e-07,1172.82002057407,2629.26526763333,-1.16467806712488,-7.39040608425421,7.39040608425421
"GSTK1_13474.40",3.73633186080661e-07,5385.68730444444,11944.389465963,-1.14913073890972,-7.38610051714033,7.38610051714033
"DECR_12687.2",7.33218060042317e-07,11609.7426538889,26608.0812342963,-1.19652848506943,-7.34042328095666,7.34042328095666
"Pregnancy.zone.protein_6580.29",8.4413747079301e-06,34789.353416,12779.7141149556,1.44479030249265,7.33026903814137,7.33026903814137
"PKC.A_2644.11",4.61369960463933e-07,17986.0273670741,39987.9621403704,-1.1526891916615,-7.303381874147,7.303381874147
"GAGE.2_25413.80",4.24385829188077e-06,4946.30903277778,1950.89234581481,1.34221820913841,7.21071717903646,7.21071717903646
"SHIP_25264.102",3.5508550776645e-08,1147.86868313333,2242.6833332963,-0.966268320108087,-7.19837726804345,7.19837726804345
"MAPK2_3820.68",4.04154585317655e-07,3210.16804524074,6981.43473259259,-1.12087472936469,-7.16625932895164,7.16625932895164
"DNJB9_11214.40",6.97840388534726e-07,19025.2701649259,8494.1560492963,1.16337442227768,7.16201668908686,7.16201668908686
"OBF1_21839.3",4.2008321830315e-06,839.396275688889,2106.82514400741,-1.32764661535383,-7.13831064774015,7.13831064774015
"MP2K5_22041.26",1.50048994985727e-07,19924.7278193333,41088.7006162963,-1.04418169113456,-7.12525247104538,7.12525247104538
"C3d_5803.24",0.000977202148849905,15392.4989918148,3006.06074066667,2.35628140820366,7.09244376532516,7.09244376532516
"PAK6_3827.22",3.77352148902591e-06,2682.56434164074,6614.20609066667,-1.30195522424544,-7.06083280033443,7.06083280033443
"SHP.2_11830.48",1.09350760309361e-08,21623.3222631852,39930.1671185185,-0.884890910549756,-7.04477422024558,7.04477422024558
"PLPP_3897.61",4.70382752016035e-08,2582.77820988889,5028.82790118519,-0.961298421029916,-7.04396091010116,7.04396091010116
"UN45A_11712.207",1.34570800062743e-06,483.72637862963,1109.69853916667,-1.19790468882445,-7.03295732376158,7.03295732376158
"XPO5_25963.2",5.73206277526728e-05,12458.6154322222,3952.61962951852,1.65626271293021,7.02535143328182,7.02535143328182
"THIC_17341.89",4.72343876048135e-06,2888.72146082593,7184.98325092593,-1.31455369195559,-7.00097342848078,7.00097342848078
"HTRA1_15594.47",5.94743094705927e-07,24134.9621813333,11105.3246916667,1.11987299186662,6.97196035185716,6.97196035185716
"PTRD1_20386.15",1.4663834036436e-06,1359.34545267407,3101.40032917037,-1.19000762409917,-6.94220990844901,6.94220990844901
"SYNC_21383.37",1.76787963043425e-07,18350.4352678889,37341.2174492593,-1.02495468118873,-6.92105497339701,6.92105497339701
"RAB6A_20083.1",6.07706792769095e-06,3314.17430047407,8201.41699625926,-1.30722371288517,-6.81887877818059,6.81887877818059
"KS6B1_11817.1",8.08744915692707e-07,906.255329225926,1966.73255146296,-1.11781130539372,-6.80991710899579,6.80991710899579
"RAB21_17514.48",5.45774701492094e-08,29694.4366254815,56746.2389303704,-0.934332114043208,-6.78604162351794,6.78604162351794
"SARG_24950.21",1.87263971969224e-06,2549.69495888519,5788.35378603704,-1.18282844668985,-6.77470406556878,6.77470406556878
"PCDGK_7859.21",1.38458057306232e-05,3872.22335396667,1481.13213996667,1.38646181404923,6.73637673549861,6.73637673549861
"PRDC1_20950.159",1.40128122688272e-06,12900.8059053,28641.3317696296,-1.15063738412375,-6.73522681252082,6.73522681252082
"PRS6A_23665.35",2.89541189984511e-09,2182.52746925926,3769.46471192593,-0.788359854417256,-6.73124478152531,6.73124478152531
"PURB_18300.39",8.21532458116664e-08,6706.12703714815,12944.5566045185,-0.948793830711527,-6.72256034753409,6.72256034753409
"PDE5A_5256.86",1.08488224132679e-06,11097.0476745185,24219.8152266296,-1.12601195439479,-6.71623049557034,6.71623049557034
"IZUM4_20549.1",3.34737472033148e-08,1220.9172016963,655.699609062963,0.896858425326792,6.70428190167597,6.70428190167597
"VSIG4_17678.28",3.49891346794303e-05,11043.526296037,3895.00613162963,1.50350340648685,6.69971161028722,6.69971161028722
"GRIA4_10760.107",7.84430356135926e-07,4460.8035802963,2088.38306581481,1.0949172588581,6.68495776945156,6.68495776945156
"C9_13722.105",5.42849238429705e-09,79122.5180225926,45191.8985596296,0.808024172225295,6.6785789710231,6.6785789710231
"Activin.A_19622.7",1.70556455168763e-06,12585.0652467778,5656.33222214815,1.15377393231647,6.65512015388777,6.65512015388777
"SCOT_25043.74",3.60296342652038e-07,9897.0746707037,20219.2689707407,-1.03065676891661,-6.64087213627187,6.64087213627187
"PDLI5_23703.8",1.23321456564589e-08,22631.3548973333,40474.5061718519,-0.838690519686998,-6.63317090851514,6.63317090851514
"EIF1B_12701.1",8.40492662705002e-07,7465.75917678148,15904.6440746667,-1.09108720914555,-6.62886332238527,6.62886332238527
"EFHA1_6226.69",5.73050639151494e-06,1882.11296294444,4521.99946503704,-1.26460760132496,-6.62882897529016,6.62882897529016
"DEST_22958.6",1.95369376958144e-06,4005.45991783333,8956.20156314815,-1.1609190907001,-6.62785369054078,6.62785369054078
"SCO2_16851.50",1.76054011763141e-06,416.667304522222,924.790123451852,-1.15023009265962,-6.61883121992011,6.61883121992011
"M4K5_21989.12",4.78814023424141e-06,4628.18450618889,10937.5667284444,-1.24077353376789,-6.60070816235684,6.60070816235684
"CN37_6609.22",9.70433754525915e-08,3270.22104935556,6260.08209888889,-0.936793420301003,-6.56976420670281,6.56976420670281
"SNTB1_9078.207",3.62667589959171e-07,7628.51895022222,15387.3751861852,-1.01227225916285,-6.51953063151483,6.51953063151483
"DOK1_16831.7",1.45138868204375e-07,1861.4595473037,3601.79987648148,-0.952283760021481,-6.51192229941474,6.51192229941474
"CYH3_21365.5",6.82711101399364e-06,286.369650214815,684.602489744444,-1.25738793689034,-6.4953681252113,6.4953681252113
"SH3G3_18318.98",2.10767451869396e-06,10659.620247,23515.2551442222,-1.14144094329276,-6.4790430358678,6.4790430358678
"PDE5A_16805.5",4.42195591268454e-07,34788.8838265185,70408.2384355556,-1.01711785583669,-6.46315904818181,6.46315904818181
"CD2AP_21961.14",4.19434507845183e-06,1100.21374488148,2525.26504106296,-1.19865098325671,-6.44554889430431,6.44554889430431
"RAB32_17778.19",1.27701738318473e-05,5183.29707787037,12880.2438264815,-1.31321791582496,-6.42663002685802,6.42663002685802
"KPCI_3379.29",5.19585635816966e-07,973.055843644444,1976.32808635185,-1.02222795706186,-6.42403096703947,6.42403096703947
"SH3G2_12499.108",1.43418594454158e-06,15487.9076541111,33141.4355555556,-1.09749383998812,-6.41308951010972,6.41308951010972
"VAPA_7167.102",4.13684983621218e-06,29470.3450189259,67294.0504925926,-1.19121501027744,-6.41270379110268,6.41270379110268
"Dynamin_24435.1",1.64049477270995e-06,15521.675555,33444.5259266667,-1.10748579138608,-6.40683315545744,6.40683315545744
"GSK.3.beta_24050.26",5.55812665463767e-06,3428.50738671852,7957.27399140741,-1.21469364541988,-6.38330203143666,6.38330203143666
"AP4A_16583.8",1.38477282389916e-06,4741.61446467778,10090.1068722593,-1.08949118644805,-6.38291645418406,6.38291645418406
"BIN2_21540.73",5.50759066008231e-07,48372.3366237037,97845.2279074074,-1.01631926087371,-6.36118122480014,6.36118122480014
"IP6K1_22404.4",1.37102276995857e-06,595.768909425926,1260.84199580741,-1.08156275091077,-6.34115409776013,6.34115409776013
"ACTN1_9843.5",5.39122633987823e-06,7182.38940332593,16521.9394644074,-1.20184727267359,-6.33170693135858,6.33170693135858
"IGF.II.receptor_3676.15",3.23658415112561e-07,12512.6014608148,6371.28888881481,0.973724608342862,6.31938808841054,6.31938808841054
"SYDM_12395.86",5.88053904393278e-06,11239.9478597741,25961.9617277407,-1.20776405666725,-6.31730997635627,6.31730997635627
"LBP_3074.6",4.58021899417146e-08,57937.7309462963,31925.3596307407,0.859800312895963,6.31017230427142,6.31017230427142
"NAB1_13933.276",1.65172267673793e-06,3938.91323037037,1853.35469133333,1.08765862853085,6.28891056982977,6.28891056982977
"EHD1_24235.2",3.32628152876707e-07,16199.0140746296,31732.9241988889,-0.970074463572362,-6.28418214407949,6.28418214407949
"C4b.binding.protein.alpha.chain_9449.150",4.83730323644095e-08,22140.2607817778,12207.7534565185,0.858874483760795,6.28300755314095,6.28300755314095
"MITD1_23266.62",6.45177627811957e-06,1220.39993825185,2821.19510290741,-1.2089524285314,-6.27485081587528,6.27485081587528
"EF1D_17826.341",1.16901046155628e-07,27675.4183129259,51723.9524274074,-0.902227397818645,-6.2544041682396,6.2544041682396
"BAP18_21153.5",1.18005130254152e-06,11161.3300204815,23183.961932963,-1.05461817751161,-6.25188108097324,6.25188108097324
"AAMDC_24216.30",1.0014830484251e-07,948.231748959259,1760.85448555185,-0.892964088177228,-6.25017390321534,6.25017390321534
"GATM_18188.12",2.95844524930632e-06,6593.93502066667,14411.3891358889,-1.12799783051792,-6.23662833603105,6.23662833603105
"HEXI1_15596.7",3.34183084581464e-06,3829.31380672222,8421.49876544444,-1.13699111928678,-6.22618103426498,6.22618103426498
"CBL_12016.60",3.61448128184833e-07,13101.7246501852,25527.7824700741,-0.962311486204941,-6.19916634702362,6.19916634702362
"CACP_12637.7",9.63929300570633e-06,1912.99444447778,4502.97720154444,-1.2350464894079,-6.19493738933737,6.19493738933737
"Endothelial.lipase_23148.100",3.1718693638873e-08,2113.74644040741,1192.4845884,0.825831704062863,6.1926515704481,6.1926515704481
"ACO13_17675.17",2.69378955867213e-06,15821.8918930704,34159.1602881482,-1.11035039107972,-6.18424788248797,6.18424788248797
"Lectin..mannose.binding.2_7638.30",4.83384207582072e-05,10934.5057200741,4080.85390937037,1.42194503718759,6.13669892176523,6.13669892176523
"FCN2_13717.15",2.13294776673871e-07,29791.2437036296,15765.3861737037,0.918127844128783,6.12484900852859,6.12484900852859
"alpha.1.antichymotrypsin.complex_4153.11",0.0002349260986604,23528.6913183333,7335.93851862963,1.68136762603192,6.1017986810457,6.1017986810457
"PCBP2_23363.41",4.06159561789026e-06,8468.12888886667,18548.1904116296,-1.13116330917415,-6.09844450214197,6.09844450214197
"X5NT3_19615.213",3.10450611070608e-07,638.405390962963,1221.19146084074,-0.935744667227014,-6.08983329460092,6.08983329460092
"OAF_6414.8",5.7428692977695e-07,10829.4293822963,5507.723786,0.975429112529018,6.08752732700854,6.08752732700854
"H2B2E_22974.25",0.00229567028045588,7423.8003287037,1502.62228403704,2.30467550526659,6.082247204055,6.082247204055
"ADDB_24468.36",3.80916194497297e-07,1372.62757196667,2646.70069966667,-0.947254818381117,-6.08059024590011,6.08059024590011
"SAA_4336.2",0.0160857940423411,8227.56096672593,792.231234592593,3.376471324523,6.05589545471322,6.05589545471322
"MTDC_18321.38",1.95105302618382e-05,617.868929974074,1505.59020572222,-1.28495641476137,-6.05179896655944,6.05179896655944
"GRL1A_23398.1",1.17351448916476e-06,1050.36339513333,2130.49148144444,-1.02029773835073,-6.05088751548289,6.05088751548289
"ATE1_25108.6",8.47328457032749e-07,6961.84788037037,13881.8457204444,-0.995657204429679,-6.0455789780408,6.0455789780408
"EF.1.alpha.1_25256.23",1.6285809372156e-06,12651.4409261852,26077.8329625556,-1.04352227935249,-6.04010590354069,6.04010590354069
"STAT3_10354.57",2.82989286018443e-07,4306.82209874074,8153.09954733333,-0.920724898453762,-6.02911840784605,6.02911840784605
"ITBP2_21985.61",3.04163820901819e-07,2360.15672832963,4475.59783962963,-0.923197740764301,-6.01638038188294,6.01638038188294
"OLFL3_8660.33",8.04727663968752e-05,10171.1602884074,3679.48915648148,1.46690687781804,6.00603174296306,6.00603174296306
"OSBP1_25055.56",2.28074529375111e-05,1794.78534978519,4400.13310697407,-1.29373585394938,-6.00542249144222,6.00542249144222
"CG045_8298.8",9.17495216102164e-07,3290.79580251852,6547.90133740741,-0.992596075274808,-5.99269576458005,5.99269576458005
"IGF.I_2952.75",2.44452873358606e-06,28128.5132092593,13422.8568727407,1.06734153577747,5.98971241088973,5.98971241088973
"PGP_18235.16",1.37320847895128e-09,1395.7798559037,2226.75625511111,-0.673872230807198,-5.97203329069194,5.97203329069194
"KTI12_23526.25",4.22683809136208e-06,693.033374462963,1493.21938278148,-1.10742940569671,-5.95130833643033,5.95130833643033
"TMOD2_12853.112",0.000142188339914965,709.740678974074,2071.69993826667,-1.54545115822444,-5.94556081216349,5.94556081216349
"RBG1L_25286.33",1.74024128858481e-08,4186.70543222222,7120.12135796296,-0.766086414561415,-5.94436367152132,5.94436367152132
"Haptoglobin..Mixed.Type_3054.3",4.3708699817606e-07,70022.9737444444,36681.4134161852,0.932779101379122,5.93194537078235,5.93194537078235
"Oligophrenin.1_12591.27",4.76560579505893e-05,1654.66853913333,4250.83063788889,-1.361202532751,-5.88295656783949,5.88295656783949
"CMIP_25100.11",3.31749271944317e-06,1748.72973251481,3663.50269548148,-1.06691634027136,-5.84583736545787,5.84583736545787
"IDH_18338.26",1.88476006649859e-05,18181.4515639148,42805.5184775185,-1.23532941505062,-5.83661515338849,5.83661515338849
"HEXI2_14205.6",3.78347019266769e-07,509.295164611111,956.118333311111,-0.908687163434879,-5.83568863128318,5.83568863128318
"MICA1_25070.18",3.12357638927376e-06,3214.14275721852,6694.85353896296,-1.05861848632973,-5.82806302738525,5.82806302738525
"H2A1A_22402.12",0.00274896630376918,5725.70584351852,1186.15053492963,2.27116643958244,5.816072478954,5.816072478954
"C2_3186.2",1.12915577158377e-07,11523.1204322963,6454.62306588889,0.836126694645757,5.8087779529907,5.8087779529907
"PPM1F_23923.26",7.8838838374087e-06,2758.8178189963,6071.50716051852,-1.13800449814858,-5.80753258863895,5.80753258863895
"H2B3B_18823.52",0.00325847536195328,8794.88788081481,1753.14703714444,2.32671818543448,5.78651452576267,5.78651452576267
"DAB2_21963.48",5.52479909831883e-06,20743.0619335556,44391.3840325926,-1.09765082007017,-5.77110061628277,5.77110061628277
"IGF.II.receptor_16057.6",1.2158446249538e-07,8648.6641977037,4851.91541159259,0.833922924320658,5.76667869424166,5.76667869424166
"VCIP1_23187.9",5.23419450288633e-06,1521.52849796296,3243.21386833333,-1.09190280751905,-5.76650266806607,5.76650266806607
"PAPOG_8343.224",2.05639630078976e-05,486.380761325926,1140.16950613704,-1.22909025261612,-5.76061473002448,5.76061473002448
"PAK4_13719.19",3.04909824770606e-06,3712.76316874074,7651.18592607407,-1.0431900905034,-5.75405771726188,5.75405771726188
"PI42A_12697.30",2.27869554287949e-06,8201.96195518148,16611.4938270741,-1.01814085997947,-5.74467011988547,5.74467011988547
"B4GT1_13381.49",3.3982806117027e-07,27846.7986007407,15066.2474484444,0.886191348575527,5.73254209971745,5.73254209971745
