"Protein","Active_mean","Inactive_mean","Healthy_control_mean","Active/Healthy_control","Inactive/Healthy_control","Active/Inactive","log(Active_and_Healthy_control)","log(Inactive_and_Healthy_control)","log(Active_and_Inactive)"
"YE006_23520.60",3469.63192592593,4458.37809259259,1498.98581481481,2.31465294176554,2.97426303073013,0.778227385355804,1.21079589252257,1.57253223863109,-0.361736346108515
"NDK7_23521.29",4574.68981481482,4587.49583333333,9173.62681481482,0.498678429716259,0.50007438998116,0.997208494790237,-1.00381829415906,-0.999785371851965,-0.00403292230709673
"GIMD1_23522.1",2898.07433333333,3050.83692592593,4271.35431481482,0.678490736130604,0.714255175541015,0.94992764401977,-0.559598977149906,-0.485488509822595,-0.0741104673273107
"FA49A_23523.14",3737.15807407407,3247.3927962963,2160.13001851852,1.73006163612185,1.50333209966845,1.15081799723654,0.790823437019989,0.588163748855107,0.202659688164882
"NTAN1_23524.2",2706.5327962963,2960.19677777778,2226.74207407407,1.21546757831022,1.32938467020644,0.914308405648659,0.281511411067264,0.41075862267256,-0.129247211605295
"NOSIP_23525.27",3108.36507407407,3235.86062962963,1291.13885185185,2.40745994872342,2.506206536182,0.960599182057434,1.26751179713053,1.3255053118854,-0.05799351475487
"KTI12_23526.25",642.281796296296,652.202037037037,1467.91437037037,0.437547182084089,0.444305233467044,0.98478962012169,-1.19248949922574,-1.17037695994844,-0.0221125392773013
"PHIPL_23528.199",991.014166666666,678.105314814815,454.930537037037,2.17838567866018,1.49056891021499,1.46144580349928,1.12325940282952,0.575863073837865,0.547396328991657
"STAR7_23529.11",367.299611111111,467.992259259259,269.516092592593,1.36281142835627,1.73641675625911,0.784841210178295,0.446585950847294,0.796113249642662,-0.349527298795368
"TMOD4_23530.3",2731.01157407407,2356.92194444445,138.769222222222,19.6802398279691,16.9844718209209,1.15871956664131,4.29867589668817,4.08614444921362,0.21253144747455
"HSH2D_23531.79",351.733592592593,336.336833333333,325.134203703704,1.08181049113224,1.03445540180644,1.04577779693846,0.113447793573785,0.0488714480209039,0.0645763455528814
"RTF2_23534.27",374.838185185185,391.504462962963,438.661925925926,0.854503577883989,0.892497022933041,0.957430171672514,-0.226841562278304,-0.164080738078288,-0.0627608242000162
"FA45A_23535.3",5649.18744444444,5570.99951851852,10991.365037037,0.513965956494818,0.506852379094517,1.01403481110814,-0.960255291932521,-0.980362471838889,0.0201071799063685
"CS084_23536.14",247.348166666667,230.798055555556,206.110944444444,1.20007293806437,1.11977583809367,1.07170819126389,0.263122092655408,0.163209955820344,0.0999121368350649
"SP6_23537.4",2568.32192592593,2778.3042037037,1935.37383333333,1.32704177440616,1.43553878628119,0.924420703284452,0.408213786518207,0.521592310705025,-0.113378524186817
"MAT1_23540.3",1939.55662962963,2043.34307407407,1391.10107407407,1.39426003313283,1.46886744044399,0.949207528700743,0.479499652688355,0.554704204169699,-0.0752045514813433
"CLYBL_23541.61",1771.78351851852,1909.28425925926,3642.55964814815,0.486411669173154,0.524160053282841,0.927983096244618,-1.03975025497038,-0.931920686140419,-0.107829568829959
"GLP3L_23542.8",8383.62187037038,8692.01633333333,14819.7199259259,0.565707173433413,0.586516909683788,0.964519801719621,-0.821872629737044,-0.769755392148888,-0.052117237588156
"TRUB1_23543.92",1942.96816666667,2123.19181481481,3622.65675925926,0.536337913245735,0.58608694003043,0.915116643305322,-0.898785855103493,-0.770813405244419,-0.127972449859074
"TCP10_23544.10",1683.96092592593,1794.04124074074,1677.29892592593,1.00397186207958,1.06960137695812,0.938641145858294,0.00571883601466777,0.0970732278077103,-0.0913543917930424
"NDEL1_23545.6",2167.49081481482,2178.0677037037,2591.89768518519,0.836256317988089,0.840337068917937,0.995143911793512,-0.25798288940752,-0.250959969239416,-0.00702292016810463
"HAGHL_23546.9",558.8425,540.830055555556,514.42512962963,1.08634370253714,1.05132899698142,1.03330518387323,0.119480622015813,0.0722142088242268,0.047266413191586
"TCEA3_23547.21",1350.53801851852,1412.30981481482,1516.38616666667,0.89062934508779,0.931365535943504,0.956261865740559,-0.167102947383254,-0.10258059692852,-0.0645223504547341
"KDF1_23550.10",1993.67698148148,3334.70174074074,829.704203703704,2.40287679944483,4.0191452879894,0.597857660589047,1.26476268035023,2.00688873028873,-0.7421260499385
"TADA3_23551.15",859.076203703704,919.918037037037,871.174611111111,0.986112534441314,1.05595138483634,0.933861680189141,-0.0201757995861379,0.0785434156906627,-0.0987192152768005
"ABI3_23553.1",392.134481481482,421.246518518518,1054.61224074074,0.371828114953467,0.39943260873081,0.930890735573505,-1.42729223433834,-1.32397597909627,-0.103316255242071
"SHD_23554.2",3400.31553703704,3325.81427777778,2621.50294444444,1.2970862932819,1.26866700067071,1.02240090787903,0.375274463204522,0.343313440711524,0.031961022492998
"RAD_23555.11",295.440555555556,276.200925925926,301.696555555556,0.979263932965758,0.915492473612498,1.06965809243807,-0.0302303449024516,-0.127380069407141,0.0971497245046896
"VGLL4_23556.4",737.864481481481,733.750277777778,751.062092592592,0.98242806920856,0.97695022157881,1.0056070898074,-0.0255763139741754,-0.0336430402791223,0.00806672630494696
"CAPZB_23557.110",392.43887037037,444.711537037037,450.74862962963,0.870637966648571,0.986606520362462,0.882457138362225,-0.19985516056295,-0.0194532729274439,-0.180401887635506
"MET2B_23558.33",1597.3715,1507.01559259259,1165.89012962963,1.37008750602206,1.29258800147088,1.05995684971777,0.454268039516052,0.37026250488353,0.0840055346325226
"DDRGK_23559.10",14607.6718518519,14459.8291851852,15224.2178148148,0.959502289676714,0.949791270794497,1.0102243715865,-0.0596418457347633,-0.0743175979450201,0.0146757522102568
"CEP41_23560.154",4302.06270370371,4869.88127777778,9371.34351851852,0.459065735366811,0.519656681899933,0.883401967792287,-1.12322734147177,-0.944369292592784,-0.17885804887899
"CCD97_23561.4",870.176537037037,816.62562962963,1079.87061111111,0.805815556126382,0.756225441480789,1.06557583483107,-0.311478438160147,-0.403111708560438,0.0916332704002911
"MT21C_23564.83",389.836814814815,477.290314814815,320.890981481481,1.21485749775524,1.48739086592983,0.816770847248532,0.280787096268084,0.572783817692613,-0.291996721424529
"ApoL.II_23566.6",7931.88044444444,7250.54418518518,4197.92262962963,1.88947752120535,1.72717432522687,1.0939703616525,0.91798735520096,0.788413702697713,0.129573652503247
"GNAQ_23567.37",2044.44301851852,3218.78596296296,2445.58403703704,0.835973324799534,1.31616248479554,0.635159666421735,-0.258471187023093,0.39633760574368,-0.654808792766772
"MEIS2_23568.41",1107.04581481482,1099.64811111111,1944.33314814815,0.569370437298364,0.565565686188324,1.00672733725358,-0.812560507093901,-0.822233502794621,0.00967299570071983
"STA10_23569.53",4689.95233333333,4576.15292592593,4441.98014814815,1.055824694599,1.03020562301111,1.02486792055455,0.078370314594254,0.0429323196332646,0.0354379949609897
"ZKSC7_23570.87",570.049833333333,524.927592592593,452.250555555555,1.26047348384806,1.16070082423173,1.08595898058603,0.333965769030824,0.214996159095507,0.118969609935318
"CCD94_23571.93",1813.50351851852,1794.45785185185,2058.52257407407,0.880973345329592,0.871721240491619,1.0106136049097,-0.182829725165677,-0.198061231967451,0.0152315068017738
"TYW3_23572.186",190.1305,180.662722222222,233.259740740741,0.815102080608598,0.774513088493148,1.05240581820821,-0.294947346015378,-0.368638475569604,0.073691129554226
"COX19_23575.58",3023.91955555556,3130.74390740741,6745.35192592593,0.448296781066833,0.464133516203108,0.965878923664404,-1.1574739545342,-1.10738821312133,-0.0500857414128748
"BEX4_23576.46",1692.89201851852,1569.02525925926,1073.2952962963,1.57728448485735,1.4618765820307,1.07894503834676,0.657442893405407,0.547821517851146,0.109621375554262
"SMIM3_23578.6",1189.24092592593,1389.03018518519,2490.76166666667,0.477460746984059,0.557672861187114,0.856166366008365,-1.0665459637478,-0.842509030083152,-0.224036933664647
"KKLC1_23579.3",463.877962962963,509.72912962963,462.109962962963,1.00382592919803,1.10304726252025,0.910047976461572,0.00550911704217318,0.141494607740523,-0.13598549069835
"VEGF.sR3_2358.19",4312.74398148148,4489.16755555556,3379.31859259259,1.27621704296687,1.32842389154895,0.960700158349906,0.351873705422622,0.409715574888841,-0.0578418694662191
"PRR15_23580.2",318.718203703704,325.564111111111,365.749648148148,0.871410827918571,0.890128296115928,0.97897216808068,-0.198575054979047,-0.167914805065961,-0.0306602499130863
"Obestatin_23581.131",1373.11762962963,1393.00262962963,1078.90203703704,1.27269907970569,1.2911298540646,0.985725080788048,0.347891344976576,0.36863410552037,-0.0207427605437935
"NUD15_23584.2",791.358907407408,867.602111111111,1497.46462962963,0.528465842697824,0.579380703853885,0.912121924638863,-0.9201178686209,-0.787416458117984,-0.132701410502916
"Cancer.testis.antigen.1B_23586.32",374.995,369.733796296296,333.894462962963,1.12309439537365,1.10733730956571,1.01422970730944,0.167479190440398,0.147094753025042,0.0203844374153553
