"Proteins","Age","Sex","Smoking","Prednisone","Methotrexate","Aspirin"
"NDUB4_10677.9",0.212095617118978,0.894887989602632,0.643719941233133,0.00121131400923473,0.843029131165881,0.31202291322964
"KLRG2.C.term_10693.43",0.837827609847925,0.819634790180295,0.838647096222273,0.10848908964011,0.634339733635785,0.400041948211856
"WF10B_10695.12",0.217338368575627,0.888502087429286,0.958586954591813,0.896932073134938,0.623625359962178,0.791154184798742
"LRP1_10699.52",0.99270907102267,0.498888486771111,0.721788886563448,0.00159567744761942,0.496650086031742,0.0655550835749892
"IGS11.CD_10700.10",0.007985115275783,0.166446420977491,0.812170775643135,0.98549737608886,0.701199667219595,0.965405569418897
"COSA1_10702.1",0.00078241395263074,0.403587717521183,0.819740074992845,0.0404214969698571,0.845322368121832,0.129396817552169
"SDS3_10703.203",0.0437710879656981,0.486656646864462,0.311739694483688,0.000812535827837389,0.802763371589902,0.0581095621065479
"LRMP_10704.91",0.957481050550733,0.283159046422635,0.570519576584619,0.21899353849107,0.858679944717447,0.961264658435043
"SIA7C_10705.14",0.31433356654929,0.624378359842722,0.776235312292335,0.800878960265494,0.805540432765633,0.488323231593289
"GON2_10708.3",0.89826604671809,0.217794039812815,0.846102611915325,0.234746528148213,0.940903176529386,0.218545723930233
"ZPBP2_10710.23",0.536092256722692,0.582027464826051,0.307683402869116,0.506918660401313,0.703266308815789,0.43220916008162
"CLM7_10713.151",0.278657021691961,0.420683681483367,0.870919987834645,0.0473906063265318,0.0203397293714316,0.592432786329745
"ACE_10714.7",0.276783610247566,0.604158689352105,0.395463832633239,0.0169374705568334,0.00679937123005472,0.527293666840812
"PSMD5_10716.35",0.341507726300412,0.41180547118559,0.847311780415662,0.935888874355702,0.457273571319188,0.00980009683141535
"HSP.70_10721.76",0.0359843492054032,0.760261004232945,0.51457923383624,1.77455961117155e-05,0.0539901049312817,0.305385399178263
"KSYK.Protein.Kinase_10722.13",0.0146110847514723,0.841930164203921,0.756265437505769,0.0113016108698602,0.932981949733253,0.636176076316234
"HS3S5_10731.10",0.809069642943491,0.140859052069795,0.53918799874922,0.000219490814574889,0.0191164531381172,0.314757539489889
"G3ST2_10734.339",0.00733468165437988,0.73499257129802,0.441630501684016,0.161633842759618,0.942501050721641,0.792824069900215
"Serpin.B1_10737.96",0.902455758160209,0.202160419660899,0.773355005315547,0.00401309493087735,0.255476510285418,0.187607761843463
"fibulin.5_10738.11",0.00453459478906075,0.723339463864287,0.276600554632363,0.00150936817629817,0.46969256583335,0.213636397594255
"CSF.1_10741.22",0.703751987878316,0.447727033965025,0.963109413651299,0.021030790293441,0.00146051884000993,0.00129818862761435
"SLIK1_10743.13",0.289992937530137,0.00599526437628274,0.646352208877696,3.88714342384327e-05,1.00168133935661e-05,0.0286773713681138
"DKK3_10746.24",0.0169134679882959,0.994241804143543,0.386255462368868,0.0049748366131244,0.654043240105893,0.643883769931261
"PCDB2_10748.216",0.148668702782298,0.580721670877754,0.800645374307111,0.157508372563085,0.735532223213237,0.564232500495212
"HSP.70_10749.18",0.260249267292003,0.91027856309748,0.900143368730204,0.00419693892815762,0.0801010754038009,0.54341299486489
"CDYL2_10752.8",0.546219661956659,0.211148029683791,0.678666560815657,0.0173175560958959,0.00638335992439385,0.85271590533024
"ADAM7_10753.31",0.928497872739152,0.745467572762659,0.888904322370998,0.0804966114999735,0.853606324454042,0.0926461944660939
"Prokineticin.2_10754.113",0.439889562147295,0.92699433203834,0.791963704566155,8.15926972589789e-05,0.0367110171644715,0.241194563200366
"UCN3_10756.34",0.143199293612637,0.492329698366692,0.861365329409718,0.0331418471836016,0.118361210314324,0.0434395915800304
"KERA_10758.2",0.0177460147653674,0.568724024522439,0.362251574833785,0.0929386903406176,0.870262621917513,0.985704581958077
"GRIA4_10760.107",0.0697432699837027,0.91730724815877,0.389934153892627,1.14082886596581e-05,0.0447935638949003,0.00151242410444193
"TMED2_10761.5",0.000856568207427238,0.178514126445722,0.955330591655383,0.30109917454932,0.968839917177481,0.669365830821234
"KLRG2.N.term_10762.2",0.619493313342358,0.598680466706569,0.274607162917268,0.000245450786187853,0.0139548681768848,0.608617948141876
"GPR64_10767.52",0.785540943070289,0.466281104249635,0.498812731947425,0.0734290288536087,0.0266273324219069,0.272355751437765
"CGAT2_10772.21",0.0765985314193211,0.721122112258272,0.606157120373492,0.127054349231545,0.498591266838186,0.545737985417018
"RAB3D_10780.10",0.136552991741261,0.674377878424213,0.640703637054675,0.911963575416545,0.798490360422953,0.391053376383756
"CLC4G_10781.19",0.507336161711858,0.719457170996985,0.596960464953745,0.00184368064356556,0.0658714563672457,0.00352015259302628
"LRC52_10785.8",0.332982470720436,0.526652661335567,0.789423840068863,0.20107198725747,0.00388035627874235,0.621081250326065
"CLM2_10798.4",0.524309223719418,0.595268091148377,0.678158522444285,0.0214762130352981,0.227086815034228,0.247204082870547
"Collagen.binding.protein_10800.15",0.443729865515721,0.584929192765567,0.626265652236494,0.100732297201664,0.220888182676725,0.736211883838819
"Ephrin.A2_10801.11",0.0117753294929023,0.766644673896241,0.35775705370072,0.00601979212526895,0.285418507990426,0.107506589338082
"HSP.70_10803.22",0.623427173801602,0.900617411114092,0.688032628388366,0.000341856644347205,0.00125340992043681,0.875757305914015
"KLRB1_10809.14",0.0183942481251454,0.582543440398817,0.965980386831678,0.468588704250062,0.725184508342167,0.544863279531429
"CD1A_10814.7",0.0274328357107178,0.910952693073848,0.368159944336935,0.00279656645626412,0.426306988456983,0.351385263343203
