"Protein","Adjusted_linear_model","linear_modeling_pvalue","spearman","spearman_pvalue","log_lm_pvalue","log_spear_pvalue"
"CQ067_9070.1","~ PGA + Smoking",0.159109090382101,-0.240730032141599,0.200035840584774,0.798305007091287,0.698892184467608
"CE004_9074.6","~ PGA",0.551397570521485,-0.050900593939421,0.789376243213451,0.258535151743915,0.102715948116028
"K1024_9075.121","~ PGA",0.241563742786931,0.221021690128063,0.240502667928476,0.616968250055944,0.618880101576268
"PENK_9076.25","~ PGA",0.318205711798484,0.118768052525316,0.531907678233427,0.49729202902539,0.274163740474043
"MA1A2_9077.10","~ PGA",0.530813988187486,0.0606282630033992,0.750289839110494,0.27505764098358,0.124770934994756
"SNTB1_9078.207","~ PGA",0.669920924520214,-0.00825812610260185,0.965454184312185,0.173976457107027,0.0152683308669932
"ZNT3_9081.39","~ PGA",0.425778524372005,0.0441138480808315,0.816951949403867,0.37081624750536,0.087803486579506
"SE1L2_9082.25","~ PGA",0.498211112737547,-0.135734917171789,0.474497389197791,0.302586589632169,0.323766172825966
"SHPS1_9083.35","~ PGA",0.762397387110438,0.0954668917441584,0.61579142286063,0.117818600781932,0.210566364523826
"Mammaglobin.2_9086.95","~ PGA",0.947653828176734,-0.0291830071919347,0.878333359356155,0.0233502786624622,0.0563406223040372
"NHLC3_9087.8","~ PGA",0.890418079428688,-0.110171507771102,0.562209872539391,0.0504060304833197,0.250101532346981
"JPH3_9089.77","~ PGA",0.574688641842349,0.215818518303145,0.252035310001879,0.240567386186188,0.598538610548956
"SYTL4.C2.1_9090.9","~ PGA",0.382168196791561,-0.10542078567009,0.57928663224242,0.417745456822127,0.237106493269175
"ANGL1.N.term_9092.33","~ PGA",0.759050491992184,0.00769164530640139,0.967822656190797,0.119729333901315,0.0142042155158069
"CLC4C_9094.5","~ PGA",0.729409617110029,0.133925118276165,0.480463496621708,0.137028514904493,0.318339602413697
"MTFR1_9095.5","~ PGA",0.688601902598272,-0.182111013872151,0.335464316339181,0.162031781679575,0.474353669358433
"LRMP_9096.80","~ PGA",0.336311789753258,-0.0806581357692482,0.671782946686889,0.473257907781902,0.172771024986443
"K1324.CD_9097.5","~ PGA",0.287743106489348,0.1942356509338,0.303712910040846,0.540995072040477,0.517536746967692
"SYT5_9099.19","~ PGA",0.608104236235679,0.0694510326195655,0.715353226699456,0.216021971151757,0.145479459560835
"CE046_9100.32","~ PGA",0.553804090335486,-0.121708975730704,0.521724014067601,0.256643840927804,0.282559172982388
"ZFY27.CD.region.2_9102.28","~ PGA + Prednisone",0.341183418342689,-0.0852867729562742,0.654078423268679,0.467012083885704,0.184370177132991
"LYSM4_9106.87","~ PGA + Age",0.45822648932057,0.355891297517608,0.0535821512430679,0.338919808570392,1.27097985410522
"ARM10_9107.59","~ PGA + Methotrexate",0.203591195202323,-0.207471277700983,0.271286325044432,0.691241008053012,0.566572097530058
"SYT17_9110.2","~ PGA",0.511319959997663,0.0990864895354061,0.602406424511448,0.291307253728287,0.220110405142362
"JPH4_9111.40","~ PGA",0.445815967266106,-0.0038458226532007,0.983908234683399,0.350844380962607,0.00704540464695893
"UROL1_9114.84","~ PGA",0.178612114393389,0.335039020552366,0.0703233434992965,0.748089088360266,1.15290048906092
"ADEC1_9115.78","~ PGA",0.567062064119556,0.158809853090993,0.40190982346124,0.246369405605242,0.39587137867268
"HECA2.CD_9116.28","~ PGA",0.470237201313843,-0.0647003105185529,0.73410030829721,0.327683016031525,0.13424459353957
"IL.1F9_9117.4","~ PGA",0.653852159548256,-0.167406397845207,0.37657507231842,0.184520437532902,0.424148431830945
"PSD2_9118.7","~ PGA",0.711488344137785,-0.0814409503030735,0.668776240787299,0.147832210292425,0.17471916421476
"FUT2_9121.28","~ PGA",0.608182171478251,-0.105003381855328,0.580797940935067,0.21596631510623,0.23597493198104
"DOS_9123.18","~ PGA + Prednisone",0.616147409431712,-0.170121096188642,0.368772667201766,0.210315373153633,0.433241275588438
"MASP3.Sushi.1.and.Sushi.2_9125.23","~ PGA",0.399247887296668,0.292734971367159,0.116447851496237,0.398757373343085,0.933868519941119
"NT5D3_9126.171","~ PGA",0.325183050715327,-0.111076407218914,0.558983426902811,0.487872098910189,0.252601068162513
"S26A5_9127.4","~ PGA",0.110394594535948,0.00509119215447552,0.97869836293002,0.957052191286919,0.00935113812546283
"FLRT3.CD_9128.34","~ PGA",0.753360629761194,-0.050900593939421,0.789376243213451,0.122997079545852,0.102715948116028
"Eotaxin.3_9168.31","~ PGA",0.644540986003177,0.168311297293019,0.373963644105343,0.190749460887681,0.427170616868778
"SUMO3_9169.14","~ PGA",0.890229496061514,0.00746542044444841,0.968768584680883,0.0504980202932918,0.0137799529791184
"IL.17_9170.24","~ PGA",0.14751431360413,0.0722868846515422,0.704238586997621,0.83116583719301,0.152280182530501
"CSRP3_9171.11","~ PGA",0.922388979844548,0.0454711972525494,0.811418524419746,0.035085894374776,0.0907550817174177
"MMP.8_9172.69","~ PGA",0.00351432324656991,0.31332143380488,0.0918025464401881,2.45415829470608,1.03714527207126
"PGM1_9173.21","~ PGA",0.0465656489668927,-0.351779660336887,0.0566055552779586,1.33193434007776,1.24714094499245
"DSCAM_9175.48","~ PGA",0.665505849359045,-0.0538415171448097,0.77750172764104,0.176848123009453,0.109298637279727
"MUC1.region.2_9176.3","~ PGA",0.583331527112313,0.0359697530505241,0.850324974386312,0.234084550775717,0.0704150653326192
"FAM3B_9177.6","~ PGA + Age",0.574648925412872,0.0916210690909577,0.630146478593749,0.240597401086354,0.200558486338925
"NEUREGULIN.1_9178.30","~ PGA",0.490196037907512,-0.0700633712598623,0.712948344876593,0.30963020332845,0.146941934871451
"INGR2.ECD_9180.6","~ PGA",0.167567925700414,0.0809885005791676,0.670513442427513,0.775809106376281,0.17359251100616
"sLRP1.ECD_9182.3","~ PGA",0.488167182144996,-0.0275994331582638,0.884890685209455,0.311431420110152,0.0531103764689529
"IFN.a.b.R1_9183.7","~ PGA",0.363324866331433,-0.125781023245858,0.507781926619959,0.439704877554406,0.294322760943404
"TFF1_9185.15","~ PGA + Prednisone",0.732031707424087,-0.0954668917441584,0.615791422860631,0.135470107382748,0.210566364523825
"HMGN1_9187.2","~ PGA",0.128408389238441,0.146496894559855,0.43982833398705,0.891406601804989,0.35671679658082
"MIG_9188.119","~ PGA",0.845731395312052,0.106551909979855,0.57519992916962,0.0727675471931712,0.24018117610439
"CD63_9190.7","~ PGA",0.302958626362434,0.185730611663398,0.325781180779494,0.518616677007139,0.487074006951021
"Trefoil.factor.2_9191.8","~ PGA",0.360941991582432,0.0701297072054244,0.712687980298732,0.442562589673172,0.147100565650856
"Galectin.7_9196.8","~ PGA",0.717118879740124,0.052829382053631,0.78158301239446,0.14440884358527,0.107024888521016
"LEG9_9197.4","~ PGA",0.445510200143578,0.0637954110707409,0.737688612339913,0.351142348158288,0.132126920670819
"UB2G2_9199.6","~ PGA",0.0699947886030355,0.349443171656673,0.0583824787777331,1.15493429377428,1.23371746987151
"Transgelin.2_9201.13","~ PGA",0.696249317784888,0.0104063436498372,0.956475211764854,0.157235217358472,0.0193262807681417
"ATPO_9202.309","~ PGA",0.454152908926215,-0.159488527676852,0.399875305859772,0.34279789973706,0.398075414721127
"Corticotropin.lipotropin_9204.33","~ PGA",0.492512578823155,-0.0705821569293304,0.710912987854387,0.307582673097896,0.148183551460372
"QORL1_9207.60","~ PGA",0.426029593350226,0.169668646464737,0.370066421227783,0.370560232394192,0.431720319760539
"PEDF_9211.19","~ PGA",0.429059044436655,0.100113961635111,0.598629620063569,0.36748293879767,0.22284179816755
"CATF_9212.22","~ PGA",0.678201081196585,0.0622118370370701,0.743981125079818,0.168641522199725,0.128438082434852
"FTCD_9213.24","~ PGA",0.378893464220227,0.1934222569698,0.305781832176206,0.421482886088352,0.514588321474426
"UBP25_9215.117","~ PGA",0.321098996600276,-0.238441004498443,0.204477485794379,0.493361051554782,0.689354503468586
"PLXB2_9216.100","~ PGA",0.969943900575402,-0.0683351124734048,0.719742721420577,0.013253383646227,0.14282271833993
"Fas..soluble_9218.7","~ PGA",0.177015980945656,-0.206995748686979,0.272410916174755,0.751987523902518,0.564775493163547
"NENF_9219.70","~ PGA + Prednisone",0.56959320447721,-0.0965980160539233,0.611595346121954,0.244435200683795,0.213535827970713
"EPHB3_9220.7","~ PGA",0.0798834625108855,-0.281876177993416,0.131276414798803,1.09754311910453,0.881813292515274
"IPIL1_9221.6","~ PGA",0.314544991827219,-0.0891325956094749,0.639506322371663,0.5023172252433,0.194155157584775
"ARMET_9223.11","~ PGA",0.675347326494506,-0.00746542044444841,0.968768584680883,0.170472815043295,0.0137799529791184
"Prolactin.Receptor_9224.20","~ PGA",0.952648822684024,-0.127138372417576,0.503176019460073,0.0210671649208771,0.298280064828947
"TMUB2_9226.6","~ PGA",0.516667785233979,-0.087775246437757,0.644634770015026,0.286788616316302,0.190686273415037
"PD.1_9227.15","~ PGA",0.848329702759051,-0.179170090666762,0.343459404534873,0.0714353266815619,0.46412458736243
"CTRL_9229.9","~ PGA",0.845739225088137,0.0024884734814828,0.989587293334694,0.0727635265161257,0.00454588984422998
"IMPA3_9231.23","~ PGA",0.759589482730753,-0.21242514537385,0.259749709690797,0.119421057130939,0.585444929159642
"ROBO4_9232.1","~ PGA + Smoking",0.48836508981686,-0.1934222569698,0.305781832176206,0.311255388629245,0.514588321474426
"TFPI..2_9233.71","~ PGA",0.0868163526936604,-0.309475611151679,0.0960759902747363,1.06139846358244,1.01738513047915
"TWSG1_9234.8","~ PGA + Age",0.341594284652109,-0.230661905797331,0.220077000414542,0.466489404273477,0.657425341885414
"PXDC1_9235.3","~ PGA",0.728211695606525,0.0106325685117902,0.955529937612355,0.13774235026257,0.0197557015590813
"Lysosomal.acid.phosphatase_9237.54","~ PGA",0.100940037010536,-0.377569294599527,0.0396862175505496,0.995936540364481,1.40136029124662
"SIRPG_9241.40","~ PGA",0.487190494009533,-0.11152885694282,0.557373398233068,0.31230119418364,0.253853762706098
"BTC_9242.11","~ PGA + Sex + Smoking",0.833839588198707,-0.175098043151608,0.354717591665424,0.0789174897229067,0.450117272836847
"LYG1_9243.10","~ PGA",0.316882527952948,0.200887677414248,0.287123922106351,0.499101705974767,0.541930622181393
"PPT1_9244.27","~ PGA",0.347488478122116,-0.195684505589329,0.300049482390247,0.459059590990252,0.52280711809053
"KI2L4_9245.1","~ PGA",0.856764095405192,-0.0287305574680287,0.880206095179055,0.0671387418658935,0.0554156283958132
"CS010_9248.36","~ PGA",0.506048594769454,-0.115374679596021,0.543775061704409,0.295807776782961,0.264580713652734
"TMEM9.ECD_9249.17","~ PGA",0.379692652198049,-0.189187127653133,0.316696468154632,0.420567807233967,0.499356779916712
"HNP.1_9250.87","~ PGA",0.597755605941311,0.17147844536036,0.364907394380632,0.223476342241948,0.437817336125162
"MA2B2_9251.28","~ PGA",0.705128227148571,-0.0610807127273052,0.748485718028411,0.151731899633706,0.125816482081955
"BGAT_9253.52","~ PGA",0.0651861859964478,0.268076461414284,0.152059584325919,1.18584442851884,0.817986201046465
"FCERA_9254.18","~ PGA",0.50658004757482,-0.101699388578617,0.592821892655564,0.295351919556921,0.227075766425586
"IL.17C_9255.5","~ PGA",0.890805433400408,-0.12216142545461,0.520165757473883,0.0502171426835553,0.283858240816845
"NPTX1_9256.78","~ PGA",0.267367702455813,-0.248394898424374,0.185649156820481,0.572891055908672,0.73130701890776
"TACO1_9257.14","~ PGA",0.512142567179722,-0.116518765557259,0.539760064918185,0.29060912589774,0.267799250619162
"DR6_9259.35","~ PGA",0.87077291487546,-0.154189395586936,0.415916117905333,0.0600950880175633,0.380994249190943
"EphB6_9261.14","~ PGA",0.72358158503567,-0.206769523825026,0.272946978228663,0.140512494353904,0.563921709366379
"SIAE_9263.57","~ PGA",0.306356407431148,-0.172063147973389,0.363249759074954,0.513773031986539,0.439794665075234
"CATO_9264.11","~ PGA",0.125718273123844,-0.258575017212259,0.167682021405528,0.900601593116885,0.775513499248044
"GLIP1_9265.10","~ PGA + Smoking",0.892651961398806,-0.166275273535442,0.379854266635117,0.0493178364155435,0.420382991108634
"sTREM.1_9266.1","~ PGA + Age",0.830806916206241,-0.0795268856182068,0.676136730199581,0.0804998967569387,0.169965470971571
"CBPA4_9267.2","~ PGA",0.623988865660579,-0.104968335946184,0.58092491225267,0.204823159717115,0.235879998937994
"Biotinidase_9269.7","~ PGA",0.35651352501525,0.0932253852286185,0.624141698171125,0.447923989716543,0.20471680174746
"STIM1.ECD_9271.101","~ PGA",0.874191899428302,-0.0149325019937458,0.937575459884126,0.0583932221541772,0.0279937684083059
"Siglec.5_9275.2","~ PGA + Smoking",0.669900949816316,-0.0131225017520796,0.945130005117151,0.173989406445812,0.0245084490339386
"CBPA2_9276.7","~ PGA",0.310866478278918,-0.188013775103072,0.31976258851736,0.507426106787285,0.495172349066642
"PAP1_9277.16","~ PGA",0.354036356093488,-0.285495775784663,0.126187569878922,0.450952137861059,0.898983423212855
"SDF.1_9278.9","~ PGA",0.434669097599273,0.0735230801347192,0.699411996954634,0.361841234479441,0.155266922546488
"IGS11.ECD_9279.7","~ PGA",0.788946802266243,-0.0402680254276308,0.832676053035423,0.102952279757782,0.0795239250548285
"CRIS2_9282.12","~ PGA",0.258267488679546,0.0576873397980104,0.762047722911633,0.587930260399399,0.118017830303186
"CD44_9283.8","~ PGA",0.239772879018579,-0.322596653144952,0.082090656363194,0.62019994199901,1.08570627187975
"SFRP4_9284.25","~ PGA",0.929227498934159,-0.0314452558114645,0.868979525619012,0.0318779464625785,0.0609904560201892
"SPRE_9287.6","~ PGA",0.0867147581106918,-0.348612512269545,0.0590246478172108,1.06190698302441,1.2289665955495
"FKBP7_9288.7","~ PGA",0.389578862546615,-0.126233472969764,0.506244303995573,0.409404614751325,0.295639850211267
"RMD3_9290.8","~ PGA",0.328243878964856,-0.0239798353670161,0.899906198979507,0.483803363811439,0.045802756548044
"MFAP2_9294.45","~ PGA + Age",0.244880490514585,0.0381231300900935,0.841473688659442,0.611045813484373,0.0749594590686236
"PTPRD_9296.15","~ PGA",0.521380538217905,-0.198399203932765,0.293260684051358,0.282845183950809,0.532746156740052
"B3GN8_9297.12","~ PGA",0.708502795075822,-0.088906370747522,0.640359941586364,0.149658432101614,0.193575843667375
"nectin.1.gamma.ECD_9300.13","~ PGA",0.387197395061542,-0.208805547582602,0.268146946921682,0.412067573146195,0.571627143480383
"G45IP_9302.90","~ PGA",0.294681893581405,-0.18959752531453,0.315628365247872,0.530646548097345,0.500823974039712
"B7.H2_9303.9","~ PGA + Smoking",0.964199608059575,-0.162429450882241,0.391126972554076,0.0158330493906578,0.407682233581282
"INGR2.ECD_9305.89","~ PGA",0.704190403407023,-0.138804393532773,0.464467296311797,0.152309897720497,0.333044859778712
"DB118_9306.7","~ PGA",0.456540030145161,0.0244322850909221,0.898027299894927,0.340521136839508,0.0467104606450471
"CD8B_9310.2","~ PGA",0.985484057093221,-0.0700243843494595,0.71310138089849,0.00635039723176888,0.146848722553681
"AZGP1_9312.8","~ PGA",0.937011418649448,-0.0766902282020609,0.687098874445343,0.0282551166616031,0.162980762887671
"CBLN1_9313.27","~ PGA",0.224809523855663,0.038458226532007,0.840097974573895,0.648185294213531,0.0756700623481497
"PSG5_9314.9","~ PGA",0.836160749077427,-0.00995389392593121,0.958365932415619,0.0777102228884176,0.0184686327958269
"MUL1.MIMD_9315.16","~ PGA",0.279170896883067,-0.0522579431111389,0.78388977655522,0.554129858190287,0.105744999559399
"WFDC1_9316.67","~ PGA + Age",0.651030977424677,0.0714870563771423,0.707367452952167,0.186398346294286,0.150354926608428
"LRC25.ECD_9317.4","~ PGA",0.554513137063972,-0.154059130989981,0.416314901676198,0.256088160449343,0.380578043593363
"TMED4_9319.59","~ PGA",0.502881480507214,-0.172383344808172,0.362343889830132,0.298534357740815,0.440879057749679
"NMB_9321.400","~ PGA",0.573562283405361,-0.0794049265454967,0.676606722654358,0.241419414954416,0.169663691447259
"RCN1_9322.15","~ PGA",0.964983913210424,0.0511268188013739,0.788461138620114,0.0154799265133862,0.10321970715278
"ITI.heavy.chain.H2_9326.33","~ PGA",0.304216538031675,0.160280081566587,0.397509812911377,0.516817180221654,0.400652145898932
"LYPD1_9327.3","~ PGA",0.0741416732317043,-0.335265245414319,0.0701222157026618,1.1299376170238,1.15414436964275
"MICB_9328.55","~ PGA",0.97994675378537,-0.0402680254276308,0.832676053035423,0.00879752141508669,0.0795239250548285
"TRML1.ECD_9329.28","~ PGA",0.681272240960506,-0.0242060602289691,0.898966682520326,0.166679306412547,0.0462564037792362
"DB136_9332.6","~ PGA + Methotrexate",0.476063766918432,-0.152605645375478,0.420778953548856,0.32233487130053,0.375945990779655
"ERP27_9333.59","~ PGA + Methotrexate",0.272698189411625,0.0101801187878842,0.957420543784212,0.56431774556094,0.0188972579106839
"PSG9_9335.28","~ PGA",0.240754297765179,-0.294092320538877,0.114685591645192,0.618425951434821,0.940491140616988
"TKN1_9337.43","~ PGA",0.933866934452177,-0.00769164530640139,0.967822656190797,0.0297150014467186,0.0142042155158067
"FKBP2_9339.204","~ PGA",0.564493568273158,-0.0518054933872329,0.785717484632309,0.24834100197531,0.104733582358682
"FKB14_9340.17","~ PGA",0.481495879774516,-0.1631081254681,0.389123848396722,0.317407424840273,0.409912151592278
"PDGFD_9341.1","~ PGA",0.719016219387681,0.0187766635420975,0.921549172859965,0.143261312800537,0.0354814863461781
"IL.2.sRb_9343.16","~ PGA",0.238303020091689,-0.0470547712862203,0.804974116681757,0.62287045366343,0.0942180838097798
"WFD13_9345.436","~ PGA",0.754475574204433,0.0850605480943212,0.654939566390796,0.122354815742525,0.183798772059922
"C1RL1_9348.1","~ PGA",0.598278967383204,0.0323501552592764,0.865242768516273,0.223096264598991,0.062862021743864
"FSTL4_9350.3","~ PGA",0.192374587346112,-0.327799824969871,0.0769987739441786,0.715852298744604,1.113516190068
"REG3G_9352.86","~ PGA",0.101645884200345,-0.278482805064121,0.136182285101186,0.992910201927735,0.865879382754904
"CREG1_9357.4","~ PGA",0.83341326114804,-0.0563299906262925,0.76749217645525,0.0791395933944627,0.114926042873097
"EGFL9_9359.9","~ PGA + Age + Smoking",0.920447045091651,-0.159488527676852,0.399875305859772,0.0360011921529387,0.398075414721127
"EDIL3_9360.33","~ PGA + Smoking",0.211550673480355,-0.185956836525351,0.325181747780584,0.674585587735965,0.487873839033181
"PCDC2_9361.7","~ PGA + Sex",0.287445921860218,-0.025337184538734,0.894271132382443,0.541443848528418,0.0485307883121822
"CX048_9363.11","~ PGA",0.886672872833697,-0.0873227967138511,0.646347825782342,0.0522365782825852,0.189533707755339
"EYS_9365.91","~ PGA",0.641284376056811,-0.0840518862223722,0.658784388034132,0.192949340895126,0.181256701352566
"IL.21.sR_9366.54","~ PGA",0.364091342474388,-0.0490962565551945,0.796684725910042,0.438789647790314,0.0987135090758948
"LRTM1_9368.64","~ PGA",0.540266345214466,-0.234142732121336,0.213000037038136,0.267392085103553,0.671620321042687
"NGL1_9369.174","~ PGA",0.398606271646906,-0.238693781869725,0.203983692771411,0.399455872418732,0.69040455033131
"GGH_9370.69","~ PGA",0.539473427435987,0.0178717640942856,0.925319214571858,0.268029942273256,0.0337084194645604
"MPZL2_9372.157","~ PGA",0.854148543776237,-0.109492833185243,0.564635272462378,0.0684665951980649,0.248231995198504
"NNAT_9374.24","~ PGA",0.684045034617104,0.0522579431111389,0.78388977655522,0.164915305236212,0.105744999559399
"SCF_9377.25","~ PGA + Smoking",0.800450382568266,-0.0545201917306687,0.774768312564816,0.0966655834756735,0.110828149903963
"FBCD1_9378.6","~ PGA",0.707778574851157,-0.0331456294255115,0.861960228059264,0.15010258801773,0.0645127726125064
"CX069_9379.248","~ PGA",0.268242313391111,-0.182563463596057,0.334244441656758,0.571472714095111,0.475935806138888
"sPLA.2..XIII_9380.2","~ PGA + Smoking",0.553842933191931,-0.0551988663165276,0.772037533703974,0.256613381335778,0.112361585306396
"CH3L2_9383.24","~ PGA",0.175928178586709,-0.256228159210866,0.171710075580284,0.75466459360341,0.765204220619304
"Cathelicidin.peptide_9384.17","~ PGA",0.204224361006202,0.0291830071919347,0.878333359356155,0.689892454122121,0.0563406223040368
"GAA_9385.4","~ PGA",0.746277860549541,-0.0904899447811928,0.634394110083105,0.127099442184761,0.197640857799974
"TTC9B_9386.42","~ PGA + Sex + Smoking",0.404459778364965,-0.152605645375478,0.420778953548856,0.393124660461294,0.375945990779655
"MCEE_9388.18","~ PGA + Prednisone",0.640218567245599,-0.115148454734068,0.544570623229572,0.193671734853902,0.263945790306751
"PCSK1_9391.60","~ PGA + Age + Smoking",0.377905606677782,0.0156095154747558,0.934751083370304,0.422616664761579,0.0293040228290281
"MGT4A_9392.43","~ PGA",0.873527383150792,0.0524841679730918,0.78297634431219,0.058723476296523,0.106251358874208
"Aminopeptidase_9394.19","~ PGA",0.637563889714682,0.0171930895084266,0.928147791059777,0.19547628844657,0.0323828645879092
"GALP_9398.30","~ PGA",0.758714067434207,0.0162900021749954,0.931912999380291,0.119921863540503,0.0306246301918368
"Galectin.7_9400.40","~ PGA",0.56511776396657,0.0746542044444841,0.69500567683262,0.247861040832692,0.158011648061666
"CB089_9401.57","~ PGA",0.759421992719405,0.134830017723977,0.477475623896987,0.11951682992683,0.321048795132074
"DCBD1_9402.18","~ PGA",0.425715974395945,-0.148080644771313,0.4348452314883,0.370880053224679,0.361665288035391
"TRYB1_9409.11","~ PGA",0.23280596850582,-0.155999395828602,0.410397199961441,0.633005889761344,0.386795610969933
"Activin.RIIB_9412.52","~ PGA",0.0492966899624766,0.192064907798082,0.309253958512343,1.30718224054613,0.509684732607284
"CBPM_9416.77","~ PGA",0.424413619344639,0.0564493825369633,0.767012844947463,0.372210688127623,0.115197362983102
"ID2_9426.73","~ PGA + Smoking",0.0634370893184286,0.185730611663398,0.325781180779494,1.19765675195062,0.487074006951021
"ID.1_9436.2","~ PGA",0.733410493920825,0.0411729248754427,0.828970331483904,0.134652880277649,0.0814610123971282
"cathepsin.K_9443.137","~ PGA",0.447403757785434,-0.0625720583685304,0.742548307415403,0.349300372544654,0.129275287517146
"DGCR6_9444.70","~ PGA",0.449532892104144,0.063342961346835,0.739484798155316,0.347238525651092,0.131070749517151
"CS018_9445.44","~ PGA + Age",0.609209107083564,-0.0809885005791676,0.670513442427514,0.215233613007408,0.173592511006159
"C4b.binding.protein.alpha.chain_9449.150","~ PGA",0.57212957351405,0.0926493873702865,0.626294907016589,0.242505602868815,0.203221119934626
"CDKA1_9450.18","~ PGA",0.531024631775403,-0.190933783488317,0.312166129989997,0.274885333539942,0.505614219647755
"Uromodulin_9451.20","~ PGA + Smoking",0.806306002828659,-0.127364597279529,0.502410402159871,0.0935001069305764,0.298941377324474
"VEGF.B_9453.12","~ PGA",0.412247448127149,0.0984078149495472,0.60490666079005,0.384842024022383,0.218311633332891
"IL.22BP_9456.34","~ PGA + Age",0.62811765589213,-0.0463760967003613,0.807734498240783,0.20195899874884,0.0927313680588042
"CAV2_9457.3","~ PGA",0.351782370493425,-0.20179257686206,0.284912841233987,0.453725928918553,0.545287976343596
"Fas..soluble_9459.7","~ PGA + Smoking",0.502478260943714,-0.102943763744763,0.58828068573481,0.298882722676456,0.230415410012162
"ICAM4_9461.2","~ PGA",0.836763134435937,-0.0110850182356961,0.953639567926112,0.0773974619181609,0.0206157377050674
"Lectin..mannose.binding.2_9468.8","~ PGA + Age",0.7416303489042,-0.0642478607946469,0.735893779505617,0.12981250635555,0.133184868140406
"MET24_9470.15","~ PGA",0.929366427558364,-0.105194560808137,0.580105515995289,0.031813020031772,0.23649300497728
"ASGR2_9474.22","~ PGA",0.179635684062282,0.295369414436896,0.113045707750693,0.745607387869244,0.946745922797414
"GPX5_9475.22","~ PGA",0.282805729964641,-0.00497750066458193,0.979173946814005,0.548511795487532,0.00914015045325226
"KPRA_9478.69","~ PGA",0.837933650993052,0.0583660143838694,0.75932964726236,0.0767903681816302,0.119569643199806
"NUDT9_9482.110","~ PGA",0.801654558100317,-0.0854093864036218,0.653611867059886,0.0960127337477709,0.18468007129841
"Desmoglein.2_9484.75","~ PGA",0.87824144834179,-0.23595253101696,0.209382536884434,0.0563860703501166,0.679059542575934
"DB125_9486.13","~ PGA",0.325178446365967,0.201340127138154,0.286017017117156,0.487878248239536,0.543608126940116
"Growth.hormone.releasing.factor_9487.60","~ PGA",0.440064412154471,0.142295438168426,0.453196643533622,0.356483751250424,0.34371331526986
"CD032_9490.3","~ PGA",0.434437913054057,-0.161542521568705,0.393753665917069,0.362072281228405,0.404775389824203
"VCC1_9495.10","~ PGA",0.269671238211729,-0.248168673562421,0.186063121042273,0.569165370758938,0.730339698416822
"NMS_9503.1","~ PGA",0.525885753630015,0.0764640033401079,0.687975830202101,0.279108594167863,0.162426819023558
"RB27A_9504.19","~ PGA",0.561855325616181,-0.163805021870787,0.387073096579084,0.250375498265834,0.41220701316383
"Apo.L1_9506.10","~ PGA",0.166169910107061,0.258293148637058,0.168162232280013,0.779447615073884,0.774271536208452
"FGFP1_9507.55","~ PGA",0.533854717765558,0.123518774626328,0.515504638556038,0.272576914988809,0.287767422542971
"TM38B_9509.4","~ PGA",0.421626390789827,0.205638399515261,0.275637512063238,0.375072213223196,0.559661678732981
"NXPH2_9511.61","~ PGA",0.0840311535012312,-0.0413991497373957,0.828044459706553,1.07555967482662,0.081946344269648
"FGF22_9513.9","~ PGA",0.296087676069181,0.180979889562386,0.338525839038177,0.528579668688157,0.470408176835796
"K0494.C.term_9514.46","~ PGA",0.295680838362284,-0.115148454734068,0.544570623229572,0.529176819076066,0.263945790306751
"PLA1A_9518.95","~ PGA + Age",0.356262836926979,-0.183694587905821,0.331206601206233,0.448229478124176,0.479901015972691
"AIF_9522.3","~ PGA",0.235951596460159,0.362678798423856,0.0488713368580828,0.62717707985317,1.31094578083785
"ITM2C.C.term_9523.34","~ PGA",0.44868965219635,0.0416300055583216,0.827099867578988,0.348053946169724,0.0824420487063247
"S31D4_9524.46","~ PGA",0.149066588595499,0.268755136000143,0.150985244806252,0.826619687295809,0.821065492523607
"PTK7_9525.1","~ PGA",0.819731444855805,-0.182563463596057,0.334244441656758,0.0863284050799908,0.475935806138888
"COLL1_9526.3","~ PGA + Methotrexate",0.347708281226523,-0.13958073982499,0.461948235996031,0.458784965778767,0.335406686956411
"LST1_9531.24","~ PGA + Age",0.303020924235945,0.192291132660035,0.308673567482707,0.518527381509399,0.51050055868732
"WBP1L_9532.5","~ PGA",0.867182859757416,-0.113564880700397,0.550154808010069,0.0618893147382738,0.259515087225029
"EP3A_9536.16","~ PGA",0.400476281977405,-0.139483143623398,0.46226451584261,0.397423199707966,0.335109442415702
"B3GT1_9541.15","~ PGA",0.765309331104079,0.0607481331109204,0.749811736777109,0.116162991463039,0.125047765864801
"COG8_9543.131","~ PGA",0.878247388380616,-0.137544716067413,0.468569976135456,0.0563831329832168,0.329225542492011
"CG069_9544.24","~ PGA",0.487640278430626,0.115374679596021,0.543775061704409,0.311900429432442,0.264580713652734
"Granzyme.K_9545.156","~ PGA",0.918397059884297,-0.0545201917306687,0.774768312564816,0.0369695152750107,0.110828149903963
"EMID1_9547.29","~ PGA",0.584622500832296,-0.014276006018004,0.940314950662118,0.233124473618934,0.0267266587139319
"TTC17.TPR2_9550.153","~ PGA",0.666025719165951,-0.0291862538968668,0.878319923224527,0.176508999844436,0.0563472658891796
"MANS1_9557.5","~ PGA + Smoking",0.888418044212582,-0.0996631383067428,0.600285516429119,0.0513826292969401,0.221642135089562
"CSPG2_9561.21","~ PGA + Prednisone",0.741369887190484,0.0180979889562386,0.924376552339059,0.129965058032109,0.0341510793319506
