"Proteins","Age","Sex","Smoking","Prednisone","Methotrexate","Aspirin"
"sPLA.2..IID_16298.84",0.0183314769558607,0.30526614481064,0.286330041376528,0.458451817595996,0.380552686461528,0.917046383802721
"TIGIT_16299.13",0.867906899293345,0.84266834149106,0.863103907363186,0.292868391319311,0.219119578090299,0.432504735420081
"TREM2_16300.4",0.0264769858938062,0.567936573111213,0.0694389445685044,0.200105452623345,0.303478365040545,0.820766238901649
"SPLC2_16302.11",0.486173187108609,0.384736893680766,0.828477954641985,0.379796206438953,0.724418997555615,0.96219318107551
"LGR4_16304.6",0.87674483634338,0.953938451910061,0.107219758647429,0.51627934074503,0.403833334989231,0.179200097771354
"Cadherin.11.ECD_16305.10",0.767964412033177,0.691309711049686,0.254411293437799,0.144967795052311,0.779661434204694,0.658402478365176
"UNC5H4_16307.22",0.11520160132989,0.897589027507837,0.0784025164997522,0.248566782984299,0.989918069382742,0.864604696637476
"BTLA_16308.14",0.839321983474541,0.964542431551219,0.858767385324756,0.841563839698738,0.324864784888735,0.477117938847479
"Soggy.1_16309.30",0.41403040167126,0.609806198436338,0.824542551014574,0.515911368192314,0.780316277119773,0.390988393210748
"Cadherin.6_16312.45",0.90337699726993,0.679418172435065,0.455378586707298,0.378058200472002,0.35429533730413,0.838179741086906
"VEGF.sR1_16315.105",0.242355652724984,0.691571749147359,0.965068212753237,0.287006012094519,0.275167766142679,0.561077448052001
"Desmoglein.3_16317.20",0.269816789785702,0.166065241532328,0.585786554536351,0.370817520288878,0.738068679564114,0.274337325877102
"ALK.1_16318.12",0.115387203410204,0.51561224579012,0.253741689045526,0.701835218013794,0.494622273209772,0.225866515234697
"CD320_16320.139",0.276458787040912,0.115469275866125,0.519501696717931,0.728494958437641,0.334310302655947,0.503900564926501
"PACAP_16322.10",0.174016075213678,0.742289583301576,0.88275634428899,0.654433330895844,0.978234803235187,0.947868362590796
"NRX3A_16323.8",0.0389128986361767,0.631263021755889,0.489794180863569,0.93296208741375,0.585118195971429,0.420651738110382
"TLR1.ECD_16324.38",0.630379985041715,0.649081369725872,0.842353388372326,0.365336565881012,0.705183164512358,0.322685216026202
"HMGA1_16536.3",0.321943066795711,0.0698561715810726,0.253259419370028,0.0998091322819237,0.654206134521755,0.221234139884904
"STA5B_16551.14",0.563776825244318,0.558710500583332,0.559488204447517,0.393883678927774,0.156032234558696,0.794466917929909
"MYOC_16558.2",0.610244980001542,0.0764956640273109,0.0323952121615435,0.396104037188981,0.944418014456844,0.949053926301768
"Alpha.1B.glycoprotein_16561.9",0.899810309728618,0.0438327761345209,0.775865239007148,0.182568510156533,0.306282248136218,0.649119015832011
"AP4A_16583.8",0.186145513686664,0.994094703030496,0.31948139598115,0.326805436862546,0.823900623674303,0.72623839005243
"B3GN4_16585.16",0.822696172103645,0.526936626256282,0.857938905935955,0.436312560543885,0.187512207908456,0.0981612908910762
"Beta.casein_16587.1",0.51461431488751,0.762838063080507,0.775322748711202,0.137734398630553,0.411291695767147,0.153340403145446
"BiP_16588.10",0.0293893218862887,0.709042048324741,0.1322923160941,0.276439816221664,0.259689493354648,0.497642066916401
"CHIA_16591.71",0.595278003634124,0.248360813475011,0.130952779665369,0.153932524799868,0.826067552143986,0.448800944877176
"FADD_16593.3",0.766339161647193,0.439887007025827,0.348888492446773,0.448828256043416,0.0859189519046712,0.380525849000829
"FAIM1_16594.44",0.56627877976211,0.453117992177722,0.194810209709843,0.0945953132211514,0.901974847735276,0.327416157935678
"GLRX3_16596.25",0.422175494228005,0.724878932227484,0.165120715278446,0.0667018902090568,0.819057233634521,0.366509403508245
"GLRX5_16597.11",0.581758791259834,0.481112555520769,0.176845693983485,0.150363761191622,0.212132786792488,0.170433813483488
"GPN1_16599.38",0.66435738011958,0.584018299442198,0.971060628944208,0.60544226911484,0.981177313448534,0.384165193009827
"C1T9A_16605.2",0.115535544839385,0.812489637124316,0.261754837569705,0.757618352102566,0.349589584651551,0.280682186264053
"Aldose.reductase_16606.85",0.87718800067267,0.334266979540754,0.409278644424533,0.106061258199085,0.823408525032642,0.343796560479041
"Gelsolin_16607.78",0.386956950228676,0.244186013216931,0.091989487661515,0.92860037820385,0.938044924645586,0.298105605809155
"KIRR2_16609.106",0.872209174638362,0.702231431233558,0.933576175366034,0.978278703540815,0.607795007078836,0.649813905942931
"LRP10_16610.13",0.134853278026898,0.745988997510193,0.071631986541303,0.833282579343164,0.503522525758842,0.665335596456534
"SDC3_16612.28",0.329562408723002,0.684009593623458,0.999301829071729,0.121719560466851,0.717887306110565,0.569746033674292
"CAD17_16613.3",0.536905690516077,0.676113769208714,0.0400131510510648,0.229485110583399,0.804379722442401,0.559140181473966
"RSPO1_16614.27",0.0868069388136893,0.614320515503464,0.606135154110363,0.65253744461925,0.543782458317445,0.488794539909777
"ENOB_16616.137",0.928988359648923,0.637895570613203,0.454712721070043,0.0771321250073562,0.595204247568266,0.4218616725962
"Caspase.14_16617.14",0.560452883014126,0.572716949807075,0.541567134571095,0.439876959370784,0.639471203072399,0.544440153106205
"CD69_16618.7",0.983058446188211,0.498141015191654,0.230240065425771,0.186722542142098,0.613344943462056,0.405541779558504
"LY75_16620.26",0.166228310601802,0.367527955920288,0.0203206579105368,0.635118216305788,0.855957289453989,0.547670999053144
"AIBP_16621.77",0.481390884482839,0.992350404196869,0.665757223815483,0.254915362242199,0.944806817589557,0.450619741056284
"Activin.B_16746.12",0.151739768209444,0.362977520383865,0.0358348913176721,0.46744084863647,0.522172075019044,0.745070245978192
"BMP.3_16748.1",0.909876716416435,0.531400822335774,0.773651458197904,0.309130509879521,0.723554829337396,0.896430615516355
"BMP.3b_16749.79",0.307261861290278,0.570598612635379,0.527934066218988,0.410298487217514,0.541173679252339,0.465262998037296
"BNP_16751.15",0.290662856114232,0.634396280288992,0.374679710616474,0.576309848336578,0.624480963072706,0.468944498380216
"CO6A2_16753.46",0.0649516680651905,0.622828557062948,0.137483058617323,0.938833181514169,0.891565477955885,0.733966295495254
"CSKP_16754.40",0.184206231900811,0.39945448606573,0.0571632914802199,0.169956888200334,0.319614405808647,0.797691978477688
"GDF.3_16755.195",0.553824644868953,0.853479209276369,0.305369433307449,0.112849604782081,0.367677844154325,0.655568087147039
"GDF7_16756.30",0.357338808744047,0.604394699361337,0.408641943784264,0.639159882069998,0.713880288684744,0.37275348464925
"HDGF_16758.96",0.368186495444536,0.932048814244826,0.0457901125884001,0.0479576367892278,0.665308150361678,0.167623618306529
"IL.26_16760.2",0.240812217124054,0.46409293229541,0.824847829779619,0.411399563065665,0.689622415049973,0.795616218396548
"LECT2_16763.11",0.330237632826905,0.493487133453437,0.895842222337057,0.312221228638112,0.990135694287859,0.498527349062325
"PBP_16765.52",0.937006489225821,0.592108882372256,0.438363715933915,0.149525661031663,0.600953433261374,0.835344150602761
"PLAK_16768.3",0.903646102646775,0.315423891074535,0.217266882328622,0.16163596449133,0.93308985962886,0.727999445154283
"RAC3_16769.20",0.739595129775982,0.616734091701637,0.484971490141215,0.562945683515455,0.572653753240831,0.708904243476272
"REG1B_16770.3",0.00566095859385602,0.680717950450562,0.181070462976807,0.464483177091241,0.383166409025862,0.319505642531233
"SCUB3_16773.29",0.340223047152792,0.606075515286648,0.395388061485054,0.56949971071794,0.663547076167155,0.42478650285512
"HSP.70_16780.6",0.19117673552602,0.69115245776254,0.0411182346366367,0.293153052771672,0.876360784788571,0.849012486342858
"ENASE_16781.2",0.927530562776047,0.0645723107948297,0.736408642944402,0.606287451753322,0.133280422296306,0.0545201973180175
"HD.5_16785.45",0.00304829010981936,0.763068914145253,0.752359873209368,0.602367011764397,0.610359203093857,0.252185723560931
"Siglec.5_16792.4",0.435742411154129,0.593412077224516,0.00758640307312658,0.679314627763791,0.873402961769412,0.965699429132247
"OCAD1_16802.31",0.908274956319431,0.56084016438182,0.503175756476266,0.318366412190374,0.720536205797282,0.650017037518834
"CALB2_16803.4",0.0640490637700163,0.80779347510182,0.340933667401821,0.956821710116768,0.0860453825058283,0.0615702083137445
"PDE5A_16805.5",0.239762649066122,0.383035474138482,0.15356953663266,0.056785878618547,0.869333662490871,0.944856409855884
"TNNT3_16807.35",0.78998233630435,0.775538559656913,0.805588009681897,0.251808388135409,0.620436440315163,0.797377704389816
"NDKM_16809.1",0.341107744012468,0.864311496489094,0.651384576229459,0.607315607576232,0.992870782078503,0.548242333388108
"RhoGDI_16810.3",0.681186067212924,0.648777805945653,0.270461062280092,0.84801185242609,0.794110928029076,0.314788581465557
"SLIM.1_16814.13",0.533240088445469,0.744507970220218,0.345688729359875,0.581140568692884,0.757356297058646,0.454769689767003
"CDCP1_16818.200",0.105257980948207,0.654655165916748,0.0859574583486343,0.975880272709614,0.397763149282385,0.990327790240259
"APOL3_16823.75",0.734269386295094,0.66796930474594,0.10588643610596,0.892557600332293,0.392120833780747,0.750411511443197
"ATX3_16825.20",0.35944257419686,0.594609627453328,0.786080690454634,0.693500628931086,0.162495208136681,0.612686927335508
"Collagen.a1.VI._16828.8",0.362932924481348,0.499560379877865,0.934820354830866,0.153346621986048,0.768753885293545,0.722643680702819
"DOK1_16831.7",0.989983272214547,0.488406972884482,0.353237414355383,0.14580067598215,0.484956127779186,0.718866930162031
"FHR3_16836.1",0.463902902143328,0.631896459882019,0.155575831105969,0.57711135584655,0.521097774188608,0.203387217203755
"FLIP_16837.20",0.528902284075041,0.905694074973128,0.969761000315201,0.238985755009423,0.309716637697422,0.493794316641636
"MPZL1_16845.15",0.722649505359416,0.448582820550087,0.588804184541706,0.53792355216304,0.446685911966389,0.165553439232164
"RAB3B_16847.39",0.930231918730147,0.711517832539045,0.240213359870477,0.311722618463421,0.63793307029401,0.233975766794408
"RGS5_16850.5",0.133535144044825,0.814042120429665,0.439302063496193,0.110325022912684,0.555053760543672,0.783929312387832
"SCO2_16851.50",0.92042926687493,0.791493245965824,0.350401814062274,0.587559118342829,0.543416078631494,0.543582447499093
"NHRF3_16852.10",0.981378076278018,0.42279155720346,0.72789392247145,0.0395377830868496,0.634123789543679,0.730016910519497
"NRK1_16853.5",0.381692576853694,0.539380790450141,0.349437647218458,0.557350468129791,0.663302909591393,0.404727153801281
"LSM4_16854.17",0.646815566383419,0.621451622684683,0.589684522580315,0.389127690529365,0.662552792886204,0.924250663533026
"MARE2_16856.79",0.415336016590907,0.731032080012574,0.492108660026506,0.43623944142885,0.75459928746087,0.859803027737159
"RAB2A_16857.2",0.46991319727331,0.652972494488895,0.217729340009941,0.653085279873549,0.573012181628622,0.273884993028714
"RCN3_16858.384",0.00334863441249673,0.778679702190674,0.902106974328666,0.991788740935379,0.108850969549877,0.702595556763503
"SHLB1_16859.100",0.321737302344439,0.672342798055064,0.608287040184267,0.671203928066675,0.622761506782192,0.809618197959892
"NANP_16863.47",0.438076946432538,0.547662497390645,0.997909335978748,0.0772033469856237,0.689859359167998,0.23285477587275
"RBP56_16865.62",0.940203651229283,0.721278628238897,0.88236509948338,0.641403677438642,0.889281320568946,0.816249655038562
"PCTK1_16867.76",0.547971625235825,0.945745352177559,0.275019117032735,0.795073776509327,0.415440565438431,0.365830412484367
"MAAI_16872.248",0.473162783864979,0.613663890621565,0.965059681282699,0.581973628133864,0.933919700349279,0.330991709541745
"MGN2_16875.13",0.980215126729133,0.0892328402801928,0.273150032695601,0.146705940443976,0.594973884213011,0.274388585330275
"MSRB2_16877.19",0.113583409978794,0.976381261229996,0.221685740776096,0.903000753349417,0.569817138306476,0.589881819231369
"PHP14_16882.27",0.959201874698896,0.330192260063897,0.74393813580593,0.241390992828791,0.475107993799716,0.426022314511031
"RAB4A_16883.57",0.411066792746209,0.68977190951099,0.176704980884906,0.968541192781194,0.521574468901278,0.260864244817451
"MARE3_16885.49",0.0496514349416912,0.396380557877606,0.155123031076853,0.0122523030222405,0.540276812481119,0.614302835609505
"PTH2_16887.29",0.216483371527428,0.875326691935331,0.913545161057558,0.526538345702703,0.69929887137416,0.700288144673866
"ATL1_16890.37",0.158196105506732,0.549559380912597,0.0810417811162027,0.461144617556115,0.587916616330048,0.982888683380009
"ENPP2_16892.23",0.328692868842231,0.85637170176515,0.872004953490867,0.0766617548851704,0.974869160393298,0.765616369933853
"OSBL9_16899.59",0.305691304665142,0.696015688979559,0.313369786293897,0.183627070082192,0.861472347543911,0.532415642995295
"MDGA1_16900.29",0.305252115107542,0.652709923645026,0.0405658411193928,0.597298901090022,0.578724466805207,0.430263675425373
"LAMP1_16902.17",0.90764036979784,0.966783152005574,0.295255740455327,0.97128814211892,0.451292058283398,0.537036462482703
"Nectin.like.protein.3_16907.3",0.0534973609130989,0.887848733702221,0.028950283014364,0.38033090816413,0.583136071558829,0.963905172446076
"OMGP_16908.5",0.548623826667856,0.906960134903961,0.0348120323040642,0.492569365346548,0.765654691902898,0.3057047169772
"RNT2_16913.8",0.218619774489098,0.708757246656234,0.629901960441668,0.807870696804005,0.89652083035073,0.49677700217025
"sCD14_16914.104",0.265252870745693,0.412634139398442,0.327094843474985,0.305752716188595,0.858307643055539,0.517756276995936
"SEM4A_16915.153",0.519879709068476,0.60514718661572,0.144871280628374,0.960405656688327,0.698069507030558,0.522718645791266
"SLIK6_16916.19",0.566023557866069,0.441724644508719,0.0831683811379769,0.442357282446356,0.684667902955146,0.725152554801615
"TLR3_16918.198",0.541684132015434,0.722123669162932,0.837507282597914,0.66761574732446,0.635820517777479,0.921914389749739
"ACBP_16919.1",0.463848352604401,0.738146509209358,0.396917517392432,0.795220333849483,0.541707796079511,0.970928966898966
"PLXB3_16922.53",0.292857478747789,0.478820917223463,0.9924809444128,0.231624738700867,0.669912066229373,0.0850441071613101
"Profilin.II_16923.20",0.909533768234298,0.54608842698079,0.894849824050165,0.233774290764622,0.639282732289069,0.435749091387939
"Alkaline.phosphatase..liver_16926.44",0.603496933993511,0.953161131452941,0.362879867485018,0.777567562909927,0.665544647565191,0.618580858172352
"Coagulation.factor.XIII_16927.9",0.363812034186991,0.260306135380192,0.703938885039324,0.221455994669147,0.497585988670705,0.098887652380028
"SULT.1E_16932.5",0.116292190759472,0.97922093421022,0.36837896975998,0.898380697459526,0.583309312653017,0.378557515475675
"Beta.globin_17137.160",0.398250520410774,0.17099277426909,0.804804173847911,0.164377094483582,0.40827468496247,0.797080485447781
"GST.A1.1_17138.8",0.448302081548494,0.364432041091825,0.126620853555757,0.206431916283019,0.613028688409786,0.919153750125977
"PDGFD_17140.57",0.88357151164256,0.301101740203849,0.444807250358209,0.12307083273533,0.302805132375427,0.796095173894857
"S100A8.S100A9_17145.1",0.495536133907305,0.449806005312861,0.117787388085783,0.464593239446585,0.564853688390377,0.0916981482814236
"BLVRB_17148.7",0.723965116624066,0.407067467272113,0.538356306330938,0.131294290549171,0.0855635408496526,0.776902743568446
"HSP.10_17150.8",0.449729138674614,0.594226910308376,0.526580856971413,0.403462004866021,0.731987109199444,0.966502368009125
"IRF.3_17151.84",0.218282966159335,0.690888516902797,0.398417679065428,0.277267529469228,0.759090983366167,0.901991266385713
"KI2S4_17152.10",0.651288521895088,0.66193169331285,0.385578072449059,0.442084816090652,0.721292025246529,0.680780008350116
"KI2L3_17153.46",0.576680961899842,0.854500959807951,0.436368712767672,0.854336855174308,0.387182768070979,0.0643420934558846
"TEBP_17154.2",0.548826255398316,0.251416273439823,0.574000434217409,0.342244799788022,0.65322419558676,0.101265518993585
"VPS28.protein.homolog_17155.1",0.778680036972597,0.961907723723029,0.74961878193814,0.360271855167268,0.935740601007956,0.601968302832666
"DCAK1_17156.72",0.219738603538302,0.675275615469192,0.157153512490163,0.463570106975553,0.588156074049057,0.258134217100545
"UB2G1_17158.17",0.208728505380878,0.494326674365872,0.039880707200049,0.134267198135968,0.890366414281786,0.751273133220599
"OST48_17161.1",0.787790590526738,0.469437981638225,0.738474896525015,0.4051726294311,0.519164020198228,0.66681036806258
"Annexin.III_17163.117",0.775055047532798,0.407645373035128,0.00953880051395793,0.291773452852777,0.679315630671234,0.115132633833497
"annexin.IV_17164.15",0.527209164755338,0.61740641891754,0.667244840208386,0.53000002071775,0.883897275723704,0.998607581452333
"BTG_17165.1",0.632126032429113,0.616335097556556,0.612997361424845,0.152400924893823,0.987675028894976,0.216303218347506
"FGF.8F_17166.4",0.860292189023474,0.992825838148414,0.111901416180198,0.79402518321508,0.646351498380536,0.393656540923425
"CALCB_17170.15",0.753139368897312,0.0655417296676147,0.198834717547308,0.697496844725491,0.486934262567794,0.291660393321166
"STAT_17172.19",0.613416215375409,0.79943449004387,0.498342276895193,0.4420711192876,0.237236952953985,0.373280065226805
"MP2K6_17175.5",0.401486843751427,0.55502857912527,0.248918173310713,0.593644904416864,0.53937912447681,0.146832772669275
"PSIP1_17176.13",0.758900654755425,0.869498652834801,0.110738626826328,0.0814175071127569,0.741396849917036,0.202570547874027
"BAG.1_17195.43",0.876606224451346,0.963294600072196,0.473771407738435,0.939195271696606,0.963120692248973,0.772175832979854
"ClpP.endopeptidase_17196.5",0.963297792203495,0.829624586405104,0.642344641659489,0.218685201150549,0.531968717753155,0.271014736536288
"HIF1N_17199.43",0.642355763318979,0.388600336297607,0.184902139425286,0.328810163587324,0.358934078889967,0.286862342905529
"KI2L1_17200.50",0.276034047477613,0.449678242991532,0.458973600572378,0.343183020951039,0.769009538562876,0.618468786742639
"PDCD4_17202.37",0.340750037106866,0.608471668511897,0.552776502800081,0.563449203027043,0.661572344168926,0.396401769836015
"PNMT_17204.17",0.774409419661488,0.450865048728088,0.457279886321562,0.226152917303762,0.751008630856662,0.880453176951172
"RAB5A_17205.21",0.477004362926385,0.704850112579688,0.362135868485522,0.372680969458749,0.890823899620515,0.739951138024283
"ST2B1_17209.27",0.935549952505494,0.829044277422714,0.805118874206562,0.21755868122409,0.257399580059521,0.8604590022741
"TCL1A_17210.2",0.309908376520493,0.272614649366956,0.0995624756005214,0.987202409703623,0.664154046133325,0.459934180263783
"MIME_17224.12",0.0565749169051548,0.9951963657268,0.010141681989767,0.469679756197115,0.815188414667188,0.697599714305223
"L.plastin_17231.1",0.823358512920322,0.531961621795685,0.218717107056659,0.542717284655594,0.614280215752156,0.474139772112165
"SELH_17319.1",0.653214036349142,0.462039639037054,0.671941135098952,0.218102412691708,0.710764749820417,0.542806787507285
"ADPPT_17320.19",0.490231036313255,0.998288158940602,0.759407003031731,0.3387593365282,0.757908784709223,0.622172570200237
"KGUA_17325.10",0.197625223976982,0.763630029048917,0.694914700992353,0.934286759673143,0.50924081688784,0.859755606365418
"DUS23_17326.44",0.13356082047278,0.240253986917712,0.675317601317345,0.170943890950913,0.422341800663246,0.151380576137496
"CNPY3_17327.3",0.172931406267446,0.42844746093615,0.330552985287849,0.622700858564546,0.235307215596088,0.0829663836104757
"BDH2_17329.2",0.792252106836792,0.301591085005461,0.992598270118527,0.2744808941981,0.124007541150758,0.501186634746513
"KREM1_17331.138",0.645412776132163,0.308994594888839,0.217332471976501,0.396909983234433,0.372320640465279,0.707268108545916
"ARHL2_17332.3",0.42889797661264,0.936119270818972,0.570133199902022,0.70476608922762,0.0812035483026754,0.63463829628694
"ACADM_17333.20",0.753417351958911,0.475652159621385,0.368509660029096,0.324352306631511,0.528497669761731,0.620250063059153
"VAMP2_17335.18",0.976039102639541,0.073078484314821,0.108913119070874,0.44597551202795,0.711058563605592,0.0274641307826983
"CR3L2_17336.54",0.368885206281248,0.48057973571323,0.474254048533739,0.525429461356753,0.743198665008663,0.419638755036638
"TYY1_17337.1",0.328825790469794,0.465648652716266,0.178212152084847,0.480318481832397,0.599636397822141,0.588286747336642
"THIC_17341.89",0.319333661673399,0.829454222330128,0.763778250329579,0.722261284142796,0.500389466687177,0.612512911324259
"AGR3_17342.13",0.927784070662393,0.38514296205022,0.57814235180686,0.924056792711976,0.86768561908423,0.123572600484567
"SNPH_17343.6",0.61687432248493,0.603966826513404,0.384994189929642,0.612962569151555,0.634452657299902,0.422488689767487
"STML1_17344.23",0.93260129803215,0.401825780218667,0.373997468981178,0.0355795282069384,0.144555336563842,0.896445109251387
"ZADH2_17345.12",0.495733898244211,0.397884890928492,0.347450770653556,0.332839153829452,0.537204137941644,0.936766751358552
"FDSCP_17346.61",0.570574542104755,0.318769461549868,0.259028207404257,0.798133035161174,0.942825046489043,0.211422251024816
"CA080_17347.80",0.0999212207975381,0.722188338829486,0.550731704141368,0.568702353356371,0.348486967473093,0.710222300536226
"SYJ2B_17348.5",0.525118028445107,0.622044107338051,0.305466144441852,0.427102614788879,0.231536735853854,0.360488790925976
"CHM2B_17350.13",0.180885416444404,0.939883865253306,0.0942032326947786,0.511406905840229,0.989873208632821,0.550035904258358
"SYT4_17355.56",0.996341281321155,0.995518361218596,0.195996267755724,0.774690057315504,0.456507022666916,0.398196538094307
"IL1FA_17356.34",0.37613943561398,0.464204675439723,0.425302672229395,0.397526427430333,0.834893702271747,0.404522591324682
"SPCS_17357.33",0.233580495839772,0.0593087885455718,0.948295583744972,0.774093142132886,0.525059539328214,0.709374748492124
"VHL_17362.5",0.318809676564093,0.453085234231754,0.771504586621587,0.374517359169312,0.308759851732747,0.782378509773518
"RU2B_17364.8",0.567764410168952,0.773610012974384,0.900739446343817,0.208120367425084,0.625574134514112,0.732433721134987
"KAT1_17365.7",0.94123876638508,0.639800278555073,0.388521675189625,0.629095607454914,0.999200586564787,0.453193442264001
"DCNL1_17366.6",0.663606757735963,0.685341283741708,0.596455938585406,0.885065525128484,0.571781610153169,0.613486986318871
"Stathmin_17367.5",0.979138903990139,0.513119431713231,0.483278615651984,0.270561430195944,0.992459817035996,0.128757152117915
"ABHDA_17370.186",0.750493544115084,0.753783830954102,0.284992033457207,0.593217212575095,0.56664497575422,0.489479877460793
"X4EBP1_17372.5",0.257466040737929,0.124961999959648,0.842630154532635,0.425593692543113,0.987898785365062,0.261683041703849
"Aldose.reductase.like.C3_17377.1",0.458429290382552,0.847711144217045,0.697241940437229,0.835338368539869,0.662729100679595,0.30353841176492
"UBE2K_17380.2",0.153508578077017,0.890776215797012,0.0754333454180744,0.210049513144951,0.255413842592922,0.84084898547361
"STAR5_17383.4",0.920893481352252,0.706347366495261,0.98796053705768,0.710551672968871,0.402672563304953,0.734856871773159
"K6PF_17384.110",0.232992031170051,0.206916571330881,0.0421449768890938,0.781056561091038,0.917696693489323,0.326431928054191
"IKB.beta_17387.27",0.878129170207749,0.164710872597719,0.305384871760126,0.0749700088704944,0.53511507758467,0.462292461718697
"SPF45_17391.10",0.686074111827128,0.704589300390188,0.307045211231043,0.788603376944748,0.692358776662067,0.488990754920631
"SCAD_17393.13",0.79479794892208,0.451908648657601,0.295826215072149,0.329476820065708,0.0617586566776446,0.982478539228232
"ADH1A_17396.23",0.439132033983163,0.604395382141873,0.601892341245717,0.277324135549144,0.744559158945813,0.871886733098344
"DHB11_17397.8",0.183475691404725,0.24365977866163,0.37386985690288,0.934874191950379,0.83220213599796,0.166857654310585
"HO.1_17398.55",0.644836468952706,0.917676917391049,0.0341183564980052,0.714143725473692,0.873239887625116,0.453552670693958
"ACOT8_17400.71",0.0601422015104733,0.438425933697054,0.879543435531184,0.328787140782926,0.324152084580988,0.927555186028409
"acyl.Coenzyme.A.dehydrogenase_17403.14",0.901428107595125,0.430231679007168,0.259561274113811,0.308574020035721,0.492206590900695,0.77284389935237
"ARL5B_17404.5",0.936871548200198,0.874948883390306,0.224950963963015,0.235392389356626,0.216396245947312,0.989918256537279
"UCHL5_17405.2",0.882359347290948,0.662231338306857,0.230429657754589,0.194468534293873,0.563020854668392,0.383053101760047
"PMM1_17408.2",0.480289867175731,0.601550582954587,0.403316166240584,0.21385321672269,0.50422300695797,0.365136380834359
"CETN3_17410.5",0.92877714260225,0.144098206297011,0.0278993693194856,0.534562459540429,0.388228617959127,0.235983497707472
"UFD1_17411.55",0.35951846196231,0.553920936417574,0.297583115035931,0.192817580992531,0.909022579439111,0.875354395364655
"TES_17419.17",0.00491419419169359,0.0953671057631714,0.586485452855945,0.026760297579364,0.38457849171063,0.325382386796243
"NLGN3_17427.26",0.243386772380988,0.583321984743459,0.255362898424539,0.560694554027592,0.0225177644809563,0.235880274961422
"KAD4_17432.25",0.772603701557835,0.997107848303848,0.55416235546787,0.645359409302167,0.968048553902933,0.979230840343923
"ETFA_17435.43",0.914867523729671,0.520216915186497,0.939547391892023,0.223008605827095,0.564437926460425,0.815166391207859
"CSNK1G2_17436.193",0.817788160788016,0.994422756235362,0.136840759428861,0.360695516977533,0.540856906398585,0.663412430211382
"Alkaline.phosphatase..intestine_17441.4",0.524499699216524,0.98418358600612,0.893264154611593,0.767428510927018,0.384638510320656,0.158171961626835
"SFRP4_17447.52",0.286553991130408,0.591950922556128,0.257414481052101,0.732135230252199,0.35738719976904,0.873488571725648
"CD9_17449.23",0.647115849480822,0.963015018290184,0.784684207810921,0.212301875304374,0.621958638246248,0.708072443652481
"Histidyl.tRNA.synthetase_17450.51",0.265268833883228,0.626786981421999,0.246964452525867,0.155194854502697,0.978990835950318,0.897668338271033
"BIM_17451.13",0.471781042231922,0.709010892547388,0.631425283984494,0.516565055983548,0.679800984564457,0.952456474808272
"Ceruloplasmin_17453.34",0.648279586931819,0.429468483895789,0.8846784232921,0.249480189866718,0.996396179608379,0.627891778614248
"EGFL6_17454.15",0.459404325006475,0.212155595488651,0.460091088239463,0.267067086405608,0.381036982764341,0.474655075944341
"FOLR1_17455.42",0.0282734218107234,0.492777615489331,0.907279219922934,0.873905117933863,0.456523772181746,0.658668295238381
"GOLM1_17456.53",0.186052431418313,0.984485961688879,0.126804229764057,0.594223306885911,0.967728315995036,0.72217974115899
"Mx1_17460.51",0.711105199207954,0.48028285499588,0.797776523228532,0.0912008644095805,0.900439141141937,0.222443463379466
"IRF1_17462.19",0.790821299384196,0.311041055824737,0.221054097121085,0.354316204908137,0.0194438437198844,0.281524098128769
"ACSF2_17466.72",0.432534091291642,0.646700522040098,0.304997962394918,0.617459077438847,0.597547244597803,0.258143822077622
"DHRS9_17467.1",0.620009318565164,0.461905429558439,0.43466012783835,0.574193090349881,0.417996944893364,0.24772280901418
"SUFU_17468.1",0.862078057627621,0.879648902595065,0.0669748497152507,0.321685055471263,0.984022759121659,0.473211705835983
"YETS4_17474.106",0.514000454558057,0.453711401509013,0.767499484066547,0.235714136166394,0.912997857144434,0.185261752061007
"TOPK_17475.18",0.573797601587217,0.791503458370374,0.678953740999782,0.464522260125866,0.69034670941111,0.685451541664889
"SH3BGRL3.like.protein_17490.4",0.561798845363843,0.6318914851544,0.314985315939711,0.316713239333139,0.813255828450668,0.739871514010485
"SIR3_17495.141",0.607412380899269,0.4769107046881,0.678371988532936,0.833426580315815,0.507757643469633,0.468077080666651
"NALDL_17505.125",0.594338881186021,0.345318416168081,0.37870114057645,0.223726605211121,0.0908285024914926,0.780713555611348
"HPPD_17509.6",0.780155653516994,0.341772997992046,0.860971760260481,0.349293126676113,0.136657178592339,0.477377336551556
"SRP14_17510.7",0.247959507140181,0.348805912682548,0.266817780954186,0.65708700728186,0.764982107359544,0.0738435692824752
"RPP30_17511.10",0.876656394052792,0.671486039732038,0.756717393358475,0.982319152716049,0.545579500807886,0.957570959166436
"NMI_17512.2",0.272555925694382,0.427009413720123,0.676697187528918,0.503261250232373,0.0533346900134027,0.114489691096314
"ANX11_17513.11",0.233103719558861,0.473343079183137,0.326546541640305,0.293200738301911,0.509065733038808,0.984085800484771
"RAB21_17514.48",0.24683563245917,0.384322222816184,0.30915076691996,0.0817081468169061,0.761309316472803,0.97121418706083
"STCH_17515.6",0.419686434718177,0.874567081503913,0.109006351629074,0.71775633068157,0.778057581209238,0.775816112565842
"Rab3A_17516.7",0.910885011625735,0.45795595627429,0.767475612013688,0.712464292014374,0.153066057271859,0.339069737376497
"ING4_17671.58",0.373174551749252,0.757061380470953,0.546855171674326,0.600956072650802,0.429502022678172,0.368363622179752
