"Protein","Nominal_pvalue","Active_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change","Absolute_nominal_pvalue_and_fold_change"
"KLRB1_10809.14",0.326844836287929,865.959012388889,302.771543211111,1.51606912469684,0.736291662813732,0.736291662813732
"TCL1B_18276.34",0.00276705070326468,1294.31781887778,1060.23004117407,0.287814589174473,0.736224792528736,0.736224792528736
"SMOC1_13118.5",0.00231977734097581,1963.12771603704,1617.75201644444,0.279163558418241,0.735471385167901,0.735471385167901
"NKD2_22514.12",0.0102724916088763,1346.87600828148,1042.27839506667,0.36987636780926,0.735434134906441,0.735434134906441
"NRAC_13464.8",0.000444374324456779,1376.5989507037,1182.55742801852,0.219198069155023,0.734806955761181,0.734806955761181
"CBLN1_9313.27",0.0181738866850233,1795.0987654037,1340.11598767778,0.421705350534743,0.734000168928383,0.734000168928383
"PHYIP_24434.16",0.00380368942571966,2469.78205755556,2001.81366251852,0.303076050707672,0.733381897204287,0.733381897204287
"NRBP_12616.45",0.00529871467810651,953.509341559259,1191.82629625556,-0.321855006450875,-0.732487107291644,0.732487107291644
"UR2R_13530.5",0.177594728544082,910.812078188889,463.1959465,0.975530794904654,0.732204079774252,0.732204079774252
"PRKN2_13013.41",0.000280182225672399,1360.61697518519,1179.67191337778,0.205875315944064,0.731384292827044,0.731384292827044
"PSP.94_10620.21",0.0538819401939647,7196.74156385185,4827.45234581482,0.576081834186209,0.730792513415528,0.730792513415528
"Furin_6276.16",0.0141381422818917,1869.0266872963,1421.41037040741,0.394964038911407,0.730528508654072,0.730528508654072
"CSPG3_15573.110",0.0150719654556887,3507.02899177778,2656.01574077037,0.400985660273859,0.730527749538984,0.730527749538984
"METK1_21247.16",0.0286813112891763,381.514567918519,274.78864197037,0.473415773134644,0.730196960438232,0.730196960438232
"YAP1_25451.39",0.0557272050655196,1073.02650209259,716.942613155556,0.581756159066473,0.729483093353166,0.729483093353166
"KCTD6_23267.5",0.00126977458259393,262.39950617037,312.41726337037,-0.251709170440295,-0.729018567471868,0.729018567471868
"SNAB_12655.30",0.00225260168077706,1633.60855966667,1349.74096714815,0.275379768787233,0.729017156781262,0.729017156781262
"PADI2_22001.23",0.232199926456944,2471.58329220741,1115.78345684815,1.14737845947839,0.727596192211539,0.727596192211539
"Collagen.a1.VI._16828.8",0.0392862543524733,11151.4502264444,7791.7030657037,0.51722073843083,0.727087902465249,0.727087902465249
"GCKR_5223.59",3.96931444204617e-05,579.401502062963,516.792222225926,0.16497906721971,0.726119810667821,0.726119810667821
"Complement.receptor.type.1_19556.12",0.0215989178829519,9270.62534892593,6855.68687274074,0.435365441782873,0.725130751049412,0.725130751049412
"IEX1_9786.310",0.00146874730416286,1129.66174905926,946.077222237037,0.255861004361445,0.724867764884926,0.724867764884926
"BCL2.like.1.protein_4423.77",0.00362644261486994,4179.53664614815,3402.01777774074,0.296952330367831,0.724717860914487,0.724717860914487
"PLS3_11407.57",0.00459285736295645,726.32465017037,586.007736625926,0.309694831792836,0.724040825049744,0.724040825049744
"IL.17_3498.53",4.59188987817077e-05,283.201378614815,252.262469137037,0.166902706044669,0.724025363445328,0.724025363445328
"PEAR1.CD_8892.14",0.0544107470747363,5496.63808607407,8174.60460922222,-0.572599460307172,-0.72394626477607,0.72394626477607
"RNZ1_21382.70",0.086780923217375,1748.39971195926,2804.48477368889,-0.681700704698012,-0.723676925922508,0.723676925922508
"PSG11_7846.44",0.370717553464568,881.670205777778,2821.85617296296,-1.67833344441246,-0.723289293871985,0.723289293871985
"LNP_25491.54",0.00267567565348217,284.507098766667,345.717654318518,-0.281129627915094,-0.723224672229276,0.723224672229276
"FNDC4_13451.2",0.0109985342865933,468.752530855556,362.945041162963,0.369075374690807,0.722895087783082,0.722895087783082
"PPME1_17852.5",0.00213646903220743,19773.2263382963,23853.41679,-0.270647643762279,-0.722711322754017,0.722711322754017
"SUOX_18324.61",0.0355332314132971,921.71936212963,652.560555544444,0.498215771653359,0.722096649212259,0.722096649212259
"Cadherin.11.ECD_16305.10",0.202861438290251,2539.2046502,1234.01123463704,1.04102114630823,0.721219970346157,0.721219970346157
"AT1B2_7218.87",0.0155559080737038,4748.66271603704,3601.96436218519,0.398737382024668,0.720958907367529,0.720958907367529
"Flt3.ligand_14093.10",0.000855706095605195,1227.54979419259,1043.2198354037,0.234738341224417,0.720101028780913,0.720101028780913
"CC167_7797.11",0.00599869005758616,743.554506177778,593.955205759259,0.324084371159929,0.720097186827723,0.720097186827723
"MEP1A_19786.26",0.00701961112425808,988.683950637037,784.212736607407,0.334264339840247,0.719900745379409,0.719900745379409
"FMO3_25288.16",0.00129140692079949,2968.31775722222,2497.52600822222,0.249145838413076,0.719766603703456,0.719766603703456
"MAGE.10_13610.9",0.00688584560247313,7856.92432148148,6238.42004122222,0.332783969741148,0.719493158934628,0.719493158934628
"SHPS1_9083.35",0.00587825107984721,420.32868312963,336.140637866667,0.322452940590624,0.719312499465059,0.719312499465059
"STX2_7738.299",0.00184161210502503,882.112201614815,735.111687259259,0.262998714588054,0.719249368326258,0.719249368326258
"ROA0_24697.48",0.0476768309956234,1683.07491767037,2452.63899172593,-0.543235500798719,-0.717990351884037,0.717990351884037
"NUCB2_21999.61",7.0764888356526e-05,815.332283940741,723.209670777778,0.172974171541915,0.717874323324435,0.717874323324435
"WNT5B_21945.4",0.0245564771319765,4916.96551440741,3610.86232511111,0.445424822432286,0.717059995477834,0.717059995477834
"BACD2_23152.49",5.03300300610326e-05,227.312386822222,202.508086411111,0.166696784534244,0.716491586834213,0.716491586834213
"D106A_5664.57",0.103527972468527,528.609670785185,319.613436218519,0.725874760026177,0.714944749333443,0.714944749333443
"SNAPN_6975.52",1.06241051080546e-05,571.554732511111,517.36393002963,0.143712183994272,0.714782387683797,0.714782387683797
"ERMAP_8631.13",0.321516216057817,2047.40329224444,749.270144033333,1.45023743767173,0.71467282973194,0.71467282973194
"CP2CJ_25464.1",0.160811258576358,1273.41901235185,682.319362162963,0.900188147844702,0.714464524021111,0.714464524021111
"Kallikrein.4_2833.20",0.000243319184368848,376.835946492593,328.599320985185,0.197607091503874,0.714117180290551,0.714117180290551
"a1.4.Galactosyltransferase_8759.29",0.0100266078317529,821.268703681481,641.118909440741,0.357262361112551,0.714112431163976,0.714112431163976
"SELS_11286.78",0.00642506698675304,518.101193411111,413.421172848148,0.325621630265406,0.713802450120044,0.713802450120044
"CSN2_14029.42",0.00964421742002332,2983.46835392593,2334.39664611111,0.353940758489916,0.713450069557282,0.713450069557282
"B3GN6_7082.2",0.0024261312001048,955.165843603704,790.648703685185,0.272714419847745,0.713171584190087,0.713171584190087
"CLM6_13406.161",0.0669478210603546,1134.69703696667,745.152551422222,0.606699433927149,0.712425033088132,0.712425033088132
"B4GT5_10425.3",0.000200292062299033,877.406502044444,767.839711937037,0.192440220602131,0.711708646068196,0.711708646068196
"CJ105_11220.53",0.000515339536259192,381.377942381481,328.268333337037,0.216345819519484,0.711324834399011,0.711324834399011
"NMS_9503.1",0.00246933003741262,2140.89584362963,1772.66444451852,0.272295141147244,0.709988031299168,0.709988031299168
"CCKN_6918.183",0.0071676094654563,1036.4334774,824.526111103704,0.329990434482144,0.707705955219634,0.707705955219634
"MYP2_15422.12",0.096326856254623,218.481502048519,134.855205754815,0.696099923344537,0.707413366158959,0.707413366158959
"TM59L_9959.60",0.000953951806831341,3408.50477366667,2898.04471192593,0.234059150152834,0.706969475702185,0.706969475702185
"ACAD8_11406.82",0.0636068647165171,1201.93781891111,798.115946481482,0.590692006902646,0.706760629965763,0.706760629965763
"LRP6_22584.2",0.00147266104274255,747.241769551852,628.604074074074,0.249423479033251,0.706341652313052,0.706341652313052
"SIG15_10847.1",0.010413002030783,1149.39238685556,897.919218125926,0.356213835506904,0.706166873351346,0.706166873351346
"NOMO2_25121.7",0.00366892225233532,1039.42366252593,850.250576074074,0.289823823987386,0.705854762561041,0.705854762561041
"CXAR_11204.80",0.00860958772980461,2841.79921811111,2242.55547325926,0.341660954326716,0.705535899033946,0.705535899033946
"CG053_24289.1",0.000801548702226206,1309.16141978148,1118.15808643333,0.22751882031586,0.704414213287665,0.704414213287665
"HIPK3_19329.31",0.000252804747606583,1619.23927977778,1413.849321,0.195687817559623,0.703931108491079,0.703931108491079
"YBOX2_6372.7",0.00487561975262577,12923.0185182963,10464.8732505185,0.30438825167059,0.703736558619162,0.703736558619162
"H2AY_21664.6",0.352473038678558,1236.66987645926,421.185349792593,1.55393326997804,0.70373612705906,0.70373612705906
"DJC11_9783.75",0.00251632046789495,967.517921833333,802.124423881481,0.270462343379326,0.702994932100916,0.702994932100916
"NUD14_19794.10",0.00637796314191883,758.646296288889,607.930308637037,0.319521467807596,0.701451228022796,0.701451228022796
"RHG25_11333.82",0.0134874107502,16635.9693408889,21571.9602881481,-0.374851351806821,-0.700998798316174,0.700998798316174
"QSOX2_8397.147",0.00801923556137374,1510.34407412593,1198.26057615185,0.333935576268461,0.699884564156204,0.699884564156204
"ATP4B_9994.217",0.0420072605124365,1884.19170781481,1324.67246911111,0.50831006868684,0.699778089071206,0.699778089071206
"NFYA_22511.28",0.000473294914716085,328.951831274074,284.314465018518,0.210388843602855,0.699515167683258,0.699515167683258
"UBP46.WDR48.Complex_21748.36",0.00475918495502988,836.425555588889,1030.14759265185,-0.300542005049912,-0.697999014166481,0.697999014166481
"ARMC8_25247.12",0.00125340466498092,1052.44604937778,890.988930037037,0.240266867156362,0.697232510502249,0.697232510502249
"GNS_8314.71",0.00382456895967143,1016.29164616667,1241.15181065185,-0.288365115463287,-0.697098877674247,0.697098877674247
"F19A5_5609.92",0.190972732813037,1118.16779843704,571.080802477778,0.9693699105063,0.697004725616287,0.697004725616287
"ANKR1_15361.37",0.000119772703509175,703.143703707407,621.723765422222,0.177545840569779,0.696271251481111,0.696271251481111
"PUS7_23656.9",0.0427719295397295,1179.95211937407,829.510925944444,0.508395429500457,0.695912588074404,0.695912588074404
"CD14_8969.49",0.000538328377276044,1320.21872418519,1139.18084358889,0.212780173221437,0.695568327358107,0.695568327358107
"MED28_22499.15",0.00213683247483555,881.391687266667,735.796358025926,0.260476754669812,0.695532720812236,0.695532720812236
"ISLR2_13124.20",0.00970098555203976,3089.6628807037,2431.84829214815,0.345396200535062,0.69534615370071,0.69534615370071
"JKIP3_9068.17",0.00869564426482662,1324.40884771481,1048.22154318519,0.337404888956744,0.695289659276396,0.695289659276396
"WFDC8_7147.35",0.0628593337276478,1720.83086418889,1152.44172836296,0.578411501152118,0.69503674317594,0.69503674317594
"PATE_8386.11",0.00107952514871021,770.818456788889,655.289362140741,0.234259005075599,0.694991940961224,0.694991940961224
"CLC4G_10781.19",0.000183501777817185,4476.91728392593,3935.428395,0.185984972781891,0.694906761538683,0.694906761538683
"IP16.HIN.2_12893.159",0.0857851012291188,5176.6012757037,3296.51189318519,0.651064913507701,0.694418109854354,0.694418109854354
"CA056_5744.12",0.0418843092776924,2393.87722225185,1688.10987662593,0.503940350859068,0.694403922214771,0.694403922214771
"SND1_24416.20",0.260266655378057,2555.6620989037,1123.14763371111,1.18614952331007,0.693401030669012,0.693401030669012
"CNTP5_9044.1",0.212097679040461,2806.415679,1375.18296296296,1.02910513642624,0.693065347929811,0.693065347929811
"PGRP.S_3329.14",0.199847178605947,3108.78160478889,1564.24121408519,0.990886268542406,0.692928728183929,0.692928728183929
"CX6A2_10535.25",0.0110049055880671,152.386008231852,119.243950605926,0.35381436526535,0.692914892741301,0.692914892741301
"Fibrinogen.g.chain.dimer_4989.7",0.0103078089066812,80792.4975307407,63450.0851444444,0.348599229105968,0.692608675718692,0.692608675718692
"AES_18396.10",0.000135611725950146,537.979094648148,475.193600825926,0.179034703845845,0.692453017603998,0.692453017603998
"GGH_9370.69",0.0174972006164763,2830.36156374074,2154.98430040741,0.39330900253811,0.691056278645757,0.691056278645757
"TMEM9.CD_8597.1",0.00825378091199072,1547.36765436296,1229.57333331111,0.331658240019405,0.690959220330459,0.690959220330459
"ES8L2_24891.54",0.118987610553057,1207.31569955926,719.355020581481,0.747027114653241,0.690625265176606,0.690625265176606
"LGR4_16304.6",0.0210755240145831,1357.99318936296,1020.79115227407,0.411788514481142,0.690248810190469,0.690248810190469
"ANR46_7851.30",0.00189280997132667,1042.4998765963,874.725658414815,0.253144694612715,0.689285913111928,0.689285913111928
"SEN34_22774.20",0.00936290764570626,1691.15427988148,2140.14728385185,-0.339701806282228,-0.689115435965478,0.689115435965478
"BROX_24323.43",0.000264288656218795,1354.38010285185,1185.22286014815,0.192474326063965,0.688658025039418,0.688658025039418
"GRM1C_8842.16",0.00237208801590399,1033.08950612593,861.34853907037,0.262296215651111,0.688493257893728,0.688493257893728
"TFF3_8323.163",0.0020156711276147,874.174444425926,732.559485596296,0.254975288454957,0.687306370910506,0.687306370910506
"Noggin_8778.3",0.0150230775313444,279.357633744444,362.659485607407,-0.376502340071571,-0.68645453743988,0.68645453743988
"OSMR_10892.8",0.238353081725581,1665.88004111111,3575.52520578519,-1.1018706567205,-0.686222157609957,0.686222157609957
"SIAE_9263.57",0.00574681784105001,684.154547318519,845.450987685185,-0.305398861431136,-0.684268311415383,0.684268311415383
"RU2B_17364.8",0.210357774073,870.443641985185,432.128971177778,1.01028893509429,0.684007468739593,0.684007468739593
"GEMI6_21614.2",0.00542258625747525,954.13668722963,774.088703714815,0.301697061984228,0.683583251336852,0.683583251336852
"DUSP13_6525.17",0.0234988203711102,6655.69942385185,4976.21308637037,0.41954201738881,0.683414621610309,0.683414621610309
"Pseudocholinesterase_15514.26",0.0117741970674479,11761.5248967407,9201.27609085185,0.354169257375521,0.683216828755285,0.683216828755285
"HRG_4996.66",0.0245286019185582,8646.07343677778,6443.92724266667,0.424104885140331,0.682947634318445,0.682947634318445
"ANTR2_15559.5",0.0224138285506791,7484.54399125926,5623.93421807407,0.412334700658271,0.680139472587821,0.680139472587821
"ROBO3_5117.14",0.00062107891469523,560.615185185185,483.979320988889,0.212065415963598,0.680062660883053,0.680062660883053
"SERF1_7842.52",0.000337908657309056,1072.83736629259,936.658209881482,0.19583678729216,0.679788789480612,0.679788789480612
"FOPNL_21655.18",0.0744372471448808,2617.93094633333,1724.43135807407,0.602306340858484,0.679527853972453,0.679527853972453
"aldolase.A_5864.10",0.0723716550292975,1396.77168725185,2110.41076135926,-0.595427605523344,-0.679044394693515,0.679044394693515
"RCL_17785.11",0.000508992356316094,1383.98386825926,1199.73491768889,0.20611145047794,0.678784518949012,0.678784518949012
"PAI.1_2925.9",0.0635433718291439,8237.60987659259,5561.71205759259,0.566696748468518,0.67829619392464,0.67829619392464
"Keratin.17_12923.51",0.341918747271272,1230.78267494815,3372.05403313704,-1.45405161302838,-0.677700139208424,0.677700139208424
"VRK1_12553.5",0.0117488234193278,807.867736614815,633.361646092593,0.351089609530145,0.677604920725058,0.677604920725058
"TRAIL.R1_4832.75",0.0151359891814622,933.454588466667,721.135802466667,0.372308868916006,0.677598117273377,0.677598117273377
"LZIC_19338.3",0.00129369457963964,640.7249177,753.866399177778,-0.234603772751058,-0.677575165788038,0.677575165788038
"CATF_8393.121",0.000448807331787797,377.78592592963,328.461748966667,0.201843585249262,0.675760224302555,0.675760224302555
"NDRG2_24463.1",0.00267602175643229,898.775390944444,749.258209896296,0.26249763616601,0.675277888516455,0.675277888516455
"SELPL.CD_6963.82",0.033109058790331,901.748600803704,657.269629622222,0.456239955304678,0.675259389849864,0.675259389849864
"CSKP_16754.40",0.00800219905392108,1092.01288068148,873.5726749,0.321990238467223,0.675146121341653,0.675146121341653
"FBCD1_9378.6",0.0103030785064098,798.719917696296,631.19376542963,0.33960673534427,0.674809787083377,0.674809787083377
"CSTP1_21108.5",0.143034476921217,4492.80956775185,7816.36086421111,-0.79887916182652,-0.674700800057578,0.674700800057578
"PPAC_3858.5",0.0526005918389845,4519.57506177407,6514.0374897037,-0.527364888435633,-0.674504633362802,0.674504633362802
"SCAM5_13509.5",0.00742535454134493,555.936954744444,446.348950611111,0.316749251319018,0.674448734357133,0.674448734357133
"CRBP_19279.42",0.103998822470454,1419.73362144815,882.497880655556,0.685955549589501,0.674274809007338,0.674274809007338
"NR3L1_7854.38",0.288701101565247,1042.57106987037,438.499835392593,1.24949752628655,0.674168338307186,0.674168338307186
"MARCO_9003.99",0.00292016687032901,790.021069951852,657.02248972963,0.265948376129518,0.674070714439356,0.674070714439356
"NOSIP_23525.27",0.308458373149776,3247.06781885185,1302.42008225926,1.31794266725752,0.673209643241694,0.673209643241694
"Glutathione.S.transferase.Pi_13576.15",0.00544959206011358,3869.19053507407,3148.82234566667,0.297219410915528,0.672796560370372,0.672796560370372
"GNAS_25253.17",0.134856505591057,2682.46483544444,1570.80469133333,0.772055446902722,0.671787137544927,0.671787137544927
"TFR2_11537.12",0.00125829958103294,492.576460903704,419.515288066667,0.23162429977874,0.671760488162713,0.671760488162713
"NSE_10339.48",0.00789910044679903,11746.0610495926,9412.95234537037,0.319457845121671,0.671635317795129,0.671635317795129
"GOS.28_7805.52",0.064005246843499,1828.16261311111,1238.04905359259,0.562325924589414,0.671295929522781,0.671295929522781
"MEIG1_24286.48",0.14478350644677,463.970576133333,807.6521605,-0.799700770972619,-0.671173590467354,0.671173590467354
"MPPA_24907.3",0.00151695416737235,2573.40111114815,2182.06493822222,0.237982307852318,0.670878680013475,0.670878680013475
"DQA2_7757.5",0.00411108883659349,1181.94596709259,972.679094644444,0.281128267865537,0.670784174562337,0.670784174562337
"AK1C4_18397.5",0.179048697955423,1268.10253088889,680.729691355556,0.897517455367879,0.670471417133402,0.670471417133402
"B2L14_25238.6",0.0529043842735296,169.882510288889,244.474238692593,-0.525145118064924,-0.670352120700815,0.670352120700815
"VEGF.D_14705.1",0.00326234886803136,1307.82395058148,1085.1177983037,0.269316681782647,0.669647741585472,0.669647741585472
"DLDH_10025.1",0.00112507231237488,1390.74950614815,1627.79790125926,-0.227059000075498,-0.669556021380992,0.669556021380992
"KS6A1_12329.21",0.00448927841335668,263.505617281481,321.0108642,-0.284788407488233,-0.668632904222761,0.668632904222761
"Epithelial.cell.kinase_4834.61",0.00834575542121027,1239.66335392963,991.900555533333,0.321680998501781,0.668625004089886,0.668625004089886
"X3BP2_7769.29",0.0083473261613503,454.092469140741,567.487674896296,-0.32160294855656,-0.668436489950523,0.668436489950523
"GFRa.2_2515.14",0.00905864338693012,3042.54193414815,2425.57370377778,0.326951129063418,0.66794050544482,0.66794050544482
"HNMT_23178.95",0.0113132600008341,1067.70886832222,841.699855962963,0.343140546098857,0.667892956161485,0.667892956161485
"EF1G_24111.10",0.00410010457678234,1194.37156374074,1449.96308633333,-0.279764449561568,-0.667855111301146,0.667855111301146
"ZBT7A_25124.21",0.00188407403379343,582.955061725926,492.052757203704,0.244571667048604,0.666433833442833,0.666433833442833
"LGMN_3622.33",0.00324215765274258,1785.94771607407,1483.48658433333,0.267697965830287,0.666344640287895,0.666344640287895
"transcription.factor.MLR1..isoform.CRA_b_4304.18",0.0268440392987983,290.076810703704,216.197283951852,0.424086569474126,0.66630451865644,0.66630451865644
"CD3G_7924.7",0.00467723669723468,886.165185177778,726.865843622222,0.285886535720631,0.666118673359937,0.666118673359937
"PTPRH_11988.24",0.000424842353564675,957.283333362963,834.971563781481,0.19721892646938,0.664977292379876,0.664977292379876
"CHSTA_21721.6",0.00318223740503352,1089.35792187407,906.127242792593,0.265692487190224,0.663505192990191,0.663505192990191
"STK10_21569.49",0.0678079393830551,5253.5058432963,3545.20625522222,0.567410939758839,0.663144203258574,0.663144203258574
"CKAP4_7221.56",0.00599954700510857,444.524979418519,361.58316872963,0.297936967867825,0.661980648905016,0.661980648905016
"GP135_11465.4",0.00858218496976476,373.602078192593,299.528168725926,0.318810794461569,0.658791304569631,0.658791304569631
"IFN.aA_3497.13",0.000855629399080538,99.4755349685185,85.7230041155556,0.214659343240592,0.658513537244357,0.658513537244357
"ROBO2_22578.17",0.0184284538748797,6232.69312733333,4790.73061711111,0.379609989036664,0.658437739669136,0.658437739669136
"GIIE_2447.7",0.00569057710233884,289.876008237037,236.589053485185,0.293052608282084,0.657857297945731,0.657857297945731
"CR3L4_11308.8",0.00399990218737205,1008.48683124815,833.918497959259,0.274213949886715,0.657551513521764,0.657551513521764
"TM234_8107.12",0.00609303857790582,260.243971188889,211.860534981481,0.296749872472614,0.65735024941418,0.65735024941418
"NOP16_18228.30",0.000973378151368726,678.336234574074,583.232983537037,0.217928248459602,0.656338517125365,0.656338517125365
"TFP11_9043.7",0.00556096577298102,1209.8242180963,988.902304522222,0.290897539121791,0.655930251492285,0.655930251492285
"FGF.17_3494.71",6.44478525411909e-05,209.260493822222,187.752469133333,0.156468090916246,0.655725153122096,0.655725153122096
"Cathepsin.D_5508.62",0.0339631672129332,2646.16133748148,1942.37413585185,0.446079909690875,0.655287736926541,0.655287736926541
"ARSB_3172.28",0.00495121020357278,1557.65306587407,1279.28030854444,0.284041525612534,0.654797700950642,0.654797700950642
"SRPK2_21435.143",0.0119003174092353,1134.99954732593,1436.72152255185,-0.340088731483231,-0.654480853178615,0.654480853178615
"b2.Microglobulin_3485.28",0.00624920757122325,2741.63318937037,2231.7079422963,0.296887324055454,0.654391632266555,0.654391632266555
"Rab.1C_13514.121",0.00953275280106222,802.701666666667,641.340864196296,0.323772559070929,0.654273652216597,0.654273652216597
"Gastrin.releasing.peptide_8400.74",0.000963608986787649,619.4941358,533.06738682963,0.216772705305985,0.653807974026144,0.653807974026144
"STK4_22847.18",0.00974361981195383,4899.62343625926,6137.71870362963,-0.325031653271519,-0.653729556394798,0.653729556394798
"RBM23_11590.5",0.047594420676946,842.551502040741,598.268127559259,0.493972669403644,0.653251170626853,0.653251170626853
"UBP2_21728.4",0.289274795557888,351.08621397037,151.619218107407,1.21137271709283,0.652553647810876,0.652553647810876
"SOX6_24929.26",0.305607165615318,886.686687333333,368.757078192593,1.26575367337547,0.651656149307545,0.651656149307545
"CLIC5_12475.48",0.0202159134677852,3972.06211933333,3042.93578188889,0.384424297902358,0.651332636683925,0.651332636683925
"RNT2_16913.8",0.00384608761950963,1363.36022639259,1131.25222218148,0.26924617454583,0.650224349034446,0.650224349034446
"CRIP2_9053.16",0.0016195890688161,1493.66827166667,1271.04716057407,0.232842215313129,0.64976835981877,0.64976835981877
"F173A_7148.42",0.2234262119385,1893.04837462593,947.791522637037,0.998069615692497,0.649609456351882,0.649609456351882
"NAG_15509.2",0.0441927650206197,6892.61862111111,4943.96598755556,0.479383372921446,0.64939612283719,0.64939612283719
"SNF8_21834.8",0.0053950847495347,1867.97144033333,1531.83724288889,0.286209378038872,0.649123364175056,0.649123364175056
"IL.1Ra_5353.89",0.0233247186335665,1638.19691344444,1243.51773662963,0.397681696010856,0.649089536860822,0.649089536860822
"RPAB2_20448.7",0.000689310182258684,424.028436211111,367.791028803704,0.205274728288025,0.648993564690868,0.648993564690868
"CLUL1_21492.19",0.012032811506017,1743.97004118519,1379.76952674074,0.337947954022128,0.648736006455496,0.648736006455496
"ROBO4_9232.1",0.0234909765789179,2166.81650214815,1644.20541148519,0.398186436348629,0.648685096653171,0.648685096653171
"EGLN1_9901.28",0.00147985087982467,1431.34761321481,1221.27244863333,0.228989002520408,0.647988967826601,0.647988967826601
"SPIN3_24722.13",0.304336997327331,558.911625511111,234.45950617037,1.25328140938037,0.647501885273966,0.647501885273966
"MFAP5_6440.31",0.0122137318828102,2430.86057614815,1922.76775721481,0.338282632552699,0.647185965781044,0.647185965781044
"PGRP.I.alpha_10561.5",0.00143650644098901,620.901213981482,530.308312755556,0.227532389075414,0.646804598271535,0.646804598271535
"DUS3_3480.7",0.0632593119743125,748.061893018519,1087.19658441111,-0.539383283162797,-0.646653422657797,0.646653422657797
"RACK1_21857.26",0.0133464723367171,13682.2060082963,17377.4273255556,-0.344913653952092,-0.646586693536759,0.646586693536759
"HMG.2_22978.13",0.0530747147488651,748.193230448148,526.743251022222,0.506310988224822,0.645603384548148,0.645603384548148
"CD8A.CD8B.Complex_21692.12",0.000290031485794256,517.853724281482,456.330555555556,0.182465385329065,0.64548130929661,0.64548130929661
"RL5_20999.12",0.0292541526398138,1730.96806583333,2317.17500007407,-0.420787895961019,-0.645409724959176,0.645409724959176
"I17RE_20535.68",0.0203893534699021,1551.75065833704,1191.02773660741,0.38168974696992,0.64528336754055,0.64528336754055
"Caspase.7_21513.1",0.000244959408459309,351.335082303704,397.663148144444,-0.178699229299826,-0.645266097008445,0.645266097008445
"BMPER_15368.3",0.00420589419380987,1574.94588481481,1305.02158442222,0.271228589955006,0.64447755113561,0.64447755113561
"INGR2.ECD_9180.6",0.00533641279072766,590.063662555556,484.825699585185,0.283404441623692,0.644107610081341,0.644107610081341
"RhoGDI_23022.5",0.295397517673885,1073.25779822593,462.085946511111,1.2157635369737,0.643860051575674,0.643860051575674
"APEX1_9849.13",0.039455287833295,22276.2686835556,16212.0229014815,0.458443480327808,0.643606410798058,0.643606410798058
"Integrin.a11b1_21698.11",0.0413496423630284,2251.4976749,1631.25965022222,0.464898551405651,0.643200275696987,0.643200275696987
"ULA1_18177.49",0.000519938487216801,1136.63512348519,1301.70353903704,-0.195631712034341,-0.642463939246436,0.642463939246436
"SV2A_12880.1",0.0129316200136005,811.6038889,641.12592592963,0.340168028182815,0.64235529772979,0.64235529772979
"PXDC2.ECD_10576.7",0.00355582593942735,672.10096707037,560.446646096296,0.262100943067472,0.641900806216413,0.641900806216413
"GA733.1.protein_14034.22",0.000400332787605493,510.107386833333,447.546481462963,0.188763466301576,0.641338758746758,0.641338758746758
"SG11A_5726.49",0.00315499186374859,472.769526744444,395.781769544444,0.256431886211687,0.64133659781209,0.64133659781209
"Proteasome.subunit.alpha.type.5_18925.24",0.0196258924747389,4293.87473251852,3309.50909477778,0.375662867858775,0.641320597837757,0.641320597837757
"MYNN_12455.48",0.000541093245463034,570.223271603704,497.682098755556,0.196302423554756,0.641266601388126,0.641266601388126
"BINCA_7778.104",0.00044142244970436,641.287160492593,561.757057611111,0.191024177841547,0.640913926611496,0.640913926611496
"CALCB_17170.15",0.107812167323034,401.17065842963,253.455061725926,0.662486115144124,0.640844166701477,0.640844166701477
"sPLA.2..XIII_9380.2",0.0203317681455802,5893.45199603704,4533.00526755556,0.378645079673485,0.640601155667745,0.640601155667745
"DCTN6_18311.44",0.0386529404023117,681.79508228037,933.257448548148,-0.452936924563626,-0.639917196609374,0.639917196609374
"EPHA7_7195.119",0.000767544681436055,767.207921807407,665.436111111111,0.20531745814665,0.639542597549209,0.639542597549209
"NMT1_5196.7",0.00969593335989446,821.357674896296,1023.47730452593,-0.317396599827716,-0.639049608057735,0.639049608057735
"A4GCT_10835.25",0.0831088536021805,1023.32061731111,679.274753114815,0.591191088665247,0.638694893748479,0.638694893748479
"VEGF.sR1_8231.122",0.0174861401914802,302.505740740741,389.145843611111,-0.363348426971763,-0.638514386820183,0.638514386820183
"TPMT_11218.84",0.0200927108407759,3597.57769540741,2771.6788067037,0.376265762740926,0.638508500253177,0.638508500253177
"Tenascin_5675.6",0.0177120028792398,3688.04798351852,2865.74401235556,0.363947682066378,0.637538919600043,0.637538919600043
"CH3L2_9383.24",0.00336746359768511,913.81436217037,764.380185159259,0.257610736998758,0.636993319808738,0.636993319808738
"BCL6_13640.5",0.205794713145263,538.166666662963,283.060905348148,0.926940528376344,0.636405652839812,0.636405652839812
"ING1_3888.8",0.00220339848152654,4309.5130247037,5087.03596711111,-0.239300440715293,-0.635799005079125,0.635799005079125
"INP4A_25064.34",0.133808188461329,519.561810711111,860.326604874074,-0.727589060140584,-0.635561637784119,0.635561637784119
"SYC1L_24412.1",0.115948192645011,794.808127566667,1272.54187242593,-0.67903459780371,-0.63539712967253,0.63539712967253
