"Protein","Nominal_pvalue","Active_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change"
"MAK16_21864.20",2.62785240862127e-06,17575.2988477366,9608.36061728395,0.871187017029709,4.86157118500274
"TXNDC4_6064.4",2.25401458343969e-06,12704.6530864197,7000.22648148148,0.859883477573609,4.85579921224116
"TREM2_16300.4",6.4596944033652e-05,23199.9902880658,10403.5411522634,1.15704952562107,4.84779224934451
"Factor.B_4129.72",1.24074998808667e-07,43248.0442798354,26592.153744856,0.701634265787967,4.84570775971301
"HLA.G_19636.23",3.56001126169247e-07,13580.0297942387,8087.97148148149,0.747636829461441,4.82117245100307
"ITPK1_21130.82",3.08380104769257e-05,9430.41779835391,4498.63082304527,1.06783571039827,4.81691468023122
"a1.Antitrypsin_3580.25",2.09832050156025e-06,44712.1136625514,24875.8360082305,0.845920736117626,4.803246366489
"AMPB_12386.11",8.49497065801992e-05,12307.5801851852,5450.2746090535,1.17514631269366,4.78383040260489
"NPS.PLA2_2692.74",0.00120784779108086,3943.15748971193,1266.0046090535,1.63906867574337,4.78278238377046
"Endostatin_2201.17",1.37210870412676e-06,28666.7407407407,16288.5599176955,0.815518827099696,4.78107003844997
"WISP.1_3057.55",1.97081907014783e-06,4541.80378600823,2559.86512345679,0.827197582226478,4.71945440921181
"SLIK1_10743.13",1.68432297694101e-05,5322.43353909465,2683.26866255144,0.988094518124278,4.71674292061658
"G3ST1_8696.15",5.72762014313791e-05,15488.4481893004,7171.27016460905,1.11089203095025,4.71243264768277
"CA226_7989.5",0.000223530211630875,6623.05504115226,2708.99493827161,1.28973914997124,4.70840398846268
"PUF60_10575.31",0.000120781340570336,7211.27135802469,3141.40037037037,1.19884580552038,4.69707805113175
"POP7_20398.60",1.06998574845501e-05,22853.8923045268,11888.8689711934,0.942828422177933,4.68644370392243
"Calgranulin.A_25216.8",0.000248670442636776,5216.60314814815,2119.74757201646,1.29921821171025,4.68287072355361
"Macrophage.scavenger.receptor.ECD_15533.97",4.35548547937072e-05,13267.275473251,6308.71296296296,1.07245451680011,4.67693492789367
"Cathepsin.S_3181.50",1.06515969196187e-05,21157.4643621399,11024.686090535,0.940429158512184,4.67636418730489
"IL.2_3070.1",0.0136733708177552,5444.00810699589,959.585679012346,2.50418568331946,4.66811365469807
"SLPI_4413.3",5.05901533963624e-06,10332.3887654321,5610.59382716049,0.880948452927766,4.66544486740964
"TAFI_3518.54",3.3703583452456e-07,35352.4262962963,21512.8080246914,0.716613383802657,4.63815394635081
"SPARCL1_13707.27",0.00491554390781218,22056.9271193416,5488.76176954732,2.00667918653261,4.63227526448437
"complement.factor.H.related.5_3666.17",8.29391163398788e-07,66387.6832510288,39254.946872428,0.758041134051126,4.6098305178758
"PHF11_22528.1",8.3591737901423e-12,3135.26913580247,2352.17693415638,0.41459270539699,4.59279026482082
"SAP_2474.54",4.28382208328055e-08,75116.930164609,48771.1237860082,0.623110889578927,4.59118607514104
"LIRB5_7015.8",2.05147121603622e-05,16315.6853497942,8277.09012345679,0.979064018831964,4.58978806227136
"Carbonic.Anhydrase.IV_3177.49",0.000110573808703249,11255.2879423868,5044.92117283951,1.15769933308665,4.58026112954715
"Leptin_2575.5",0.000456751190622363,14794.5191769547,5722.72551440329,1.37028849355579,4.57720248817347
"Renin_3396.54",0.000309309703022412,24864.1113580247,10088.1377366255,1.30140499172263,4.56741936081711
"Heparin.cofactor.II_3316.58",1.64935730722085e-07,7028.95812757202,4410.18465020576,0.672471799317274,4.56116455502358
"C9_3060.43",2.04221917641865e-08,107511.685843621,71337.1743621399,0.591767502751857,4.55063152881918
"ZHX3_10036.201",1.51020485393807e-07,3013.76569958848,1899.01757201646,0.666314006153026,4.54490394075225
"RIP_22549.73",3.98328311660992e-05,11112.2633744856,5430.99325102881,1.03286472293523,4.54435567924292
"FHR2_15584.9",6.46188403571862e-06,14039.3027572017,7653.20650205761,0.87533505523496,4.54267455137553
"Protein.S_2700.56",1.03551413809296e-07,9750.29950617284,6214.65551440329,0.649772112500341,4.53855682006313
"fibulin.5_15585.304",3.29283665657748e-06,8146.82205761317,4604.87537037037,0.823075286560269,4.51245248874747
"SIRT2_5030.52",0.00130954671676136,19845.5887242798,6744.99226337448,1.55692966738608,4.48843984872448
"LRA25_24638.3",1.17644714862994e-07,2414.33152263375,1544.15841563786,0.644803025907743,4.46811587044991
"Spondin.1_5496.49",5.46171091325228e-06,13267.3848148148,7384.3432510288,0.845342502222602,4.44875971722732
"Apo.C.III_6461.54",0.000814852178010367,13306.1690946502,4908.06862139918,1.43886794763074,4.44454966325423
"RAD51_2871.73",0.000133369360383133,7589.60658436214,3434.06497942387,1.14410776559508,4.43335344341853
"RGS8_11666.72",4.13893495000167e-06,5121.25213991769,2895.66812757202,0.822600325871659,4.42814919116862
"FABPA_15386.7",3.13344671181785e-05,48998.6980246914,24787.0519753086,0.983156718926286,4.42811592449678
"ARL5B_17404.5",0.00017610830715552,15650.1681481482,6930.89888888889,1.17506378078966,4.41144813226677
"REG1B_16770.3",7.92046757856912e-06,29187.7758436214,16037.9025102881,0.863878805580056,4.40686104808429
"ZN276_14692.3",7.34095501348341e-05,13165.884526749,6302.50362139918,1.06280750239895,4.39390919318355
"Neuropilin.2_15387.44",3.53022342022325e-06,30006.1527160494,17173.9690534979,0.805034856245969,4.38920927873413
"ANGL1.N.term_9092.33",4.31718360764355e-06,4860.59868312757,2757.45127572016,0.817798628909961,4.38732565963238
"CASQ1_11263.57",1.83046557144911e-06,10274.2239506173,6047.51057613169,0.76461613367193,4.38693799349582
"GPD1L_12420.10",9.32254464086082e-05,10537.1321399177,4970.54094650206,1.08400749167746,4.36905482767836
"TGF.b.R.III_3009.3",2.65784290996073e-06,31130.2723868313,18114.7447736625,0.781153721111629,4.35529967747466
"I.309_2770.51",6.35764066006028e-05,6798.59987654321,3319.94551440329,1.0340780992932,4.3397197188495
"FGFR.3.ECD_13669.6",8.62512317004361e-06,10779.1762962963,5952.46469135802,0.856687874127305,4.33846845435858
"DPYS_20165.4",4.77584718237428e-05,5912.02965020576,2961.56779835391,0.997292391223682,4.30925013721733
"Apo.L1_11510.31",2.27204367619275e-07,52691.0814403292,33630.6457201646,0.64778231074304,4.30359575743202
"Coagulation.Factor.XI_2190.55",1.20848325541436e-07,5220.79773662551,3392.35176954733,0.621984489327214,4.30273902452368
"GOLM1_8983.7",8.08298513496576e-05,2273.47534979424,1102.8924691358,1.04360722518914,4.27088765884626
"SIG12.Ig.like.C2.type.2_8352.26",9.8290633373686e-05,2999.31051440329,1435.65734567901,1.06291943391998,4.2596367343726
"UB2R2_21848.18",3.665179276592e-05,16897.2050617284,8696.63641975309,0.958255206733322,4.25072884976445
"Urotensin.II_6020.52",2.07141908201305e-05,8448.28818930041,4506.22769547325,0.906738835522937,4.24692172436183
"HSP.70_16780.6",3.09529736323667e-05,13105.5148971193,6823.14456790123,0.941665346854205,4.24624930952177
"C5_2381.52",2.8231678914801e-07,45462.9796296296,29037.9833744856,0.646750976297633,4.2357424293913
"MATN3_19361.78",5.78130003936029e-06,5991.08520576132,3425.32024691358,0.806578474071124,4.22483747210649
"FCGBP_25910.1",2.51067720919763e-05,10381.3384773663,5516.920781893,0.912057294036794,4.19565428174847
"NCF.2_10047.12",0.083821678503529,6337.00925925926,426.074053497942,3.89462601957053,4.19312436063511
"Holo.TC.I_19614.8",0.000399026742315151,14810.7469135803,6300.41427983539,1.23312579795163,4.19139211780358
"Tropomyosin.2_4472.5",0.00016217418003544,6970.12888888889,3245.33072016461,1.10281982843079,4.1797073194638
"Collagen.Type.III_18880.81",2.40376710107801e-05,10973.3925102881,5862.40995884774,0.904443850718509,4.17772347642911
"HOME3_21799.15",3.39451374445924e-06,6085.09991769547,3585.71008230453,0.763022106487244,4.17313761825533
"MUSK_11547.84",0.000737923886991857,7783.88185185185,3092.91109053498,1.33152445023457,4.17031917383788
"CN093_6439.59",8.94976011870718e-06,10354.9219753086,5842.61399176955,0.825630800881958,4.16794000092078
"H2B1K_22403.13",0.00633312065959686,2287.53096707819,616.292366255144,1.89210444748287,4.15956880912121
"WDR18_25307.8",9.32864591138456e-07,1348.78757201646,836.596399176955,0.689059454634071,4.15515350075307
"complement.factor.H.related.5_16055.3",2.86150310538477e-06,75819.5824279836,45151.057037037,0.747810747754627,4.14541842028746
"CD97_2822.56",0.00018113099235246,8774.53711934157,4074.98139917695,1.10652954736852,4.14064157036627
"BiP_16588.10",0.000152484428725248,14081.4470781893,6647.54580246913,1.08290188238397,4.13319229389724
"Siglec.5_9275.2",1.84631820526101e-05,34220.1234567901,18697.1556790124,0.872026149110197,4.12790446853839
"IL.1.R4_4234.8",0.00050832531527494,5593.56076131687,2347.3553909465,1.25273068626796,4.12631732016963
"Gc.Globulin..Mixed.Type_15589.1",2.55716246150843e-06,23985.7461728395,14415.6583333333,0.734540597814101,4.10772854639806
"MIP.5_3509.1",6.70214912434116e-05,14693.7410699588,7432.99960905349,0.98318531983964,4.10360503805334
"SELM_15336.7",8.55291346206504e-06,18312.2961316872,10467.6540740741,0.806874544940122,4.08914814721717
"SIRB1_6247.9",5.47679319465869e-05,2983.52938271605,1537.13905349794,0.956772304282616,4.07725997126131
"CD8A_15462.28",1.55204148333998e-05,17606.2502057613,9787.44504115226,0.847083468999825,4.07370629421011
"TFPI_3336.50",1.00179244884888e-06,39236.489835391,24516.7583950617,0.678427742772606,4.07003880687372
"BGAT_9253.52",0.00193161803615398,14152.3411522634,5021.08475308642,1.49496974854693,4.05746562358678
"Coagulation.Factor.X_4878.3",5.94410556938743e-07,8041.51312757202,5124.40189300411,0.650083364194407,4.04736278413462
"TRIM5_21438.45",1.41383226259927e-05,3541.85121399177,1986.16944444444,0.834514901085878,4.04706522703939
"IL.10.Ra_10344.334",2.71907115166843e-05,4798.44236625514,2601.6346090535,0.883147810620125,4.03208147587668
"HS71B_18901.26",5.63015195057224e-05,10881.6791975309,5644.24111111111,0.947049678568502,4.02446855816872
"RAB17_11118.107",4.79044080073675e-05,10018.6508641975,5253.5008436214,0.931337209001969,4.02302704661461
"CST8_10572.65",2.16335779156451e-05,10501.746255144,5783.8516872428,0.860526779090381,4.01424697403488
"IL.15.Ra_14054.17",3.37483526012125e-05,13675.7556790124,7361.77905349794,0.893494197603914,3.99548037475431
"ASNS_23694.3",6.2701924406061e-05,5876.05403292181,3044.20248971193,0.948783337109746,3.98746988098751
"Angiotensinogen_3484.60",1.29997366373238e-05,16180.4869958848,9206.22172839506,0.813573935401769,3.97517549354075
"PH_4588.1",2.15007188868458e-05,2589.59596707819,1435.15932098765,0.851516120532202,3.9744915300183
"MIC.1_4374.45",5.70128531188289e-05,34210.0714814815,17896.7662139918,0.934722189687012,3.96698642071779
"AGRD1_21546.20",5.37463925174813e-05,2126.56465020576,1117.36098765432,0.928429360359958,3.96406905023753
"S100A12_5852.6",0.000426306761122621,5627.99526748971,2496.5920164609,1.17266103462092,3.95219342785932
"sTREM.1_9266.1",1.13269840876673e-05,2062.62111111111,1186.64761316872,0.797587256787797,3.94477541550023
"RGS4_23020.18",9.71574622118894e-07,1251.685781893,794.580308641975,0.65560749343897,3.94185568244243
"HXK1_13131.5",3.20426214295555e-06,3329.30775720165,2025.13802469136,0.717201998402759,3.94050283033743
"PAPP.A_4148.49",0.00010435233309888,18291.5725925926,9215.13518518519,0.98910187879725,3.93810699058648
"KC1AL_22484.17",2.78316808860572e-06,4761.99218106996,2914.39481481481,0.708368918378938,3.93531559066757
"PLTP_6263.77",1.65593115126283e-06,2355.60308641975,1470.13176954732,0.680150997704775,3.93192416357281
"IGF.II.Pro.form_6973.111",3.04862577765467e-05,3042.59781893004,1668.37946502058,0.866856185780547,3.91463228009784
"PCSK9_8246.9",2.79339489222378e-05,11175.773744856,6159.74452674897,0.859432296586332,3.91374094594307
"kallikrein.14_3681.87",2.07899838093584e-05,36544.4080246914,20484.6863374486,0.835104861477119,3.91008276054832
"PCSK9_5231.79",5.24291126248498e-06,57163.545473251,34260.7333333333,0.73853936805856,3.8998035835828
"Cadherin.5_2819.23",1.21866391809024e-05,19030.7069135803,10980.5313168724,0.793381288909894,3.89876772335271
"LRP11_8330.1",2.59853431168808e-05,22851.7103703704,12676.1148148148,0.850189517782906,3.89834980312811
"MGP_6520.87",1.69916200600311e-05,7503.60862139917,4258.59761316872,0.817206161889703,3.89788152160689
