"Proteins","Age","Sex","Smoking","Prednisone","Methotrexate","Aspirin"
"TXD11.N.term_10470.34",0.927598641352438,0.654102144006562,0.625877812578782,0.615447557255836,0.622789681954025,0.345290241458573
"HVEM_10472.53",0.966375746227022,0.397822467789335,0.61869965473407,0.0515585284587238,0.968232069634407,0.962784238098595
"Trefoil.factor.2_10473.2",0.707282529174465,0.578665071437069,0.828917866743862,0.0806538365483039,0.650563233475228,0.0384051311982263
"MMP.10_10479.18",0.508732824772782,0.839868115195933,0.628657857687531,0.00892673225372564,0.000260257372512887,0.157904186614946
"CD59_10480.33",0.375805600042942,0.410035109146161,0.833571776808822,0.10653881772635,0.671620895959128,0.0600027750646843
"MAGE.4_10485.56",0.183325736541021,0.171792361053167,0.38483889118415,0.151337274885791,0.706136517440598,0.168339276810067
"RPN1.CD_10490.3",0.905445381826999,0.24137111951712,0.871678110361702,0.988494988503546,0.251367120954594,0.51487772519278
"CaCC_10496.11",0.119894777490577,0.495649199505794,0.919249246896175,0.109573923751531,0.974630812139775,0.16600321025574
"T106A_10499.1",0.237763687501789,0.655466040795524,0.366756875439003,0.00142307791341666,0.570033764361822,0.0158322262291719
"RNF43_10505.12",0.852489045361349,0.82951110540156,0.618374007294378,0.228945992278741,0.761097893909053,0.344079871971855
"PGRC2_10506.53",0.708012140393048,0.588594459810007,0.807243596422917,0.199137389606471,0.000640828689971151,0.131530786371696
"sperm.protein.10_10507.166",0.418353732109743,0.5704322927227,1.74274572021977e-66,0.482583188089962,0.731714781446032,0.482536103767475
"SCIMP_10510.62",0.29892585753426,0.455888209469941,0.930378490947973,0.0505489511731052,0.293147531699591,0.182512361967405
"Collagen.alpha.3.VI..isoform.3_10511.10",0.0624356062661234,0.400329579929953,0.456277860150815,0.151114562829024,0.895818987379037,0.355166775285313
"IL3RB.ECD_10512.13",0.832595850576525,0.778326888688496,0.669672096572977,0.57403004010165,0.0279882732512336,0.284649209939503
"CSEN_10513.13",0.572116831907457,0.336911954632268,0.712259549564185,0.736137163182881,0.839666689271078,0.22990892832646
"PGD2.synthase_10514.5",0.00298982648145171,0.96349435561942,0.390283281664277,0.000188858301188387,0.308589256124072,0.0197783883082369
"MXRA8.ECD_10521.10",0.278375066197204,0.216276086731993,0.138344912740457,0.40186096485605,0.290373692174266,0.995285892636934
"DHX9_10527.22",0.640475948365038,0.459375188197647,0.77870762806567,0.0442103991389874,0.233846464452785,0.569097356268243
"DPEP1_10528.2",0.0567733909880754,0.19794552141835,0.611461914496917,0.820628358191236,0.714171777525861,0.348793057859162
"PSB6_10530.8",0.850711842517426,0.231590730638426,0.602078072384613,0.947572300501697,0.918298931083385,0.593528947392086
"RASN_10531.18",0.708229150226343,0.908464044616055,0.689652334758719,0.265133711145197,0.448957096968082,0.983199595164356
"PARP.BRCT.domain_10534.40",0.313686120235534,0.258442552138619,0.381527745033765,0.051844524331422,0.3457154244713,0.491270714761747
"CX6A2_10535.25",0.235015385038298,0.854150297202493,0.257809650239164,0.070925017824611,0.342033801779884,0.213096605918089
"C99L2_10539.30",0.505259513388143,0.428848230195984,0.431758388559527,3.67211417354539e-07,0.189403433691178,0.00457178210632724
"TSEAR_10546.2",0.871742293995445,0.912369201308064,0.401350527878216,0.0744323361438247,0.161660495603407,0.78358526979269
"BMP.RIB_10550.37",0.56472754317891,0.313371264359692,0.304131070656174,0.00450700559285943,0.271451223223701,0.226134143561692
"LAT_10551.7",0.0102931868081781,0.00655189294212328,0.764348625546918,0.371175394588454,0.567692083323291,0.415269040972948
"NKG2F_10552.88",0.232517799425833,0.78706364930211,0.851877015084929,0.000383468790094123,0.086378372234343,0.00593293160664637
"TOIP2_10553.8",0.465667884098824,0.8525651503739,0.908614174716639,0.208724728002841,0.723488913458024,0.984212534988839
"BGAL_10554.23",0.902557470081263,0.952916425896691,0.67535670110019,0.732675138739558,0.176171558821134,0.322916114313991
"TEX29_10557.6",0.896889258522831,0.44102133717863,0.858483296778089,0.216687724334773,0.296986758366364,0.163841198463404
"PCDH9_10558.26",0.272445742592831,0.768141339102604,0.339376092536951,0.0397083994003028,0.307595931857579,0.0376438477281921
"ITM2C.N.term_10560.1",0.439507974177779,0.683660480534895,0.780488281246575,0.924651813923592,0.144952342595933,0.0719190930607823
"PGRP.I.alpha_10561.5",0.911766534630686,0.751533034354368,0.37532393563275,0.0026644490057783,0.831147568074757,0.612199254278624
"NETO2_10562.42",0.465065154143223,0.743365350066331,0.745716132668576,0.0595024887054592,0.880807418024235,0.787529922941529
"LYSM3_10563.13",0.693639723410375,0.281412698919097,0.00395992978348379,0.493533336643686,0.700190970276564,0.532371360270056
"SLIK3_10565.19",0.412398648334462,0.0900385007732335,0.162813093519084,0.0304786065694988,0.43367350014218,0.72847667917561
"MFAP2_10569.28",0.00576286171405858,0.440382596750459,0.165013754682349,0.250451127550995,0.989887753927722,0.637411275480029
"MGAT1_10571.14",0.983157437190687,0.00636743451246142,0.734029072869434,0.393284617791215,0.814127094663507,0.446938250275789
"CST8_10572.65",0.368895247288483,0.392956817758523,0.468368366778621,6.58738435713547e-06,0.450701396586398,0.00266952124652151
"b2.Microglobulin_10574.10",0.742078734933786,0.32895539719001,0.950117834642862,0.766665159159443,0.657599278707282,0.665075495183595
"PUF60_10575.31",0.0866112652016776,0.263956646776023,0.681856716876464,0.164809023740046,0.45202461361361,0.574980911794321
"PXDC2.ECD_10576.7",0.0181124740628756,0.817794868046249,0.789149770442936,0.0454778575420378,0.376537389317063,0.074215864326672
"SFTA2_10580.14",0.57594075010635,0.413069174365778,0.728081180950056,0.62497596042478,0.698864575643603,0.646641410721986
"SG196_10582.36",0.830340019753783,0.595062765957707,0.26078146618914,0.0505678304881273,0.791899777553315,0.988593105879752
"TM108_10583.1",0.568837985318892,0.0249712301041353,0.641622088611415,0.760190142591927,0.901986181334406,0.289837927273994
"NDUS4_10584.7",0.252919987711755,0.989272786623617,0.839997300467728,0.582418118365243,0.213962865293955,0.168743478007264
"SIAT9_10588.39",0.223112442122205,0.434546355783171,0.955875696363899,0.174681275575599,0.0270316741605959,0.00687846466795566
"RET1L_10589.7",0.929095637073105,0.532205498815733,0.989146611135829,0.888106128472345,0.422292476978233,0.447742493440514
"CLGN_10600.24",0.156604132692933,0.426522025851056,0.318378518497021,0.0077462594804371,0.880023824329548,0.467781468307516
"HIS3_10603.1",0.531940800454999,0.397605730354033,0.373150846150032,0.715269501459057,0.271870783688742,0.222880678820212
"APMAP_10605.22",0.967240819477949,0.0217569098348291,0.683583864927865,0.518434743723669,0.222271325706426,0.918636157109675
"TOIP1.Perinuclear_10606.34",0.204759111861312,0.217759995250114,0.850329072803595,0.00112938272212544,0.640424523154859,0.0149943096723087
"HIS1_10608.9",0.356418025733331,0.312803760105046,0.610737206445352,0.379819205475406,0.159813182408015,0.173098436862429
"PLOD3_10612.18",0.00693640675862299,0.432875864597741,0.564961832357955,0.432100946985293,0.575481923539481,0.116204386601292
"CASC4_10613.33",0.481979711592753,0.295410650569679,0.851439703240479,0.00190706949373872,0.128538220934765,0.0198708465030659
"MYP0_10615.18",0.608851864878477,0.381496724996513,0.123601778625733,0.871969585160942,0.925925360992759,0.965363904774892
"PDXL2_10616.67",0.857858128678751,0.269124583228224,0.551329368621011,0.285593553885758,0.691745358165284,0.693808745380098
"megalin_10618.190",0.328286521791154,0.134405005993874,0.554466205521205,0.291703789623391,0.221014377912998,0.54679697342072
"PSP.94_10620.21",0.000962919148693806,0.172155486928532,0.432896376424187,0.519028244851235,0.956126108961155,0.934942356304592
"PRR16_10621.26",0.983011074618191,0.819721714842783,0.731054068515069,0.00127737516593593,0.245584038563518,0.00740754428848919
"MUC1.region.1_10623.19",0.767705599018935,0.544599035915138,0.817160842038263,0.508885760743819,0.893245713520414,0.561515389808586
"ISK13_10624.45",0.193717077561149,0.811997469947481,0.701831966058343,0.00788384562964775,0.618017515276059,0.560953574610143
"SIA7C_10626.116",0.575152701322267,0.59437088256455,0.963620671287044,0.557884406724492,0.843590622857128,0.561667964512396
"APLP2_10627.87",0.660147021236931,0.900948828782582,0.796004360979565,0.800387404035807,0.29963810940379,0.405922794767121
"HTAI2_10630.5",0.967585172772425,0.347387097859538,0.53421627903469,0.921348327198026,0.409134423266259,0.119306048415178
"PGRC2_10631.9",0.926260709499284,0.953055123097473,0.226679729392303,0.0184236860142213,0.837432141918295,0.32147247556691
"MO2R1.CD_10636.1",0.403445534424422,0.558602848152382,0.964943172294626,0.01479287481043,0.610720374007984,0.163403444486995
"K1324.ECD_10637.50",0.0994030404142951,0.379197055891738,0.848624027374966,0.063466070355759,0.723673428465034,0.027919950724723
"TINF2_10638.1",0.169617936162605,0.234983626608158,0.84174969171029,0.770699347386946,0.792180270742183,0.182581333944798
"NOE3.C.term_10643.16",0.846259346749563,0.250566619157933,0.403421076692654,9.60634113903373e-07,0.247512760368359,0.0537591408643081
"ASCC1_10647.18",0.236697344080705,0.706063248049651,0.777456058993788,0.0988710321822027,0.0539558459911057,0.0665042119030685
"INSI1_10663.42",0.835101357470992,0.176312684222655,0.728098195096018,0.360212446277334,0.899061222022284,0.983362225734595
"GNPTG_10666.7",0.00686397387872383,0.523467176964559,0.620952640738696,0.141582176701535,0.677784050119872,0.593294414198938
"CA185_10667.78",0.725361590750867,0.453927673515788,0.699634577008143,0.412155023058744,0.539889771960287,0.195644966796045
"STX4_10668.5",0.180660533544005,0.873825329844825,0.291886757991481,7.44901473681017e-05,0.0865423626173153,0.00738215801414745
"Semaphorin.3E_10670.26",0.0735901793668678,0.271722014278017,0.543664227324666,0.387052418968813,0.669948699039473,0.176707053740473
"SP.B_10672.75",0.208026657821502,0.452121132030851,0.827837569192236,0.117175740517622,0.811822480327895,0.715096389289237
"TMX2_10675.223",0.958483663810337,0.400538780094228,0.43110266815787,0.365675775755156,0.563948063250362,0.520560128329312
"NDUB4_10677.9",0.832588708678733,0.728778222374671,0.720159058338978,0.00118792813954528,0.266772576711268,0.0578127123016312
"KLRG2.C.term_10693.43",0.991594447044522,0.802210282685808,0.831082196734393,0.126510032241837,0.263434566113075,0.260012236121961
"WF10B_10695.12",0.446776315773781,0.81848204441183,0.990718651383563,0.485181733561815,0.988569434543283,0.932736595552781
"LRP1_10699.52",0.997926278290213,0.594278904941299,0.658560799952852,0.0116025981344771,0.60262940731174,0.0255284284234227
"IGS11.CD_10700.10",0.0145670357938891,0.405521361177991,0.86044316900743,0.705977380636148,0.745821433991936,0.596847620491422
"COSA1_10702.1",0.00632499892874667,0.976972477775748,0.763503689845685,0.00262299070644497,0.450215061788356,0.0381611708159157
"SDS3_10703.203",0.918262909127453,0.652946841280038,0.295440160671461,0.000288876942138105,0.179815664427984,0.0263867286040347
"LRMP_10704.91",0.979425070324982,0.343512460762456,0.523268493467854,0.17127280627303,0.655166136315194,0.773383123855811
"SIA7C_10705.14",0.366462542938352,0.637838151963559,0.784252586895543,0.512169420900483,0.897010686613509,0.986687382447854
"GON2_10708.3",0.568486546205407,0.182531190857199,0.819316520491967,0.292428482402508,0.451588577873734,0.176201394486912
"ZPBP2_10710.23",0.544239839996238,0.495560231924997,0.312501563819451,0.487521076302313,0.927019623995941,0.695601749610927
"CLM7_10713.151",0.469558553064042,0.329466434840448,0.856631689131378,0.122072151630531,0.249930833593827,0.452602085816952
"ACE_10714.7",0.531747890682476,0.84108544322596,0.344533752232999,0.78897792526738,0.901169883098321,0.522642047520188
"PSMD5_10716.35",0.325009177005426,0.378092790332013,0.843842724521149,0.856761039090552,0.00229522659068926,0.0222606546309182
"HSP.70_10721.76",0.116275638189011,0.37738959600218,0.550065621830581,0.000260690575627001,0.452574820831585,0.074321489287798
"KSYK.Protein.Kinase_10722.13",0.042983431845428,0.637616622393344,0.709173812188388,9.12418075406271e-05,0.305760726766956,0.0170904042620631
"HS3S5_10731.10",0.294491648170049,0.079430248509725,0.654083748716537,0.000212009723002368,0.134791956461911,0.00120771919011012
"G3ST2_10734.339",0.0308156347894785,0.263463854576808,0.512938748752171,0.0117976939346202,0.723753059473263,0.528595485553977
"Serpin.B1_10737.96",0.414874515054434,0.592800324394157,0.604561931206284,2.18393670826218e-05,0.127273278064957,0.0255219384125154
"fibulin.5_10738.11",0.0291659866554399,0.951884179077439,0.26782038162004,0.00103947319871437,0.676837884267486,0.0199665635370348
"CSF.1_10741.22",0.142743844730713,0.332326705898811,0.832876297735207,0.000365085046957241,0.257532217315009,0.00913132964754534
"SLIK1_10743.13",0.144329155458007,0.0062764748379159,0.543711230312737,0.000107083839641483,0.0160744067277747,0.00547372079873757
"DKK3_10746.24",0.00192718074842178,0.626503562168348,0.398427342455959,0.097863800253998,0.308328159682021,0.325050248888054
"PCDB2_10748.216",0.15722674676494,0.575596870669498,0.804091171874972,0.173208576900347,0.832695687142721,0.116861829198303
"HSP.70_10749.18",0.217331627429152,0.213193942148764,0.989160001615353,0.000238417773514386,0.318381297983262,0.0960264416943099
"CDYL2_10752.8",0.734511649122507,0.147336000145218,0.659021188099556,0.703676081058705,0.57022195213747,0.814611693029871
"ADAM7_10753.31",0.515679810312205,0.852785711719302,0.889128148269875,0.400171428576542,0.634556245503851,0.0966961534965301
"Prokineticin.2_10754.113",0.737575013800985,0.232997857416176,0.748783069612217,1.75948083391642e-06,0.0140661198326466,0.0395401497267081
"UCN3_10756.34",0.236317015317846,0.561925129466036,0.853966263106724,0.0127528438329352,0.307819461155868,0.123720673587952
"KERA_10758.2",0.0759040217980438,0.83355019876288,0.383729098464498,0.109897533697657,0.81630742293216,0.262969120816049
"GRIA4_10760.107",0.349028422378507,0.450402606318604,0.625696575338809,0.00027940923301648,0.0174722348715984,0.00139321228315051
"TMED2_10761.5",0.0359283964736389,0.503402394000908,0.869224771754342,0.187213212111247,0.926184273524392,0.809569797770381
"KLRG2.N.term_10762.2",0.179343935650706,0.265818490940873,0.437343913712386,0.0085444043070967,0.00969610191189723,0.00967665433812794
"GPR64_10767.52",0.823911123128099,0.511656083948704,0.479314830180293,0.517494383526948,0.345827271781516,0.797000851472026
"CGAT2_10772.21",0.0301559827724896,0.562680732947754,0.734053010457495,0.412239672947952,0.322992110608905,0.125831064559638
"RAB3D_10780.10",0.110726031692966,0.32777219669012,0.655865641715196,0.205804163177989,0.620360234518237,0.29613319960343
"CLC4G_10781.19",0.848903419862788,0.495442928650218,0.313798323561982,0.00265630734588213,0.518580387000267,0.0375095838593816
"LRC52_10785.8",0.393103735133189,0.326159027899003,0.77006167611776,0.496514108101679,0.622994464439649,0.634293747403376
"CLM2_10798.4",0.386750416671598,0.202804095376494,0.654332434408053,0.635116357604235,0.965195090466475,0.781962757135115
"Collagen.binding.protein_10800.15",0.7445180542823,0.440387302026041,0.552705980268902,0.0314997827633522,0.273532709346104,0.969226720214991
"Ephrin.A2_10801.11",0.0991373948426456,0.611536623771884,0.275431767063095,0.000530802832745808,0.188230534184332,0.0239714458929312
"HSP.70_10803.22",0.341356498355406,0.599981984186644,0.771777444358985,0.000135464334925645,0.193441031685618,0.0342750063961083
"KLRB1_10809.14",0.0195098007401957,0.576430260581504,0.926228558805501,0.190861460862109,0.800326420362031,0.505427135514991
"CD1A_10814.7",0.374315874333129,0.656147495749936,0.401657660875173,0.00334116866065299,0.213205192480208,0.253424802964359
"HABP4_10815.2",0.652560563267375,0.160216307832334,0.73174131717632,0.393209788825989,0.215928856044455,0.967991861832064
"PILRA.isoform.FDF03.M14_10816.150",0.0798010628173981,0.602076340760036,0.870581920845204,0.559386894329571,0.941896213577003,0.0749815637443607
"TO20L_10817.26",0.323478191941641,0.60620001553649,0.426846452861279,0.00106276892534696,0.745114127370031,0.201434922966234
