"Protein","Nominal_pvalue","Active_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change","Absolute_nominal_pvalue_and_fold_change"
"LTK_23181.2",0.00485845029126952,462.493497940741,414.395185185185,0.158425842751442,0.366518541501155,0.366518541501155
"CBPA1_23981.172",0.0616493166978702,246.249362144444,199.683662555556,0.302403686422154,0.365930152782099,0.365930152782099
"CC134_5587.3",0.00516726059193747,306.145226333333,274.026522640741,0.15990065122397,0.365651156951149,0.365651156951149
"KIAP_15412.40",0.211388762856639,459.892777766667,315.916975311111,0.541752081411701,0.365638287043502,0.365638287043502
"Topoisomerase.I_2876.74",0.075389323230485,646.292839496296,515.940761307407,0.32498257812474,0.364854741114179,0.364854741114179
"SYTL1_12892.10",0.135288992603675,583.993827166667,436.608436211111,0.419613113293939,0.364533662567495,0.364533662567495
"Biotinidase_15644.1",0.033005809288983,2577.52919748148,2173.39551440741,0.2460380301224,0.36448310324728,0.36448310324728
"TNFSF15_2968.61",0.0114331772919385,821.157613207407,721.002242792593,0.187655412639454,0.364395484515356,0.364395484515356
"CD6_20519.7",0.00380207273286542,209.877572018519,189.079320992593,0.1505564163636,0.364343453151688,0.364343453151688
"ILT.2_5090.49",0.0846244570629231,1975.01248971852,1561.27681064444,0.339135430357827,0.36372414109518,0.36372414109518
"LRP1_10699.52",0.0207593601055183,293.534423862963,340.938703711111,-0.215982681576686,-0.363452640894094,0.363452640894094
"EF.1.alpha.1_25906.5",0.00619051149352899,1080.11868312963,963.80705762963,0.164373573422085,0.362981800656726,0.362981800656726
"F263_12456.5",0.023844354717486,3246.86897125926,2780.71094659259,0.223595380138463,0.362809089414901,0.362809089414901
"ZNRF3_14122.132",0.0197141358406993,740.441769544444,638.980061733333,0.212615367243328,0.362556456032599,0.362556456032599
"RSPO4_8464.31",0.0760517981313796,458.69600822963,366.511193411111,0.323681092955053,0.36216370422388,0.36216370422388
"NARF_24321.67",0.0027226559662658,558.771460911111,506.709135796296,0.141100496997751,0.361923795304717,0.361923795304717
"TICN3_9906.21",0.0346035571972061,2708.71121396296,2281.6049382963,0.247557581054937,0.36165173434546,0.36165173434546
"SNN_7762.30",0.127523220659184,313.053477367407,236.579341566667,0.4040850255599,0.36141798168173,0.36141798168173
"THG1_18215.5",0.0553480398194427,5040.32781903704,6151.91111118519,-0.287517089434244,-0.361379584316047,0.361379584316047
"F16P2_9867.23",0.0717074222806,877.875514366667,705.449670792593,0.315473215701093,0.361038870104598,0.361038870104598
"DPOE2_11562.9",0.214488775225229,475.858086418519,327.289032918519,0.539966127380976,0.361018885490757,0.361018885490757
"SCCA1_21832.31",0.0268752913731049,1337.40096703704,1140.44644028519,0.229833371825012,0.360987054258703,0.360987054258703
"PYRD_21346.71",0.202789244873454,520.295020562963,362.846172840741,0.519971847059369,0.360317133896871,0.360317133896871
"PEX5_5915.58",0.00890369282687494,233.762880659259,206.977469133333,0.175572132316962,0.359998337659217,0.359998337659217
"LIPK_6413.79",0.0143242158323239,338.118209885185,295.3423251,0.195139595004026,0.359823586339588,0.359823586339588
"Angiopoietin.1_2811.27",0.110844006341148,24853.1234572963,19143.2618933333,0.376590499186622,0.359752304002474,0.359752304002474
"MT21C_23564.83",0.0573114532239657,398.145967085185,325.765061737037,0.289465561000302,0.359446343745908,0.359446343745908
"WIF.1_16070.7",0.033776376881877,1267.4136008037,1069.99271605185,0.244286426952232,0.359439857769323,0.359439857769323
"CRIS3_3187.52",0.308286857993188,399.432798344444,245.484958855556,0.702318168977766,0.358916180577098,0.358916180577098
"CTCF_14624.51",0.00768136339266197,497.521584366667,442.339814811111,0.169604012153731,0.358638146340892,0.358638146340892
"EXOC7_25110.19",0.0122931684735371,225.849259251852,198.294732514815,0.187713827540746,0.358596513700419,0.358596513700419
"SEPR_5029.3",0.0187725645400796,645.725781877778,745.079444444444,-0.206472631124787,-0.356470123621926,0.356470123621926
"KC1D_11289.31",0.028678300412071,823.914135811111,702.144835388889,0.230725340720564,0.35588151507325,0.35588151507325
"Collagen.a1.VI._16828.8",0.106455315332721,11105.8447944074,8620.53853896296,0.365469234605394,0.355540403732963,0.355540403732963
"OMP_18240.6",0.0208673389340765,621.200452674074,536.614176951852,0.21117371098605,0.354884375250579,0.354884375250579
"SORC3_23034.13",0.172853080205146,578.147530874074,418.718024688889,0.465458661027091,0.354829785606778,0.354829785606778
"TM1L1_13652.2",0.0493390342082785,1458.96833344074,1208.79362131481,0.271380617568824,0.354642730049574,0.354642730049574
"TXD12_4815.25",0.0297746367092759,2144.65491762963,1825.91442388889,0.232126380448466,0.354260494646968,0.354260494646968
"Ficolin.3_5462.62",0.01232497995995,1102.56504122593,969.503950577778,0.185545081855193,0.354245226755188,0.354245226755188
"RN114_9957.9",0.308331955340517,501.341893007407,810.523271596296,-0.693058815450297,-0.354140207407739,0.354140207407739
"UBA3_21121.31",0.0354836245918016,120.423209864074,142.616481485185,-0.244027238700642,-0.353832669242339,0.353832669242339
"BATF3_8858.21",0.00315833643595366,436.399567896296,395.701810696296,0.141236006198973,0.353166510252539,0.353166510252539
"DYRK3_21662.121",0.004495143876343,369.285946492593,332.749218118519,0.1503030843853,0.352799877246875,0.352799877246875
"BL1S3_24487.95",0.107989574623057,1011.76010288148,785.623024711111,0.364958137752824,0.352775167071041,0.352775167071041
"EPO.R_19575.4",0.0650989090742719,352.796851844444,287.197798348148,0.296792997639033,0.352123014868955,0.352123014868955
"Fas..soluble_6248.68",0.0159240966167595,519.787160496296,453.818703707407,0.19580492802777,0.3520465297147,0.3520465297147
"p107_12879.5",0.346521623390786,664.933539081482,391.335658440741,0.764803574327419,0.352015880875895,0.352015880875895
"DB112_5689.1",0.281173932499856,205.248004107407,319.458456777778,-0.638260138617099,-0.351697257789066,0.351697257789066
"TERF1_10049.112",0.072994942171368,564.004094659259,455.165473248148,0.309314510992986,0.351600041347138,0.351600041347138
"LSHB_8376.25",0.0918039767153023,720.368189266667,569.53613167037,0.338947104526139,0.351535093552604,0.351535093552604
"CLUL1_21492.19",0.0473694917769115,1682.08271607037,1399.69460907407,0.265136562994682,0.351173715670387,0.351173715670387
"Integrin.a6_21979.12",0.00414492160807926,1167.78135801481,1054.44718110741,0.147283355719537,0.35090019115255,0.35090019115255
"PIP_6060.2",0.120825851930636,4356.06962959259,5677.75189292593,-0.382292792383868,-0.350883667793672,0.350883667793672
"Carbonic.Anhydrase.IV_14069.61",0.0913944070859869,1167.00473246667,923.4784156,0.337660264811466,0.350856156359644,0.350856156359644
"DDX58_12382.2",0.208201917554577,737.463621366667,516.19600822963,0.514652898805595,0.35074381181981,0.35074381181981
"Fas.ligand..soluble_3052.8",0.121478870495292,745.986255140741,572.086584355556,0.382915535918358,0.350558887778568,0.350558887778568
"GLYL2_20069.23",0.20320114088976,709.354444466667,499.44084362963,0.506192873929065,0.350322855151521,0.350322855151521
"ANKR1_15361.37",0.00313271607084217,700.843415640741,636.102263362963,0.13983342946206,0.350153949317298,0.350153949317298
"KI2L3_17153.46",0.114823187443898,1028.94067896296,794.834012344444,0.372434295127412,0.350077213910986,0.350077213910986
"F229A_23335.31",0.213549745946709,132.939156377407,92.5898559640741,0.521840056514536,0.349894248893913,0.349894248893913
"Tetranectin_5701.81",0.0399108560649752,7348.672099,6179.5476542963,0.249982343240312,0.349702538987846,0.349702538987846
"UBP5_21524.14",0.119010541796765,2583.6286212963,1987.80314814815,0.37822381342674,0.349635602971913,0.349635602971913
"SOX2_18294.26",0.00276145147056635,220.384074074074,200.473497937037,0.136608443324345,0.349562234365167,0.349562234365167
"UBAC1_25480.21",0.139305364327154,1375.98975304815,1825.60403285926,-0.407904157359075,-0.349179076725228,0.349179076725228
"MED4_14021.81",0.116073782817557,1050.37259253333,810.903333325926,0.373299329354609,0.3491341189679,0.3491341189679
"Discoidin.domain.receptor.2_7884.15",0.1414591094545,1272.54732507037,957.084115196296,0.411001680581908,0.349092119443438,0.349092119443438
"IFN.g.R1_5825.49",0.259844099808002,701.999588477778,464.718847748148,0.595112026930832,0.348311416285581,0.348311416285581
"TIMP.3_2480.58",0.115915874848467,33196.1419137037,25649.6593014815,0.372075916990217,0.348209882217125,0.348209882217125
"RRAS_17742.2",0.0112478445609222,1098.16816867778,1242.90199584444,-0.178613543544378,-0.348105417376971,0.348105417376971
"IFN.lambda.2_4397.26",0.0144657253855083,363.079732514815,318.457551433333,0.18918531734505,0.348036619990346,0.348036619990346
"ZN580_24430.11",0.0420700825984303,470.356913592593,394.744053496296,0.252838376902184,0.347912341045629,0.347912341045629
"ALAT2_21339.19",0.00496601631240684,482.859218103704,434.952057611111,0.15074623047505,0.347318087669671,0.347318087669671
"ZFAN5_18317.111",0.248137923909101,584.170761288889,392.683292174074,0.57302393495311,0.346855316305237,0.346855316305237
"AUHM_20931.156",0.0109702070764467,2301.2406172963,2035.65030877778,0.176922087945041,0.346729284995165,0.346729284995165
"Growth.hormone.releasing.factor_9487.60",0.0737943878551976,682.068786003704,551.771975322222,0.305845057439221,0.346209468278699,0.346209468278699
"PLCG1_4563.61",0.0104896850819149,918.9927572,814.062057637037,0.174914713021813,0.346197768036721,0.346197768036721
"Lysozyme_4920.10",0.0320626219997189,2004.49633737037,1707.38160485185,0.231454240363895,0.345792858464159,0.345792858464159
"CD68_20528.23",0.406306115318756,3422.93724282222,1854.79152259259,0.883977803840232,0.345764948736951,0.345764948736951
"Protease.nexin.I_19154.41",0.11571561848891,8009.91450625926,10345.2305350741,-0.369107045607314,-0.345708618801851,0.345708618801851
"RANB3_14037.18",0.0382378996293792,1816.79845677778,2151.150535,-0.243710100700127,-0.345460522963249,0.345460522963249
"CDKA2_18227.3",0.404876684693316,241.292325111111,443.70487652963,-0.878818381295418,-0.345091969289827,0.345091969289827
"RAB14_14283.12",0.399143078008675,2622.3440122963,4774.21800418519,-0.864407487448845,-0.344787422890527,0.344787422890527
"CRTC3_25901.3",0.381815506696163,971.551687288889,548.670617285185,0.824350432458843,0.344699196630605,0.344699196630605
"Dkk.4_22959.32",0.0418261483865543,595.892510296296,501.075370366667,0.25002448857196,0.344671790305774,0.344671790305774
"ADAT2_20955.20",0.292062754540019,2970.53123440741,1899.97792177778,0.644738304027652,0.344627983189088,0.344627983189088
"P4R3A_10866.60",0.0439115349452013,4920.05512344444,4126.13592607407,0.253883131077342,0.344626390575706,0.344626390575706
"CQ10A_21457.141",0.0166461675742935,780.391543240741,682.334444459259,0.193719098340729,0.34456539734037,0.34456539734037
"GNT2C_7143.9",0.00953523556876051,667.854444451852,593.504629625926,0.170274425126508,0.344068179673749,0.344068179673749
"TRUA_11201.19",0.0300191961392696,232.101502055556,271.366337444444,-0.225485908687946,-0.343325056879384,0.343325056879384
"GDF7_16756.30",0.22207749629804,576.599526762963,400.72839507037,0.524944911955034,0.343049110116335,0.343049110116335
"ORC6_12389.4",0.0488335022227524,1297.5227778,1082.37407407037,0.261560676878799,0.342979840986749,0.342979840986749
"BTNL9_7950.142",0.0743624907212626,477.084876548148,386.475411518519,0.303869324641069,0.342960919735526,0.342960919735526
"TEFF1_15641.20",0.00622275901776919,890.274670777778,991.480823055556,-0.155334358245996,-0.342670237639458,0.342670237639458
"MP2K3_6151.18",0.0213885036432161,982.292819011111,1132.40806586296,-0.205168872835637,-0.342595004751126,0.342595004751126
"OCLN_24263.6",0.0286324580470556,471.20100822963,404.090905355556,0.221662744139742,0.342056949993025,0.342056949993025
"CLF.1.CLC.Complex_2607.54",0.0226208871258162,480.496625496296,416.028395055556,0.207844299520709,0.342005792759993,0.342005792759993
"E2AK4_14284.23",0.169107492231813,152.466748981111,207.28195473037,-0.44309988181991,-0.342000950282966,0.342000950282966
"CLNK_25501.128",0.420997369091295,4431.19738678148,2358.58236614815,0.909776609429598,0.341821830083536,0.341821830083536
"PRDM4_12779.30",0.00529400958958221,4341.06502051852,4816.94514403704,-0.150069462975664,-0.341590404139123,0.341590404139123
"SSB_18253.8",0.072096215792167,1035.44082312593,841.578312777778,0.299075671498213,0.341570594962903,0.341570594962903
"VAMP2_17335.18",0.226558067735666,2531.42911522963,1753.80734573704,0.529461808993515,0.34140781145137,0.34140781145137
"cAMP.regulated.phosphoprotein.21_12860.7",0.047556562165974,559.627119344444,468.073744851852,0.257730032913677,0.340922593690846,0.340922593690846
"KHDCL_20464.7",0.0160516041197968,418.633621388889,367.02804527037,0.189797876072581,0.34058878870091,0.34058878870091
"ASTL_7993.23",0.0944360432892899,438.201316881481,348.047098762963,0.332311270872813,0.340573265939501,0.340573265939501
"PECR_17776.15",0.13351640421379,1079.73648152222,824.433024707407,0.389205052007983,0.340346340719963,0.340346340719963
"AHSA1_11633.89",0.0107128137375222,4918.88226337037,5544.58251025926,-0.172748310411971,-0.340330832403908,0.340330832403908
"PRG3_9015.1",0.0731609608557343,849.402674918519,1045.3726748963,-0.299496797043761,-0.340144681849079,0.340144681849079
"DLL4_3305.6",0.011580030687051,623.944444433333,552.417716040741,0.175657990692554,0.340124861691091,0.340124861691091
"LAMA4_6577.64",0.0436722782273224,753.068024685185,633.291460888889,0.24991056285079,0.339826921860111,0.339826921860111
"GCH1_11185.145",0.147176716266625,827.407942392593,623.619958855556,0.407931704254924,0.339464810505795,0.339464810505795
"IFN.b_14127.240",0.234685001766459,523.076975318519,759.862078196296,-0.538714312992162,-0.339128559938637,0.339128559938637
"CNTFR.alpha_14101.2",0.0172659160333724,623.810946503704,546.030823044444,0.192126476510449,0.338682546192445,0.338682546192445
"IFNE1_24027.32",0.0499897861915635,415.403374477778,346.862695466667,0.26014824638293,0.338483753536346,0.338483753536346
"PACAP_7780.34",0.171728853424462,1021.23347737407,751.588209881481,0.442298396491495,0.338427594613857,0.338427594613857
"HSF2B_19139.3",0.36754846077986,1305.9089711963,761.324176959259,0.778471537941775,0.338390205358462,0.338390205358462
"SCF_9377.25",0.0329642213081358,2252.31393003704,1922.63417692593,0.22832364128198,0.338365859298696,0.338365859298696
"ACTN4_25057.2",0.0257531588531372,1878.52783946667,2176.99903296296,-0.212738270035804,-0.338077168795961,0.338077168795961
"FAM3A_21555.17",0.0274341064326956,3341.93510281481,3882.97423862963,-0.216478417887979,-0.33807633266453,0.33807633266453
"KCTD3_24440.11",0.0868543611511993,1253.32281898519,1005.1386831,0.318363488527044,0.33784999865559,0.33784999865559
"CUED1_21149.27",0.364635054901082,1403.67820986667,823.5881687,0.769217228772299,0.337026053460738,0.337026053460738
"KI3L3.ECD_7944.1",0.110990528171473,357.007057633333,279.545205755556,0.352870992284729,0.336890905435132,0.336890905435132
"ATOX1_19233.75",0.0687654859338912,1493.13528818519,1221.73018511481,0.289419183226755,0.336487275569045,0.336487275569045
"MA1C1_13427.66",0.0184214312112892,753.882386814815,659.049238685185,0.1939532107565,0.336446102265729,0.336446102265729
"NDEL1_23545.6",0.0382050210910063,2168.78769544444,2556.43471188889,-0.237244348665574,-0.336383911803836,0.336383911803836
"X14.3.3.eta_4707.50",0.138147232807975,12826.4633131852,16821.2539718889,-0.391161832232774,-0.336265324014663,0.336265324014663
"GIMA7_24683.11",0.245178458220671,367.199320988889,537.88779837037,-0.550741871736969,-0.336237655483865,0.336237655483865
"Hexosaminidase.B_15470.11",0.0685880756956768,938.969074077778,768.608436177778,0.288828830621167,0.336124950657987,0.336124950657987
"LGMN_3622.33",0.0242941947095742,1748.02008231111,1513.22004114815,0.208099970747621,0.335976880880993,0.335976880880993
"GAGC1_24201.86",0.0201712889689343,1929.21508218519,1681.71308644444,0.198082402532815,0.335802431338132,0.335802431338132
"NGRN_7153.66",0.248521867943975,346.530000014815,235.811213996296,0.555347928403638,0.33578301171788,0.33578301171788
"WFD11_7969.163",0.174724673323322,557.538456774074,758.024053511111,-0.443172308713892,-0.335767621904546,0.335767621904546
"ID.1_15402.2",0.197427603378511,840.824979366667,1169.917572,-0.476529451642198,-0.335758899650646,0.335758899650646
"GLIP1_9265.10",0.165080356292685,193.32277777037,260.221172844444,-0.428726721948399,-0.335394887776313,0.335394887776313
"RCAS1_19802.22",0.0686652247859038,4096.32707814815,5002.17958851852,-0.28822593980583,-0.335282615767473,0.335282615767473
"TM11B_10895.28",0.0894871818029964,782.362839496296,627.088292162963,0.319169262603987,0.334565722547551,0.334565722547551
"USP12.WDR48.Complex_21751.6",0.174615871293674,2704.95131703704,1992.32985592593,0.441146105092518,0.334351816970115,0.334351816970115
"LYPL1_12428.2",0.0142495108479235,753.894506177778,854.586604933333,-0.180864045237848,-0.333911208222627,0.333911208222627
"TPC6B_22812.4",0.0898818562107429,2998.82728392593,3740.81940351852,-0.318955884973709,-0.333732462767756,0.333732462767756
"OLIG1_25257.162",0.0143164185040067,809.070699588889,713.707654333333,0.180932531084991,0.333669552390242,0.333669552390242
"PTPRH_11988.24",0.00789432671556443,950.922386848148,851.942592574074,0.158571375891301,0.333425638262127,0.333425638262127
"Chymotrypsin_5671.1",0.0341597613217177,889.675493881481,760.081728385185,0.227124660086491,0.333074946312136,0.333074946312136
"Karyopherin.a2_2860.19",0.0738517672751134,729.398909459259,594.81325102963,0.294271255094869,0.333008860492315,0.333008860492315
"UBQL3_21849.2",0.0152846059009403,6173.69604944444,7009.81551440741,-0.183242019358521,-0.332720918726412,0.332720918726412
"PCD10.ECD_9018.38",0.081174947483751,1500.68882722963,1214.86598761111,0.304827682102704,0.332438358914157,0.332438358914157
"FRS2_13025.4",0.00342369146058549,452.871234566667,412.468683122222,0.13481631910707,0.332390360122304,0.332390360122304
"CCD97_23561.4",0.0705063598129649,877.852078151852,1072.05504118148,-0.288329213147094,-0.332089430010546,0.332089430010546
"DB118_9306.7",0.00521682940494348,514.712427977778,465.356255144444,0.14543101798335,0.331959876694963,0.331959876694963
"SPRE1_8318.13",0.0444128257308254,304.268395066667,256.73100822963,0.245086929577271,0.331478012127324,0.331478012127324
"TRBP2_12781.2",0.04531284531726,705.8077778,837.306748959259,-0.246480925461561,-0.331215809316787,0.331215809316787
"Granzyme.M_5704.74",0.238850180771234,620.652469140741,429.075823037037,0.532553053138476,0.331181124069581,0.331181124069581
"MTCP1_12916.3",0.394422007104891,555.999609048148,980.970267651852,-0.81912554177,-0.330958551102716,0.330958551102716
"CEBPG_19572.10",0.0684275387082531,350.774465014815,288.084094651852,0.284053718771999,0.330856988968156,0.330856988968156
"CD72_7009.6",0.0664842297239455,686.398868307407,565.027366240741,0.280726430252696,0.330493993188232,0.330493993188232
"RN148.region.1_7742.11",0.0152583765935768,417.351460903704,367.910164607407,0.181909285361729,0.330436701635487,0.330436701635487
"CRGA_24449.11",0.211676980184453,260.476193407407,185.557654322222,0.489284007391841,0.329937108027508,0.329937108027508
"FOLR3_15495.9",0.327343808230963,568.588209885185,354.826522633333,0.680270331447723,0.329928300844673,0.329928300844673
"IGFBP.1_13741.36",0.146748233205571,14134.5327154296,10743.3558026667,0.395779483750862,0.329853354820155,0.329853354820155
"ARHGG_22070.5",0.0229258334742498,2168.25520574074,1886.27444448148,0.200994976341298,0.329566410997468,0.329566410997468
"a1.4.Galactosyltransferase_8759.29",0.0553459422571556,782.700082281482,652.659444422222,0.262129202019453,0.329473920014554,0.329473920014554
"CC115_24658.98",0.024370453851988,399.236481474074,459.938292181481,-0.204196756912069,-0.329397217835968,0.329397217835968
"TRAIL_8833.20",0.0225644014394518,562.829938259259,489.989362140741,0.199948642887862,0.329230673085995,0.329230673085995
"NADH.cytochrome.b5.reductase_7215.18",0.217387699712832,5049.26102903704,3580.37479414815,0.49596164465775,0.3287060357474,0.3287060357474
"TM11D_6547.83",0.130195858733906,434.162283940741,335.783765433333,0.3707019230691,0.328220531614054,0.328220531614054
"CSMD1_9598.23",0.0129459843758481,784.735720144444,885.132942362963,-0.17368728547071,-0.327898133543037,0.327898133543037
"Noggin_5846.24",0.35769262714726,4090.10063766667,2459.0391357037,0.734041645711893,0.327742262871138,0.327742262871138
"ZN180_12771.19",0.0508451771170804,289.108045259259,242.557078185185,0.253284476307546,0.327686850866357,0.327686850866357
"suppression.of.tumorigenicity.13_18387.7",0.0363521214237881,43134.9388477778,36842.0324288889,0.227504259285152,0.32748561063848,0.32748561063848
"FCRLB_15583.18",0.319568192008902,512.597139892593,810.184855962963,-0.660425689377524,-0.327198961937951,0.327198961937951
"SNG3_13375.48",0.00637264479158908,313.729176955556,282.953312762963,0.148955678397536,0.327059046877164,0.327059046877164
"ZP4_7766.25",0.00887486388541676,1285.58467078519,1151.14668718519,0.159352948135669,0.326966482048936,0.326966482048936
"IRF4_19564.61",0.173954419536118,850.161152259259,631.096995892593,0.429874581183614,0.326517485490451,0.326517485490451
"KAP1_12479.50",0.150710857048697,2016.43858025556,2655.50331277778,-0.397175866594784,-0.326421154719549,0.326421154719549
"CDHR3_8222.49",0.0430582452078351,587.179074062963,497.566111107407,0.238912326383139,0.326340780709165,0.326340780709165
"CE004_9074.6",0.0242558343101958,484.57269547037,421.337283948148,0.201737529624237,0.325843186205235,0.325843186205235
"EP3A_9536.16",0.0354179837418123,2676.73855964074,3127.2577367037,-0.224421889553919,-0.325585928437995,0.325585928437995
"K154L_11145.72",0.204741180235424,764.378909459259,551.032654322222,0.47215015663375,0.325214571547547,0.325214571547547
"Sperm.associated.antigen.7_21289.36",0.0168680250819314,624.887839496296,709.580205748148,-0.183368500083957,-0.325100571401502,0.325100571401502
"ERCC1_12585.39",0.33735372754779,314.754999992593,507.368971188889,-0.688805996364386,-0.325057528278823,0.325057528278823
"RSPO2_4566.24",0.205802217326872,334.502345677778,241.036872433333,0.472762469194782,0.3245750497911,0.3245750497911
"NEC2_15440.57",0.129156098435209,941.039670774074,730.713539096296,0.364949604251735,0.324398259150373,0.324398259150373
"ENASE_16781.2",0.0183316637463679,483.330000003704,424.735946507407,0.186442331877688,0.323812691031451,0.323812691031451
"IFN10_5733.61",0.0346868897632337,1063.98720165556,912.357716033333,0.221809306822636,0.32380490954914,0.32380490954914
"Integrin.a1b1_3503.4",0.0898875184866524,12211.1998155926,15130.5343624444,-0.309257980081809,-0.32357681287289,0.32357681287289
"HSP.70_7219.152",0.167467767175631,598.200349825926,448.147469137037,0.416655204929753,0.323353092416071,0.323353092416071
"DOHH_24420.57",0.0261725472311337,588.167613181481,510.514485585185,0.204275448546188,0.32319521961091,0.32319521961091
"NID2_16060.99",0.0549284025033664,3223.078642,3849.90460911111,-0.256383309834844,-0.323095024277649,0.323095024277649
"Carbonic.anhydrase.9_3798.71",0.00566866789785998,407.18565842963,368.557839496296,0.143795702915608,0.323039776655307,0.323039776655307
"QPCTL_8866.53",0.0577340123244014,3927.88347733333,3278.40201640741,0.260759355200009,0.322968260695261,0.322968260695261
"SVIP_18285.6",0.0210467023536183,845.542139914815,739.886234562963,0.192573199124683,0.322909810057296,0.322909810057296
"THAS_8098.37",0.0207507751218028,1028.21084360741,900.187139918518,0.191839272448353,0.322858910852493,0.322858910852493
"CNTP2_6965.19",0.0189305912755586,970.562469122222,852.481872414815,0.187151917011701,0.322432026620634,0.322432026620634
"SIAT9_10588.39",0.0109749347797426,322.100164596296,287.398148148148,0.164458632141778,0.322272815169859,0.322272815169859
"B9D2_21356.6",0.13293612380801,620.14261317037,480.634773659259,0.367658997415195,0.322200531831495,0.322200531831495
"CPVL_8891.7",0.422713387300775,3491.61584325926,6343.7264607037,-0.861435725267584,-0.32213733338049,0.32213733338049
"INDO_9759.13",0.364653338853016,665.626975318518,399.896090537037,0.735088724436417,0.322056929033275,0.322056929033275
"FTO_25051.104",0.0415167812537094,1657.3327367037,1410.16580251852,0.232998476514832,0.321951778419396,0.321951778419396
"Nectin.like.protein.2_3326.58",0.0511762057698499,2523.36853903704,2123.48298355556,0.248918380166773,0.321336681453973,0.321336681453973
"RPAIN_21219.7",0.0463231742251362,574.247489707407,486.043127577778,0.240588312227586,0.320993332501578,0.320993332501578
"NP1L2_13529.39",0.0165887097058694,1100.86032922222,971.534279788889,0.180294633597626,0.32095823370605,0.32095823370605
"GP107_12963.1",0.0201046879414874,111.674382715185,97.9512345611111,0.189162698897057,0.32095285505127,0.32095285505127
"CRBP_22955.28",0.255891694204952,582.760925911111,400.333374481481,0.541702254523224,0.320657296601579,0.320657296601579
"STML1_17344.23",0.0134043910734747,1114.83699594074,990.151399196296,0.17111174168312,0.320450012189102,0.320450012189102
"CR054_22114.4",0.0102233634660344,1736.65388888889,1553.27921807407,0.160993064447803,0.320441593421469,0.320441593421469
"FRS1L_7976.19",0.0336204640564484,132.364115218519,113.84718105963,0.217413481326306,0.320336218168501,0.320336218168501
"DSCR6_24634.1",0.440435427508127,2542.22376542222,1363.77872425556,0.898481438037284,0.319965192397654,0.319965192397654
"SUSD3_5752.63",0.0711477161164593,336.559094662963,277.482325088889,0.278463963982275,0.319631808107441,0.319631808107441
"ARF3_12578.13",0.0233622825987986,1177.23670778889,1348.38456788889,-0.195827587824119,-0.319489718657622,0.319489718657622
"SPTA2_5031.10",0.0132110533828547,403.381460903704,358.550617281481,0.169967978996044,0.319380464464128,0.319380464464128
"HLF_21340.38",0.32326042559832,588.750473251852,374.956440333333,0.650933310697897,0.319248588614232,0.319248588614232
"CP071_23607.1",0.0130202228691767,247.300329218519,278.09109052963,-0.169293364106828,-0.319182590611042,0.319182590611042
"Agrin_15483.377",0.0644838892380748,3132.23434155556,2601.939321,0.267604835666857,0.318596609733277,0.318596609733277
"FHR3_16836.1",0.13290162460276,407.281666662963,316.690967077778,0.362951156260354,0.318115694731786,0.318115694731786
"NCAM2_6507.16",0.0500989137312483,1504.27487643704,1269.84522628889,0.244415548657385,0.317782177109873,0.317782177109873
"PK3CG_3391.10",0.0435491084788241,5149.80946503704,4382.0741152963,0.232905170548286,0.316988765538676,0.316988765538676
"CD1B_20541.73",0.0448785345787674,154.410679003704,131.22588477037,0.234720207751212,0.31639376401949,0.31639376401949
"SLIT2_18930.28",0.0836107707231723,4319.00913588889,3524.19967081481,0.293404702801152,0.316213331051181,0.316213331051181
"Ferritin.light.chain_15324.58",0.203330238694038,9500.77547362963,6921.10814795926,0.457042225902,0.316180911286602,0.316180911286602
"IER2_22377.27",0.00517053389455189,504.016296292593,457.955761322222,0.138262140712503,0.316131491722687,0.316131491722687
"pyruvate.carboxylase_13990.1",0.171892970953195,544.390473240741,724.930020603704,-0.413199914616965,-0.315991280395333,0.315991280395333
"FBX48_22144.65",0.0688867456760741,1229.89674898519,1018.7118107037,0.27179122816265,0.315784533631345,0.315784533631345
"NECA3_23374.42",0.0571437642207426,930.380596692593,1109.11454731481,-0.253515457599079,-0.315127612021544,0.315127612021544
"GCNT4_10842.7",0.00883014095582937,518.145699588889,465.877304511111,0.153407782088055,0.315104549253845,0.315104549253845
"COX5B_7887.57",0.0109817253515891,299.519567903704,267.943271603704,0.160722670161574,0.314908656432588,0.314908656432588
"F176C.ECD_8877.22",0.0330955588714552,1516.87981477778,1309.01703694815,0.21262290850709,0.314730867554773,0.314730867554773
"REL3_6027.31",0.227819998095121,786.178641974074,559.936090533333,0.489594999185032,0.314519820666076,0.314519820666076
"MYPC3_21579.35",0.143032522669224,243.131502066667,187.82316872963,0.372361796513937,0.314483815750927,0.314483815750927
"CHST2_4428.1",0.0331814642031854,740.458806566667,638.996975311111,0.212610375090979,0.314472952702978,0.314472952702978
"Apo.C.II_6350.43",0.0208185491923469,526.52399177037,462.534547318519,0.186938144620591,0.314345750904666,0.314345750904666
"NAD.P.H.dehydrogenase_9837.60",0.0496487376977728,1181.22323048148,999.638477403704,0.24080329572902,0.314029600680373,0.314029600680373
"CUL4B_13743.56",0.0513433768469854,881.696790081481,1043.81952667778,-0.243517783209393,-0.314019973321287,0.314019973321287
"PDGF.Rb_3459.49",0.114232664426955,3202.75954740741,2542.52565844444,0.333053155983322,0.313805911971082,0.313805911971082
