"Protein","Study_group","Age","Sex","Smoking","Prednisone","Methotrexate","Aspirin"
"MK06_22858.3",0.0773580152268373,0.383944502896101,0.505720745265447,0.35399698324381,0.982384078414855,0.74904721626728,0.891240523470507
"PPM1M_22862.44",0.697791019801445,0.839042549910951,0.51777751086208,0.995958247587455,0.620992352287328,0.0478146446518815,0.902999516796858
"Alpha.1.syntrophin_22946.55",0.738570349350483,0.99726808041873,0.710703706271127,0.124600491404282,0.798239953898156,0.94775142687973,0.235364600533846
"BMP.3_22948.13",0.914302160112633,0.101764138659537,0.72867416993228,0.650570126684,0.633820136052858,0.845708843050745,0.956470052190845
"BT3A3_22950.6",0.235179878514171,0.849029891951814,0.768404802624499,0.942351488945592,0.0922528151848682,0.337641302018779,0.262819306096163
"CDKA2_22952.28",0.0802874053096311,0.066001814623833,0.959787843182829,0.77530130893223,0.92467814543056,0.836146502565367,0.0659160985124698
"CEBPB_22953.85",0.463054799827364,0.644768943826193,0.591289772780473,0.19045305479074,0.774253781997625,0.985619193144448,0.639383176437247
"CLIC2_22954.10",0.588293373322701,0.960315823675452,0.198646323378326,0.173773597456711,0.53349657788593,0.124171593873285,0.403314996816292
"CRBP_22955.28",0.365333007630821,0.277865595155218,0.627276394177994,0.44368609002428,0.719953582397556,0.764611765832567,0.462628311745337
"DEST_22958.6",0.351986094474254,0.195210122104716,0.892105960174746,0.154009149634708,0.935694712005486,0.856041203022658,0.347695929084204
"Dkk.4_22959.32",0.732832291622071,0.00737771063171458,0.22358378819848,0.0730965782152203,0.632724826437379,0.60056940755743,0.244984754195342
"FCG2B_22960.8",0.498317832205935,0.489422253424313,0.201743579649225,0.833897535997426,0.512308296107189,0.783027279020182,0.444507718503395
"FCN1_22961.7",0.694223372557024,0.80750857799157,0.188118841787126,0.778079180618314,0.0874769820542107,0.491301459708323,0.775119418037153
"VAMP2_22963.3",0.266588632545405,0.35413259964002,0.476105617678357,0.421148897896848,0.644702637033463,0.694632746455447,0.411292046177046
"GBRAP_22966.20",0.912699494899035,0.00425977056971684,0.33668455762612,0.776928023975197,0.119011781921949,0.59446455690111,0.785426267295483
"GDF7_22967.15",0.315628166504099,0.448364438863089,0.566223856879984,0.280445938981716,0.656659350903497,0.00592707909181116,0.346074183071362
"GGE2D_22968.9",0.139369782503981,0.259806973550558,0.699768084935737,0.370086309535578,0.890863760417217,0.98785119582829,0.0417297874339188
"MCP.3_22969.12",0.51163240755715,0.27051740373668,0.579535363711121,0.403418482890684,0.48677934902089,0.72963412017472,0.517523148942502
"GIPC1_22970.8",0.320310065868286,0.619652435836201,0.562578953305052,0.233657777682955,0.749750686595271,0.0591351404867123,0.268396982180291
"Gro.b_22972.26",0.067502016784458,0.800216185045612,0.263672835540125,0.350155990098795,0.0179437070232135,0.153895345712846,0.355931055646137
"Gro.g_22973.8",0.205391112179988,0.956026692537443,0.851213028425819,0.141022360333905,0.542557379534345,0.312630442474164,0.574003842712957
"H2B2E_22974.25",0.251688311919562,0.166599577330501,0.349805604020777,0.632403083758185,0.0752709397668387,0.371927770287035,0.315734128573059
"HEXI1_22977.18",0.26064163633873,0.369990580357491,0.498019527842798,0.34890607068831,0.571036096002914,0.638483891024754,0.345078100073696
"HMG.2_22978.13",0.492013142439384,0.363501251752789,0.299949492163413,0.436854431515878,0.0259398685263777,0.332554570836256,0.609786588057153
"HOME1_22980.37",0.247243553799813,0.152066502488296,0.439015242244453,0.540005933270237,0.333914852601837,0.482218019831366,0.0283300227105469
"HPCL1_22981.3",0.222720231287392,0.763286348490393,0.522631006111078,0.858387782996279,0.167819506433354,0.515900430467,0.92180182960434
"IF4A2_22984.10",0.710802088856568,0.0862340638723799,0.787260147569461,0.314935220770793,0.392550762664375,0.65864675874435,0.485096378614882
"IGFBP.2_22985.160",0.0938165930905534,5.53242222650396e-06,0.265719756915477,0.135419482701012,0.0747540037565843,0.635359276728112,0.169161402465003
"JNK2_22987.69",0.459460180562856,0.0943585994628494,0.624842167279128,0.701126802041399,0.359198245748571,0.722502217410831,0.0852514444344407
"LIN7A_22989.24",0.368716886794887,0.2576752571438,0.372333387220743,0.452636250005613,0.329628241492524,0.945057986591204,0.414565563031776
"LIN7B_22990.20",0.3122055716704,0.828613186863137,0.500424354876951,0.280978987272849,0.0647142071766438,0.6978862310921,0.0595887674354647
"MAGE.6_22991.9",0.481498763194227,0.408872638504671,0.463765118288111,0.237758815564649,0.614354912427128,0.333588641991888,0.705496445020629
"MARE3_22992.6",0.447230662072488,0.423431692823659,0.525570888497776,0.31892385672346,0.562523050326352,0.760977010404672,0.343730608791515
"MDC_22993.9",0.039268204589526,0.346305869939317,0.811429197667007,0.443383902090669,0.160891869232403,0.509068870046703,0.071309138140532
"NLGN1_23000.22",0.250729559837261,0.156603191156424,0.0188156104013596,0.704382713150838,0.33166822767509,0.592663723224728,0.566851711909888
"NXPH1_23002.27",0.0148470151799505,0.362323903257413,0.868092261789073,0.214235505389512,0.105815006189955,0.756951584896463,0.937129589983192
"PI42B_23006.19",0.741814361602138,0.515763414044711,0.940714799818493,0.249477149128088,0.906540087571563,0.806020702273853,0.437965740041017
"PLAK_23007.8",0.732484357425969,0.664478088660696,0.432182219816885,0.387942585069561,0.39872047055645,0.785978260149301,0.627319777634846
"RAB2A_23008.4",0.389734643928898,0.470766667362135,0.946552455011924,0.236414641257736,0.962019309598367,0.229289330063315,0.606493460616458
"RBP56_23016.24",0.509972624483738,0.191903596213787,0.757313951702527,0.277400768412706,0.549437467764119,0.531681264718874,0.986120445291021
"RCN3_23017.17",0.233035254352339,0.232388984709581,0.813810029162671,0.263857846293215,0.861188988339972,0.414379719192404,0.394927488617926
"REG1B_23018.4",0.348641454104023,0.137823972560524,0.427217315952574,0.215014029891091,0.114416329949156,0.605601688099806,0.443827849882836
"RGS4_23020.18",0.779411426294147,0.994734350905252,0.396608429352498,0.956882638775141,0.346416498649779,0.390734940915472,0.0992892025688096
"RhoGDI_23022.5",0.321236845464848,0.731874716255487,0.549563174311678,0.254906618457783,0.566569120944875,0.0216774269743511,0.286141992323631
"S100A14_23023.21",0.254731712453706,0.899617073441363,0.377743012078685,0.385078699625104,0.262314939385751,0.00345523962902174,0.152540689582541
"SAR1A_23024.25",0.25684609771526,0.809348357936389,0.515944988049214,0.610563737760377,0.888514256662548,0.471001346447411,0.0639707498523951
"SDCB2_23028.49",0.216336726594287,0.69684865648733,0.603752606637519,0.404830342022869,0.53086806432006,0.0790014313328134,0.942885337298677
"SH3G3_23029.3",0.140932605932949,0.4796120177497,0.2086145006008,0.552710305497928,0.401381244577655,0.0666846013561666,0.16220102481591
"Siglec.5_23030.4",0.678228617869149,0.13611768574334,0.973364074062028,0.00793809100317639,0.917332264381928,0.611048487126968,0.0510383923714463
"SIRT2_23031.6",0.334894503912421,0.341692098354166,0.434859154417081,0.192103598046327,0.960192506277561,0.595423182157937,0.258161204174972
"SORC3_23034.13",0.335688903382479,0.333305318424537,0.512331822832882,0.559819955632057,0.573972072451579,0.921891751186118,0.454058816447213
"UB2D3_23037.37",0.163235922014173,0.79229396920666,0.178925783735062,0.25394837569427,0.223039499957046,0.287776496817177,0.310551959034202
"UNC5B_23038.63",0.382097267610943,0.0482568253789473,0.332403879845346,0.161899519816831,0.744543417810584,0.894242894759218,0.440561428686036
"MEOX2_23039.56",0.0938945809657837,0.0211648829775541,0.0982026575746809,0.389026732930607,0.651080542602277,0.736220473062005,0.086747274868472
"Endothelial.lipase_23148.100",0.802480256237062,0.354477536272399,0.317085912600901,0.401267934870187,0.846539965740669,0.818252419671671,0.529928346474106
"BACD2_23152.49",0.912235404632473,0.700712286197593,0.585870528638116,0.00123382972937073,0.0567011266633588,0.114948667623677,0.143473995632061
"BIK_23153.14",0.173278409852341,0.792077078991902,0.509661436674163,0.605037534626387,0.443192588354851,0.825298386541268,0.850694845159118
"Caspase.10.region.2_23156.146",0.306370567498801,0.886899752801548,0.723893249004278,0.345068700806027,0.366367316420342,0.61363691922733,0.11939268866699
"KCTD6_23161.3",0.385057122796513,0.526852235147875,0.524435091262728,0.583080228610348,0.297485345962425,0.937977251340275,0.514541409460116
"M3K10_23162.36",0.474918713353888,0.553852654095593,0.966613178256044,0.286203308118799,0.476161337660153,0.00796887505255475,0.663408713325397
"MPC1_23164.8",0.368040977779476,0.779650023997393,0.58884605998871,0.847034894978939,0.482967828672648,0.129664293346493,0.0489847011121919
"TIMP.1_23173.3",0.0816551574490126,0.0011196600789859,0.964975387377593,0.638778030545211,0.737702821725932,0.420545442781945,0.0122133296656931
"Beta.dystroglycan_23176.17",0.24852184924909,0.169547681978392,0.207636444785553,0.0105300719508212,0.947088038090471,0.907296111447826,0.0416259139692405
"HNMT_23178.95",0.933611539535725,0.0232303371605512,0.747662772687717,0.103577828352588,0.319733535375745,0.931089024567824,0.508880746709987
"LTK_23181.2",0.266090727911116,0.997424704198753,0.988228841787289,0.083154598867519,0.705483409348243,0.932489782953122,0.672761644568651
"RNF31_23183.6",0.139608243307609,0.207284452163753,0.82177291445424,0.714899273509295,0.747826916956451,0.594253269372254,0.703268002675638
"VCIP1_23187.9",0.934781892598961,0.73661470196534,0.871510243793158,0.20551274744627,0.484790222842228,0.54080601720694,0.410877506671101
"C1QT4_23200.25",0.124655584078213,0.125388353590594,0.855634622803377,0.294345595830391,0.927586578007754,0.761124597866278,0.158159446920178
"NAR5_23202.78",0.429964326159894,0.969753228712989,0.70257608136221,0.0930469339341044,0.581581441404913,0.557853662224194,0.0070262301187369
"RISC_23203.3",0.354642575647728,0.999481502587362,0.663773743343909,0.230240811682625,0.8142397143135,0.545095671634996,0.114673591149493
"ETV2_23210.4",0.384236100118308,0.332267641207368,0.688601058654675,0.284642156781756,0.653342340128112,0.826846916425819,0.371670966965811
"EURL_23212.8",0.326701304722052,0.701036603344087,0.558719615852574,0.579620647659272,0.287020532885184,0.0653028128913259,0.256015839478481
"CK070_23213.21",0.688148403595757,0.494557380923368,0.892294609743115,0.235585297289399,0.66891289643409,0.573983466172768,0.071382242908066
"RGN_23224.11",0.528182865740017,0.436934315831941,0.270843344499884,0.578629029976378,0.029300334534246,0.0763011922198691,0.639552047451215
"TRI62_23225.26",0.205004246097861,0.0652814009342786,0.142423052555758,0.0306367237846384,0.996568048660417,0.467607333553784,0.404955150800821
"AT5F1_23226.42",0.350888656333655,0.733885184906602,0.376189809401138,0.337069152830243,0.365536697030557,0.0566235254565086,0.422936008279379
"CL076_23228.2",0.221797959069931,0.603264760826678,0.932106643258929,0.0330723718133636,0.516325857092689,0.697761649730444,0.000665800402344581
"T10B_23241.27",0.574299144217961,0.400625178100295,0.954844625859578,0.301585029377803,0.924294330417561,0.650082239128068,0.686109976926265
"SSNA1_23242.2",0.463791976909297,0.482973342407676,0.591957043666333,0.29741567186407,0.623798172208485,0.658966998296701,0.441989077430003
"RS25_23243.120",0.660945178834683,0.534493124745784,0.577173165279838,0.309960940216487,0.781430040896942,0.487967260355372,0.228017774705737
"SPC1L_23245.5",0.965964868921256,0.510972504357924,0.105255855287022,0.807996784368418,0.21106721989296,0.148491181940545,0.0974353013006182
"BL1S1_23246.67",0.270136907811499,0.707503594804017,0.819086923323657,0.278450524874401,0.838013002025876,0.0593542618490654,0.345611395478863
"XAGE2_23248.1",0.185711048645593,0.492954623210454,0.560062932716775,0.397663133759455,0.845847047880099,0.895369057605442,0.580238237876252
"TCAL4_23250.3",0.477658176360951,0.870704084550814,0.0532385259396495,0.367683787564646,0.194870366527007,0.735735984543161,0.64710805280373
"DNJB3_23252.4",0.707444656784652,0.839250378257246,0.953577929058443,0.472519034674526,0.599848130791661,0.797891350610135,0.216644384250894
"CMTD1_23253.5",0.221056251920119,0.760892447454518,0.572383394830642,0.373264035760496,0.845130108517707,0.658639423466995,0.712809331731895
"NDUF3_23254.31",0.415154667451404,0.725252926854843,0.788071010606721,0.21367967185926,0.537081284360719,0.158916792008087,0.517862052707253
"Rab.33A_23255.7",0.390529890046286,0.8448149588022,0.75721773232819,0.337578285541585,0.607563024187725,0.521962931396127,0.221790131553271
"TLDC2_23256.21",0.160638820643219,0.0115231130119184,0.547234133889057,0.281110065233894,0.191316364742062,0.882063869377359,0.742349029865796
"COMDA_23257.14",0.932741818910156,0.844676789753494,0.826220859830547,0.266124320906687,0.866365324949926,0.409269137101429,0.411814864445734
"COA7_23258.56",0.155850010656598,0.137513306148936,0.705475599122504,0.382262451170312,0.715681388205857,0.622013842368027,0.577927629894377
"EFMT1_23259.23",0.987406595159004,0.926672932150607,0.841645411208579,0.406249292087991,0.251946384338811,0.840245992861595,0.16755790096671
"CA050_23261.27",0.431078619073608,0.972933311624632,0.986046126717741,0.890033902114987,0.435165540572276,0.167365947328807,0.507226509778281
"CRBB3_23262.11",0.20279106222132,0.508450406536183,0.468936884834914,0.85026320148034,0.680950155611904,0.611261088944214,0.470256285966638
"KCD15_23263.9",0.115856653514902,0.897157163371808,0.39634746988712,0.746567528199188,0.322360048702779,0.0158073477374088,0.644664649980787
"MED10_23264.42",0.246209625149259,0.624635248846035,0.731566099996279,0.312381255993592,0.507678866919544,0.0776750488458785,0.305787151488751
"TPD54_23265.15",0.836300233332415,0.079455235750779,0.615237184815896,0.303147339279509,0.441879660446909,0.855973908990244,0.550658379129757
"MITD1_23266.62",0.678234070682308,0.420429185947975,0.971485480600278,0.207103503457877,0.714874501952768,0.553901028716775,0.440032401841239
"KCTD6_23267.5",0.851105945246565,0.144770436801768,0.90958243287335,0.250174674071101,0.87435030465361,0.795489600948186,0.765862572775047
"FRG1_23268.15",0.364855410268875,0.363038771546341,0.91288969321899,0.510409968220696,0.498492000643525,0.696667995761118,0.420854944079116
"CKLF4_23269.40",0.251180750799324,0.935351451083112,0.366447871628175,0.765787571883057,0.609645609806635,0.0736298933013489,0.63063713290016
"SPT33_23270.14",0.271282233275623,0.155728789502179,0.481989458278893,0.220375326610521,0.808506024007278,0.136445820651582,0.255934487240246
"EBP_23271.20",0.767297550114417,0.649096853518953,0.350631784391822,0.837959704463648,0.341783928789261,0.195369033379478,0.4225757926891
"DPCD_23272.8",0.775717746407355,0.165133357970647,0.425087918394571,0.144318747902133,0.22721258218335,0.176543160269912,0.0197716243101549
"EVG1_23273.42",0.194861910641083,0.79262796408739,0.731950374584634,0.227284425104535,0.54040019900259,0.495258736719725,0.29236544769889
"EFCB1_23274.27",0.200914505927694,0.535598935616675,0.391467154789495,0.152508740439679,0.376500465172839,0.342837832225117,0.184471591889064
"SSPN_23275.9",0.665773755248401,0.896195592042725,0.791569336718248,0.142923668321004,0.294453361779091,0.969629074109636,0.774992373460766
"CB068_23276.14",0.455290702832481,0.011730838834965,0.0653115798502203,0.277777068806466,0.197811067798089,0.605235641806176,0.355489517764315
"X39S.ribosomal.protein.L12_23278.13",0.875718170158964,0.266296846440702,0.563192775310098,0.452515073232995,0.820647364699688,0.209043342567445,0.725841619186034
"AKIR2_23280.9",0.508309554353801,0.470269824830777,0.476014719361547,0.262442373093027,0.400250117343475,0.476848319468041,0.10802057577179
"ARL8A_23281.29",0.680009137122036,0.291361342554008,0.704800776923055,0.348153993637422,0.969734063560031,0.377653448560105,0.60948280576074
"RAB37_23282.19",0.511150377901417,0.683524866180283,0.562549326899115,0.328161218885468,0.985708836181324,0.95242108183664,0.796823517914323
"RAB43_23283.9",0.370413830960913,0.6009353245264,0.451506297200292,0.375837842722089,0.5188619865011,0.798473105987043,0.516779098632342
"LMO4_23284.5",0.22841479787878,0.822384219689653,0.543370941878513,0.376968418548105,0.772838869723431,0.202574783319093,0.438234735230476
"KCTD2_23285.51",0.719575942295088,0.933960921052581,0.215129908591302,0.294139986328193,0.0885001341116844,0.949381157468003,0.233415586651677
"RN141_23286.2",0.66635189605733,0.73539969506576,0.785594561400404,0.478051036107175,0.849099668140773,0.716689323740366,0.648391987404716
"NDUB6_23287.109",0.584941300935493,0.77818591048787,0.638517636850074,0.248894167395683,0.413679360772171,0.217858411519308,0.722687603362096
"LRC20_23288.28",0.140667240658014,0.115149167972809,0.902496053797049,0.768072683484256,0.910728981952484,0.286031326257546,0.397964199981671
"NGN1_23289.25",0.384493342527185,0.868504469107718,0.848415750757174,0.257112263357448,0.629190153681653,0.402803642326193,0.26756517706207
"SMN_23290.3",0.583436436423547,0.966996808657878,0.347143007369738,0.30390415658729,0.37318081785325,0.204574262218728,0.38917994630528
"PCLI1_23291.18",0.440131821627038,0.719259337088077,0.928360632883867,0.0666909462555596,0.820891745720221,0.821566110516679,0.161106890637059
"CE112_23292.1",0.608601292147256,0.251992494594972,0.512948145525007,0.468226839644274,0.721887417364304,0.702646945302897,0.629750498142648
"CHAC1_23293.15",0.247519996561159,0.31637689832046,0.578170867624355,0.381250982434491,0.327663366180203,0.00241889750078781,0.542062561031048
"MLX_23294.19",0.735910347537096,0.1649302432282,0.603812401440568,0.0248659033630948,0.474309060725472,0.10238044727483,0.918875353490318
"SARP.3_23296.29",0.453393761651567,0.815176794292967,0.562158702054853,0.409878096032519,0.685078748208782,0.0283574059263896,0.565860370002003
"THEM4_23298.148",0.578173560086217,0.422451516085766,0.999355687069346,0.144756861303715,0.818829653898725,0.666724754145637,0.223671537151265
"TPPP_23299.52",0.262519464091225,0.310030050559437,0.563258812987555,0.315043658377909,0.53746417067102,0.756656513766975,0.357258179247971
"SDF.1_2330.2",0.651104046358544,0.250197810030704,0.0912968684444507,0.00193717388649207,0.689962076816152,0.995825330233309,0.124440333668585
"RBPS2_23300.3",0.811857078217821,0.628903366473867,0.960624269812862,0.22478027051366,0.293857313326004,0.343327376962223,0.426073563718379
"MSX.2_23301.2",0.317959002682397,0.569830149004248,0.689221485166271,0.788940909944466,0.0411073727096064,0.25179833204574,0.942331755406712
"AKTS1_23302.19",0.689941406469732,0.362925914406085,0.390761094435481,0.483883455917326,0.573502931983389,0.37986975555406,0.982005655195735
"TXND9_23303.131",0.205817315527192,0.537582478752323,0.703505875701717,0.191748573957285,0.580414916620267,0.43153772306524,0.493624752718106
"NPS3B_23304.1",0.184917696115141,0.819939536007672,0.374504396240121,0.126889510045461,0.39780435885392,0.0698492967181539,0.603856809894785
"REEP2_23305.38",0.0367777509405774,0.742927311812779,0.467288523411492,0.441083807386716,0.593456895106747,0.0465670834358462,0.276932471574331
"PMF1_23306.37",0.194698887265875,0.847167495500749,0.557979833520937,0.3961380108789,0.723387110858567,0.057708529471048,0.525022010885577
"CLUA1_23307.7",0.15790247563856,0.252312537788067,0.52217914796488,0.214187525335509,0.72893241836368,0.041677875360713,0.303469287224092
"KCTD1_23308.31",0.304110629807055,0.0685605104760207,0.947020741101238,0.870498884487458,0.332708388844125,0.947865642346409,0.189595976303039
"HOP2_23309.11",0.403777855076237,0.797045821906722,0.562529448399635,0.838068127652043,0.784836465604804,0.267134995868151,0.803582279196529
"RAB38_23310.51",0.656395163850625,0.834356688302554,0.287380423589631,0.134796039383292,0.0416006764741969,0.0229168763792219,0.563126474647376
"RPP25_23311.19",0.329541424294809,0.476731199695091,0.442264829558997,0.388706717894709,0.42747850856572,0.633031342773746,0.564048243756455
"RABL3_23312.16",0.455482920624259,0.311787198656923,0.825755786078146,0.213507739810258,0.834989403259197,0.442980543639495,0.396967747649251
"CC103_23314.46",0.31610367193803,0.375345195291883,0.602611301717992,0.405096058285189,0.629935771342286,0.716504020538573,0.443369723573482
"FAM9B_23315.30",0.907640414588103,0.676624094828598,0.54554530761865,0.323407724815954,0.159840913578711,0.0679155993053711,0.84951111241028
"DHR11_23317.10",0.987731425201822,0.142043477180236,0.702819894099827,0.119179183494758,0.0157290728085583,0.00683806606358978,0.490555467267661
"PPCT_23318.60",0.245009227303199,0.353716629897754,0.575049447591821,0.127572265486233,0.758891073347418,0.103701000423752,0.293305142922158
"ZFN2B_23319.6",0.649631694831937,0.459798447233296,0.481850018176963,0.312028476009215,0.39542673317632,0.833312483876758,0.907634810610886
"MB12B_23320.11",0.651364549096306,0.592747476208093,0.967644518468985,0.355243879007463,0.407025995603925,0.676435497338686,0.214466519971441
"CCD95_23321.42",0.0644334175094635,0.0775143308121897,0.196728635198456,0.666683141055443,0.889172001515794,0.368281279874832,0.036510774103861
"MUSC_23322.2",0.940319508968062,0.0175215627645155,0.823958078642268,0.520994444869023,0.26953819714348,0.41736871064674,0.429918594288511
"DUPD1_23323.25",0.667956491409597,0.490469437866872,0.738665163750051,0.225694988548888,0.880140157523921,0.860322083848345,0.605555185047816
"HSPB3_23324.6",0.918489444127896,0.636009638286964,0.336765751003718,0.689097817068103,0.401408564227033,0.445943611169041,0.981230382129557
"CP045_23325.18",0.804485027009051,0.0558542025935316,0.969517933090841,0.38686930550809,0.444756920932431,0.383182801430086,0.199639584483761
"GSTA2_23326.10",0.393528600980402,0.64799027948402,0.938546243107444,0.80036033960112,0.0893688426516369,0.986318827659648,0.554323197278455
"BORC5_23327.1",0.359352205338938,0.248612399924576,0.645047411421629,0.486184139975951,0.572190093187488,0.845044968289551,0.467263714508195
"RAB4B_23329.52",0.905218001779992,0.283999572315187,0.839051402393204,0.218942031324735,0.334984759695602,0.422997724084948,0.426684692074234
"TGF.b1_2333.72",0.389622023956174,0.335063414815072,0.223828271745963,0.357369236648454,0.437771736756299,0.835986169285562,0.154633211094759
"CV013_23330.12",0.324747126947057,0.286322563836283,0.187885933858172,0.299163499116661,0.82007615674189,0.296102066291137,0.232418978839424
"LCE3C_23334.21",0.278731474949143,0.104375790289146,0.663881905381942,0.148199509313352,0.95145112959046,0.771102432146652,0.0174889500939643
"F229A_23335.31",0.307176421869966,0.489432834802819,0.0957042715062983,0.279919887142196,0.0302002098152294,0.90273951612943,0.240818353492987
"KCNRG_23336.2",0.185636499920209,0.856120838161853,0.718931930730735,0.539606904022943,0.88450209462663,0.03606712627412,0.542203949944607
"BACD3_23337.54",0.270075262028414,0.568210683940398,0.928775239760794,0.382385656654831,0.96806007498817,0.456712504493318,0.645289594261155
"TCF24_23339.46",0.497244279811001,0.57374466598224,0.944268435240715,0.280265126390572,0.528681170447743,0.978645231426369,0.41376164492678
"MTNA_23340.37",0.600885419060787,0.290289301774129,0.694291915992962,0.504837622797844,0.504639855366916,0.871774962058286,0.588108184296891
"DMC1_23341.16",0.212184728646396,0.797568332465962,0.608551113890476,0.334225966176742,0.577538002733459,0.0597809535739075,0.376436402846887
"ARRD5_23342.4",0.12119149218953,0.625680395818882,0.506914211285995,0.417311932382425,0.250229001037556,0.99008166139743,0.765894767156747
"ROGDI_23343.6",0.473338098655622,0.903407445128718,0.540666539341169,0.240601883866544,0.39555964370468,0.306994719945495,0.228031136370525
"NECA1_23345.2",0.126497108294696,0.473526094163559,0.986582271336325,0.600326414074496,0.416707470515858,0.710009903522588,0.281210342735075
"PCY1A_23349.5",0.365503029945585,0.42492241416851,0.415300481108643,0.165864860182295,0.178524613622679,0.00580528110931199,0.578286281249653
"F118B_23350.66",0.681909399096377,0.444288774956463,0.51292871606443,0.477862833331044,0.86590760232059,0.564317488849019,0.92153383782074
"ANM1_23351.59",0.450118081116568,0.841432053821841,0.831456125486353,0.974849991709836,0.248992096932236,0.685354343212921,0.939266868069271
"DTBP1_23352.9",0.367483318889575,0.0463200431998552,0.173183198653473,0.38826525140812,0.78954325585143,0.566515842385029,0.12376696724852
"CRBA2_23354.12",0.168390877570242,0.2604912701258,0.358800072768258,0.244145319446801,0.819580004557102,0.424085530039586,0.000497265594648179
"CCD24_23356.32",0.948281139326858,0.810238251696629,0.780571756277768,0.310318585948167,0.923014790376304,0.411667530193542,0.467961652330055
"F118A_23358.42",0.958548278086834,0.96478680480196,0.356144589356699,0.17309216116265,0.929165889661295,0.532763248088913,0.847649077179231
"FL2D_23359.25",0.763357994422529,0.504699317662566,0.347201279917053,0.566640081042332,0.209106216336056,0.601707020098088,0.941195898927876
"RBM4_23361.20",0.885346570372266,0.631638952213784,0.952498787106596,0.305531389096721,0.647667219548157,0.128814292074195,0.364376121452877
"X5NT1A_23362.26",0.193864620628568,0.0871878603074522,0.601112690044519,0.714191627482506,0.703727863737054,0.131771376648412,0.168862700245245
"PCBP2_23363.41",0.886604719000221,0.201109037817446,0.820372810642533,0.379143485598146,0.458416504752629,0.388798575623792,0.602263307539717
"UCK1_23364.3",0.584910552896796,0.500406310255303,0.987854693582473,0.271463121244874,0.732944155472434,0.599050878119619,0.445880686643674
"FNDC8_23365.7",0.306645053102419,0.372626223291911,0.481950723337016,0.301196704477292,0.308947164644811,0.00179729499805171,0.335476391235013
"UBL7_23366.15",0.216502764053859,0.610906642574045,0.424981565148631,0.849272243721918,0.129928012488141,0.165525232559755,0.898071020530131
"ANR40_23367.8",0.333749070870654,0.958313057625058,0.805402731256362,0.207285500089857,0.197483180810585,0.27701496248978,0.716504087936799
"PAHX_23369.17",0.405915427159243,0.373848219724557,0.972130563833499,0.217379627224725,0.565394301445482,0.0283114868947961,0.366199691253054
"KCAB3_23370.39",0.517117545185122,0.400841796961033,0.115068540727734,0.543867089610195,0.790765515241767,0.29032111614002,0.460031569260568
"NIF3L_23371.5",0.926578961563425,0.221172760709348,0.869329833083875,0.445489958359587,0.560145799550167,0.390746864436932,0.629746767163762
"ERGI1_23372.112",0.933095864985919,0.747856004632117,0.475386648567901,0.540909804726855,0.6109696627908,0.393962163406504,0.671882393475754
"DPH5_23373.77",0.2093694546905,0.44007185431853,0.492872381972619,0.634686899926215,0.239691721631817,0.0571957069380847,0.719907485363311
"NECA3_23374.42",0.139233169049692,0.437750524783295,0.700388355373228,0.0932628407419799,0.532883178802184,0.290901976474295,0.184717918080453
"RFPL3_23375.4",0.260028446146884,0.48566588745237,0.561188105149009,0.928576951637801,0.15359002601753,0.724186359745495,0.413121088097418
"ARPC2_23376.56",0.815040836717486,0.0286295223428709,0.565739913354589,0.260068945890623,0.152072932671639,0.584225542378197,0.868585729068605
"CGBP1_23378.29",0.0904372458654531,0.261707468429188,0.393201455931428,0.93162250692062,0.166072278739554,0.592469011251587,0.555199723420245
"CP072_23379.60",0.458741815231542,0.969877280046278,0.358952019577892,0.456725218595744,0.27461742382851,0.584214742946177,0.741472923714102
"T3HPD_23380.16",0.594332606281539,0.825670779855018,0.0528839495557785,0.247682440971219,0.314871191118491,0.129552618465436,0.290170984607248
"X1.Sep_23381.8",0.135756907883724,0.37454332000361,0.574133562807977,0.401302010929641,0.426546752650012,0.242105161009967,0.793437014045119
"VCX3_23382.30",0.590645949694468,0.648882126688573,0.991227053851316,0.165903263090112,0.559973094970375,0.407851761720276,0.439564564061518
"KCD17_23384.19",0.0398059490067239,0.499329507296844,0.167549082192662,0.644647355777314,0.315472213656807,0.0502975018228362,0.659002086798516
"CAST1_23385.18",0.175131594566111,0.618538667910602,0.686361045100138,0.663835296001318,0.22733694564146,0.387373447495228,0.458518094099887
"TCP2L_23386.38",0.0145524416717557,0.925993903390013,0.0758959717397663,0.558520409231558,0.420388743147827,0.120827371445974,0.596229834187428
"TIPRL_23387.18",0.655050793395304,0.10336841852622,0.589040851226334,0.682440764894609,0.538159038826747,0.683614671441719,0.674597482941322
"FAH2A_23389.28",0.657310730269558,0.659793392845617,0.386387297636267,0.339450801522004,0.310796307210704,0.986806441551808,0.410292699803733
"CC107_23390.6",0.251128170562068,0.639386494331033,0.45088506243121,0.48237675811582,0.620923195945472,0.749721544522901,0.522039083727642
"XRP2_23391.20",0.411250801494525,0.199174939188352,0.638876269348629,0.392167742430162,0.529265664294176,0.613558851428059,0.12874347079045
"PKHA3_23392.41",0.980963063971367,0.548326317471565,0.891747637275693,0.215295480955469,0.6781138814256,0.538367605315908,0.622082430582423
"ABHD5_23393.56",0.696511147897087,0.492533905779903,0.929059425422238,0.271631742871983,0.939728132141646,0.637694481110048,0.303031424856487
